full_code,title
ДАВоО-297-1-65,"Метрична книга. Коритницький римсько-католицький парафіяльний костьол, м-ко Коритниця Коритницької вол. Володимир-Волинського пов."
ДАВоО-297-1-66,"Метрична книга. Коритницький римсько-католицький парафіяльний костьол, м-ко Коритниця Коритницької вол. Володимир-Волинського пов."
ДАВоО-297-1-81,"Метрична книга. Литовезький римсько-католицький парафіяльний костьол, с. Литовеж Грибовицької вол. Володимир-Волинського пов."
ДАВоО-297-1-100,"Метрична книга. Локачинський римсько-католицький парафіяльний костьол, м-ко Локачі Хорівської вол. Володимир-Волинського пов."
ДАВоО-297-1-107,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-108,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-109,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-110,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-111,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-113,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-112,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-28,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-114,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-115,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-116,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-118,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-117,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-297-1-119,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-22-1-127,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-29,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
ДАВоО-195-1-30,"Метрична книга. Любомльський римсько-католицький парафіяльний костьол, м. Любомль Любомльської вол. Володимир-Волинського пов."
