full_code,tags
ДАЖО-1-78-642,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-645,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-54,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-476,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-505,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-58,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-53,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-615,метрична книга|народження|шлюб|смерть
ДАЖО-1-80-2,метрична книга|народження|шлюб|смерть
ДАЖО-1-80-8,метрична книга|народження|шлюб|смерть
ДАЖО-1-80-9,метрична книга|народження|шлюб|смерть
ДАЖО-1-80-12,метрична книга|народження|шлюб|смерть
ДАЖО-1-80-13,метрична книга|народження|шлюб|смерть
ДАЖО-1-80-14,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-467,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-128,метрична книга|народження
ДАЖО-1-78-28,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-652,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-653,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-671,метрична книга|народження|шлюб|смерть
ДАЖО-1-74-184,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-655,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-659,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-660,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-663,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-675,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-658,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-661,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-664,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-668,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-670,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-676,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-677,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-679,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-683,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-654,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-666,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-673,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-651,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-685,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-686,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-672,метрична книга|народження|шлюб|смерть
ДАЖО-1-78-674,метрична книга|народження|шлюб|смерть
