840	Нижньо-Дунайська епископія, м. Ізмаїл		1	0
847	Прикордонний загін управління поліції повіту Четатя-Албе, с. Олонешть		1	0
4	Одеська міська дума		55	2
5	Управління Тимчасового одеського генерал-губернатора	1879-1889	2	533
6	Опікунський комітет про іноземних поселенців Південного краю Росії		10	17
7	Управління Головного начальника Південних поселень		3	627
8	Одеський [міський] цензурний комітет		2	198
10	Одеський тимчасовий комітет у справах друку		1	0
11	Одеський комітет іноземної цензури		1	100
12	Інспектор у справах друку в м. Одесі		1	0
13	Старший інспектор з нагляду за закладами друку і книжкової торгівлі в м. Одесі		1	0
17	Одеський міський магістрат		4	0
18	Одеський комерційний суд	1795-1919	5	126
20	Херсонсько-Бессарабське управління землеробства і державного майна		3	1
22	Товариство сільського господарства Південної Росії		1	4
23	Одеський повітовий суд		1	29
31	Одеський міський з'їзд мирових суддів		1	0
32	Одеське повітове казначейство Херсонської казенної палати		2	0
34	Управління Одеського міського водопроводу		2	0
35	Старший нотаріус Одеського окружного суду	1869-1920	21	1
37	Херсонська духовна консисторія		28	3656
39	Одеський міський рабинат	1846-1920	9	499
40	Канцелярія начальника Одеського митного округу		3	11
41	Одеська митниця		7	34
42	Канцелярія попечителя Одеського учбового округу		36	7586
44	Рішельєвський ліцей		5	0
45	Новоросійський університет	1865-1920	22	34
47	Одеська міська громадська жіноча Маріїнська гімназія	1878-1920	1	3
48	Одеське 1-е реальне казенне училище		3	0
49	Одеське міське ремісниче училище		1	0
50	Одеське електротехнічне училище В.П.Гадзяцького		4	0
51	Одеська приватна жіноча гімназія Е.Г.Гірш-Брам		1	0
53	Гросс-Лібентальське (Маріїнське) волосне правління, с. Гросс-Лібенталь (Маріїнське) Одеського повіту Херсонської губернії		3	0
54	Кандельське волосне правління, с. Кандель Одеського повіту Херсонської губернії		1	0
60	Куртівське волосне правління, с. Куртовка Одеського повіту Херсонської губернії		1	0
61	Олександргільфське (Олексіївське) сільське правління, с. Олександргільф (Олексіївка) Гросс-Лібентальської (Маріїнської) волості Одеського повіту Херсонської губернії		2	0
63	Клейн-Лібентальське (Ксеніївське) сільське правління, с. Клейн-Лібенталь (Ксеніївка) Гросс-Лібентальської (Маріїнської) волості Одеського повіту Херсонської губернії		2	0
64	Йозефстальське (Сергіївське) сільське правління, с. Йозефсталь (Сергіївка) Гросс-Лібентальської (Маріїнської) волості Одеського повіту Херсонської губернії		1	0
65	Марієнтальське (Георгіївське) сільське правління, с. Марієнталь (Георгіївка) Гросс-Лібентальської (Маріїнської) волості Одеського повіту Херсонської губернії		1	0
66	Петерстальське (Петрівське) сільське правління, с. Петерсталь (Петрівка) Гросс-Лібентальської (Маріїнської) волості Одеського повіту Херсонської губернії		1	0
68	Баденське сільське правління, с. Баден Одеського повіту Херсонської губернії		1	0
70	Ельзаське сільське правління, с. Ельзас Одеського повіту Херсонської губернії		1	0
71	Сергіївське (Йозефстальське) сільське правління, с. Сергіївка (Йозефсталь) Маріїнської (Гросс-Лібентальської) волості Одеського повіту Херсонської губернії		2	0
72	Нейбурзьке (Володимирське) сільське правління, с. Нейбург (Володимировка) Гросс-Лібентальської (Маріїнської) волості Одеського повіту Херсонської губернії		1	0
74	Гофнунгстальське (Цебриківське) сільське правління, с. Гофнунгсталь (Цебрикове) Тираспольського повіту Херсонської губернії		1	0
75	Карлстальське (Костянтинівське) сільське правління, с. Карлсталь (Костянтинівка) Одеського повіту Херсонської губернії		1	0
76	Вільгельмстальське (Василівське) сільське правління, с. Вільгельмсталь (Василівка) Александрфельдской (Суворовської) волості Одеського повіту Херсонської губернії		1	0
80	Кучурганська позиково-ощадна каса, с. Зельц Одеського повіту Херсонської губернії		1	0
82	Податний інспектор 4-ої дільниці м Одеси		1	0
83	Одеська 5-а чоловіча гімназія		1	0
87	Внутрішня застава Одеського порто-франко		1	0
88	Одеська портова митниця		3	0
89	Менонітська громада, с. Гальбштадт (Молочанськ) Молочанського менонітського округу / Бердянського повіту Таврійської губернії		1	0
91	Одеська повітова земська управа		4	0
93	Одеське товариство історії і старожитностей		2	0
95	Одеське відділення Міжнародної компанії жнивних машин в Росії		1	15
96	Одеський міський притулок для опікування немовлят		1	0
98	Одеське млино-технічне училище при Одеському відділенні Російського технічного Товариства		3	0
99	Одеський митний інспектор		3	0
100	Тираспольська митна застава Одеського порто-франко		1	1
101	Одеське приватне чоловіче училище Г.Ф.Файга		1	0
188	Родоконакі-Юр'євичі [сімейний фонд]		1	0
104	Гросс-Лібентальське (Маріїнське) училище, с. Гросс-Лібенталь (Маріїнське) Одеського повіту Херсонської губернії		1	0
109	Одеська контора Державного банку		2	16
111	Одеська міська поліція		2	0
114	Одеська 2-га міська громадська жіноча гімназія		2	66
115	Одеська 2-га чоловіча гімназія		2	0
117	Одеська школа десятників будівельної справи при Одеському відділенні Російського технічного товариства		2	0
118	Одеська 4-та чоловіча гімназія		7	0
119	Одеська 8-ма чоловіча гімназія		1	0
120	Поштово-телеграфні курси при Одеському поштово-телеграфному окрузі		1	0
121	Одеська приватна жіноча гімназія Н.А.Бутович		2	30
123	Одеська приватна жіноча гімназія К.Л.М'якенко		2	5
125	Одеське міське 6-класне училище Єфруссі		2	0
126	Одеська приватна чоловіча гімназія В.І.Малярова		1	0
127	Вечірні класи для робітників при Одеському відділенні Російського технічного товариства		1	0
128	Вечірні загальноосвітні курси при 1-му Одеському реальному училищі		1	0
129	Курси покалічених воїнів при Одеському відділенні Російського технічного товариства		2	0
130	Одеська [приватна] зуболікарська школа І.І.Марголіна		1	0
136	Каменєви [сімейний фонд]		1	0
138	Пилипенки-Д'яконови [сімейний фонд]		1	0
