Георгіївська церква, с. Лебедин Чигиринського повіту Київської губернії	48.9565240	31.5262830	Лебедин, Шполянська міська громада, Звенигородський район, Черкаська область, 20634, Україна
Георгіївська церква, с. Новоселиця Чигиринського повіту Київської губернії	49.6512589	32.5393326	Новоселиця, Чорнобаївська селищна громада, Золотоніський район, Черкаська область, 19926, Україна
Георгіївська церква, с. Чаплинці Чигиринського повіту Київської губернії	49.5936593	33.3421210	Чаплинці, Семенівська селищна громада, Кременчуцький район, Полтавська область, 38254, Україна
Георгіївська церква Харківської духовної консисторії, слобода Попівка Ізюмського повіту Харківської губернії	49.0212883	37.9385185	Зарічне, Лиманська міська громада, Краматорський район, Донецька область, 84442-84443, Україна
Глухівський Преображенський (з 1692 р. — Успенський) жіночий монастир, м. Глухів Ніжинського полку	51.6783100	33.9093000	Глухів, Глухівська міська громада, Шосткинський район, Сумська область, 41400-41409, Україна
Греко-католицька митрополича консисторія, м. Львів	49.8419520	24.0315921	Львів, Львівська міська громада, Львівський район, Львівська область, Україна
Григорівська церква Харківської духовної консисторії, слобода Новоселівка Ізюмського повіту Харківської губернії	49.0754100	37.6973500	Новоселівка, Лиманська міська громада, Краматорський район, Донецька область, 84431, Україна
Гринтальська Римсько-Католицька церква Гринтальського Римсько-Католицького вікаріату, с. Гринталь Таганрозького округу Області Війська Донського	47.4736400	38.0312300	Грінталь, Бойківська селищна громада, Бойківський район, Донецька область, 87130, Україна
Густинський Свято-Троїцький чоловічий монастир, побл. м. Прилуки Київського воєводства,з 1648 р. – Прилуцького полку, з 1782 р. – Чернігівського намісництва,з 1796 р. – Малоросійської, з 1802 р. – Пол	50.5950864	32.3866658	Прилуки, Прилуцька міська громада, Прилуцький район, Чернігівська область, 17500-17511, Україна
Дмитрівська церква с. Стецьківка Сумського повіту Слобідсько-Української губернії	51.0098570	34.7768590	Стецьківка, Ковпаківський район, Кардашівка, Сумська міська громада, Сумський район, Сумська область, 42303, Україна
Дмитрівська церква, с. Тимошівка Чигиринського повіту Київської губернії	48.9752599	32.0680897	Тимошівка, Кам'янська міська громада, Черкаський район, Черкаська область, 20815, Україна
Дмитріївська церква, с. Антонівка Чигиринського повіту Київської губернії	48.5343113	30.0734244	Антонівка, Паланська сільська громада, Уманський район, Черкаська область, 20373, Україна
Дмитріївська церква, с. Грушківка Чигиринського повіту Київської губернії	49.0848878	32.1970145	Грушківка, Кам'янська міська громада, Черкаський район, Черкаська область, 20810, Україна
Дмитріївська церква, с. Лозуватка Чигиринського повіту Київської губернії	49.0596688	31.2768359	Лозуватка, Шполянська міська громада, Звенигородський район, Черкаська область, 20621, Україна
Дмитріївська церква, с. Тернівка Черкаського повіту Київської губернії	49.1309417	31.8421374	Тернівка, Тернівська сільська громада, Черкаський район, Черкаська область, 20733, Україна
Домницький (Думницький) Різдва Богородиці чоловічий монастир, побл. м. Березна Чернігівського полку, з 1782 р. – Чернігівського намісництва	49.5802690	29.9078810	Березна, Володарська селищна громада, Білоцерківський район, Київська область, 09321, Україна
Духовне правління Сорочинської намістії, м-ко Сорочинці Миргородського полку	50.0238489	33.9447528	Великі Сорочинці, Великосорочинська сільська громада, Миргородський район, Полтавська область, 37645, Україна
Духовська церква, с. Саморідня Канівського повіту Київської губернії	49.4673120	31.1949900	Саморідня, Корсунь-Шевченківська міська громада, Черкаський район, Черкаська область, 19400, Україна
Духовська церква, с. Сахнівка Канівського повіту Київської губернії	49.5136680	31.4410100	Сахнівка, Набутівська сільська громада, Черкаський район, Черкаська область, 19424, Україна
Євангелічно-лютеранська церква, м. Запоріжжя Запорізького округу Катеринославської губернії	47.8507859	35.1182867	Запоріжжя, Запорізька міська громада, Запорізький район, Запорізька область, 69000-69499, Україна
Єврейська синагога Кременецького повіту Волинської губернії	50.0960966	25.7260783	Кременець, Кременецька міська громада, Кременецький район, Тернопільська область, 47003, Україна
Єврейська синагога, м. Очаків	46.6145957	31.5452994	Очаків, Очаківська міська громада, Миколаївський район, Миколаївська область, 57500, Україна
Єлисаветградське окружне духовне правління, м.Єлисаветград Єлисаветградського повіту Херсонської губернії	48.5105805	32.2656283	Кропивницький, Кропивницька міська громада, Кропивницький район, Кіровоградська область, 25000-25490, Україна
Єлисаветградський римсько-католицький костьол, м.Єлисаветград Єлисаветградського повіту Миколаївської губернії	48.5105805	32.2656283	Кропивницький, Кропивницька міська громада, Кропивницький район, Кіровоградська область, 25000-25490, Україна
Жаботинський Онуфріївський чоловічий монастир Київської духовної дикастерії, м-ко Жаботин Черкаського повіту Київської губернії	49.1575960	32.1512681	Жаботин, Михайлівська сільська громада, Черкаський район, Черкаська область, 20822, Україна
Живоноснівська церква Донської духовної консисторії, сл. Зуївка Таганрозького округу Області Війська Донського	48.0624786	38.2503820	Зуївка, Харцизька міська громада, Донецький район, Донецька область, 86781, Україна
Жидичинський Миколаївський чоловічий монастир, с. Жидичин Луцького повіту Волинського воєводства, з 1792 р. – Волинської губернії	50.8089203	25.3070932	Жидичин, Луцька міська громада, Луцький район, Волинська область, Україна
Захарії-Єлизаветинська церква, містечко Ак-Мечеть Євпаторійського повіту Таврійської губернії	44.8947290	34.0870413	Ак-Мечеть, Центральний район, Сімферопіль, Сімферопольський район, Автономна Республіка Крим, 97567, Україна
Звенигородське духовне правління Київської духовної консисторії, м. Звенигородка Звенигородського повіту Київської губернії	49.0767158	30.9613800	Звенигородка, Звенигородська міська громада, Звенигородський район, Черкаська область, 20200-20207, Україна
Звенигородське духовне правління, м. Звенигородка Київської губернії	49.0767158	30.9613800	Звенигородка, Звенигородська міська громада, Звенигородський район, Черкаська область, 20200-20207, Україна
Звенигородський декан Луцько-Житомирської римсько-католицької духовної консисторії, м-ко Мошни Черкаського повіту Київської губернії	49.5249900	31.7405300	Мошни, Мошнівська сільська громада, Черкаський район, Черкаська область, 19615, Україна
Златопільський римо-католицький костьол, м.Златопіль Чигиринського повіту Київської губернії	49.3895980	36.2127498	Златопіль, Златопільська міська громада, Лозівський район, Харківська область, Україна
