Житомирський з'їздовий конкурсний суд. м. Житомир Волинської губернії	50.2601065	28.6696281	Житомир, Житомирська міська громада, Житомирський район, Житомирська область, Україна
Житомирський повітовий суд. м. Житомир Волинської губернії	50.2601065	28.6696281	Житомир, Житомирська міська громада, Житомирський район, Житомирська область, Україна
Заславський повітовий земський суд, м. Заслав Волинської губернії	50.1194691	26.8207625	Ізяслав, Ізяславська міська громада, Шепетівський район, Хмельницька область, 30300, Україна
Заславський повітовий суд, м. Заслав Заславського повіту Волинської губернії	50.1194691	26.8207625	Ізяслав, Ізяславська міська громада, Шепетівський район, Хмельницька область, 30300, Україна
Звенигородський земський суд, м. Звенигородка Звенигородського повіту Київської губернії	49.0767158	30.9613800	Звенигородка, Звенигородська міська громада, Звенигородський район, Черкаська область, 20200-20207, Україна
Звенигородський повітовий земський суд, м. Звенигородка Звенигородського повіту Київської губернії	49.0767158	30.9613800	Звенигородка, Звенигородська міська громада, Звенигородський район, Черкаська область, 20200-20207, Україна
Звенигородський повітовий суд, м. Звенигородка Звенигородського повіту Київської губернії	49.0767158	30.9613800	Звенигородка, Звенигородська міська громада, Звенигородський район, Черкаська область, 20200-20207, Україна
Звенигородський сирітський суд, м. Звенигородка Звенигородського повіту Київської губернії	49.0767158	30.9613800	Звенигородка, Звенигородська міська громада, Звенигородський район, Черкаська область, 20200-20207, Україна
Земський суд Київського воєводства, м. Житомир Київського воєводства	50.2601065	28.6696281	Житомир, Житомирська міська громада, Житомирський район, Житомирська область, Україна
Зем'янський суд Наддніпрянського повіту, м. Богуслав	49.5476500	30.8733000	Богуслав, Богуславська міська громада, Обухівський район, Київська область, 09701, Україна
З'їзд мирових суддів Кам'янецького судово-мирового округу, м. Кам'янець-Подільський Кам'янецького повіту Подільської губернії	48.6781294	26.5854027	Кам'янець-Подільський, Кам'янець-Подільська міська громада, Кам’янець-Подільський район, Хмельницька область, Україна
З'їзд мирових суддів Лохвицького судово-мирового округу, м.Лохвиця Лохвицького пов. Полтавської губ.	50.3595181	33.2741725	Лохвиця, Лохвицька міська громада, Миргородський район, Полтавська область, 37200, Україна
З'їзд мирових суддів Миргородського судово - мирового округу, м. Миргород Миргородського пов. Полтавської губ.	49.9658333	33.6113889	Миргород, Миргородська міська громада, Миргородський район, Полтавська область, 37600, Україна
З'їзд мирових суддів (мировий з'їзд) Звенигородського судово-мирового округу, м. Звенигородка Звенигородського повіту Київської губернії	49.0767158	30.9613800	Звенигородка, Звенигородська міська громада, Звенигородський район, Черкаська область, 20200-20207, Україна
Зінов'євський окружний суд Народного комісаріату юстиції УСРР, м.Зінов'євськ Зінов'євського округу	48.5105805	32.2656283	Кропивницький, Кропивницька міська громада, Кропивницький район, Кіровоградська область, 25000-25490, Україна
Зіньківський повітовий земський суд, м. Зіньків Гадяцького полку, з 1781р. Чернігівського намісництва, з 1796р. Малоросійської губ., з 1802р. Полтавської губ.	50.2102600	34.3576800	Зіньків, Зіньківська міська громада, Полтавський район, Полтавська область, 38100, Україна
Зіньківський повітовий земський суд, м. Зіньків Малоросійської губернії	50.2102600	34.3576800	Зіньків, Зіньківська міська громада, Полтавський район, Полтавська область, 38100, Україна
Зіньківський повітовий суд, м. Зіньків Полтавської губернії	50.2102600	34.3576800	Зіньків, Зіньківська міська громада, Полтавський район, Полтавська область, 38100, Україна
Золотоніський нижній земський суд, м. Золотоноша Полтавської губернії	49.6689719	32.0427439	Золотоноша, Золотоніська міська громада, Золотоніський район, Черкаська область, 19702, Україна
Золотоніський повітовий суд, м. Золотоноша Золотоніського повіту Полтавської губернії	49.6689719	32.0427439	Золотоноша, Золотоніська міська громада, Золотоніський район, Черкаська область, 19702, Україна
