kind,level,ref,detail
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801235_001_M9KH-522,"parsed ""ДААРК-(Volume 370-1/148-263 Mangush volost, Simferopol district+++Volume 370-1/148-263 Mangush volost, Simferopol district+++)"" does not single out one of 28 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801235_003_M9KH-525,"parsed ""ДААРК-(Volume 370-1/148-263 Mangush volost, Simferopol district+++Volume 370-1/148-263 Mangush volost, Simferopol district+++)"" does not single out one of 18 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801235_005_M9KH-52G,"parsed ""ДААРК-(Volume 370-1/148-263 Mangush volost, Simferopol district+++Volume 370-1/148-263 Mangush volost, Simferopol district+++)"" does not single out one of 7 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801219_003_M9KH-52J,"parsed ""ДААРК-(Volume 324-1/657-774 Duvankoy volost, Simferopol district+++Volume 324-1/657-774 Duvankoy volost, Simferopol district+++)"" does not single out one of 53 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801235_004_M9KH-52L,"parsed ""ДААРК-(Volume 370-1/148-263 Mangush volost, Simferopol district+++Volume 370-1/148-263 Mangush volost, Simferopol district+++)"" does not single out one of 24 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801219_001_M9KH-52N,"parsed ""ДААРК-(Volume 324-1/657-774 Duvankoy volost, Simferopol district+++Volume 324-1/657-774 Duvankoy volost, Simferopol district+++)"" does not single out one of 29 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801235_002_M9KH-52P,"parsed ""ДААРК-(Volume 370-1/148-263 Mangush volost, Simferopol district+++Volume 370-1/148-263 Mangush volost, Simferopol district+++)"" does not single out one of 39 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801219_002_M9KH-52V,"parsed ""ДААРК-(Volume 324-1/657-774 Duvankoy volost, Simferopol district+++Volume 324-1/657-774 Duvankoy volost, Simferopol district+++)"" does not single out one of 34 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801216_003_M9KH-56F,"parsed ""ДААРК-(Volume 324-1/298-404 Duvankoy volost, Simferopol district+++Volume 324-1/298-404 Duvankoy volost, Simferopol district+++)"" does not single out one of 43 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801216_002_M9KH-56J,"parsed ""ДААРК-(Volume 324-1/298-404 Duvankoy volost, Simferopol district+++Volume 324-1/298-404 Duvankoy volost, Simferopol district+++)"" does not single out one of 10 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801216_001_M9KH-56N,"parsed ""ДААРК-(Volume 324-1/298-404 Duvankoy volost, Simferopol district+++Volume 324-1/298-404 Duvankoy volost, Simferopol district+++)"" does not single out one of 22 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801216_004_M9KH-56V,"parsed ""ДААРК-(Volume 324-1/298-404 Duvankoy volost, Simferopol district+++Volume 324-1/298-404 Duvankoy volost, Simferopol district+++)"" does not single out one of 65 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801211_001_M9KH-P24,"parsed ""ДААРК-(Volume 324-1/187-297 Duvankoy volost, Simferopol district+++Volume 324-1/187-297 Duvankoy volost, Simferopol district+++)"" does not single out one of 36 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007801211_002_M9KH-P2C,"parsed ""ДААРК-(Volume 324-1/187-297 Duvankoy volost, Simferopol district+++Volume 324-1/187-297 Duvankoy volost, Simferopol district+++)"" does not single out one of 27 candidate files"
