kind,level,ref,detail
sequence-gap,case,ДАХмО-66-1,"14 missing in 1..1739: 19,82,90-91,282,653,757,1221,1223,1255,1277,1280,1307,1647"
merge,case,ДАХмО-67-1/55А,merged variants: 0055А + 55А
merge,case,ДАХмО-67-1/282А,merged variants: 0282А + 282А
sequence-gap,case,ДАХмО-67-1,"2 missing in 1..716: 8,640"
sequence-gap,case,ДАХмО-71-1,"2 missing in 1..1063: 13,196"
sequence-gap,case,ДАХмО-71-2,1 missing in 1..126: 30
sequence-gap,case,ДАХмО-78-1,1 missing in 1..1355: 92
merge,case,ДАХмО-115-1/13А,merged variants: 0013А + 13А
merge,case,ДАХмО-115-1/198А,merged variants: 0198А + 198А
merge,case,ДАХмО-115-1/378А,merged variants: 0378А + 378А
merge,case,ДАХмО-115-1/609А,merged variants: 0609А + 609А
merge,case,ДАХмО-115-1/609Б,merged variants: 0609Б + 609Б
merge,case,ДАХмО-115-1/609В,merged variants: 0609В + 609В
merge,case,ДАХмО-115-1/609Г,merged variants: 0609Г + 609Г
merge,case,ДАХмО-115-1/609Д,merged variants: 0609Д + 609Д
merge,case,ДАХмО-115-1/609Е,merged variants: 0609Е + 609Е
merge,case,ДАХмО-115-1/588А,merged variants: 0588А + 588А
merge,case,ДАХмО-115-1/61А,merged variants: 061А + 61А
merge,case,ДАХмО-115-1/874А,merged variants: 0874А + 874А
sequence-gap,case,ДАХмО-115-1,"15 missing in 1..2318: 204,821,832,1365-1375,1831"
merge,case,ДАХмО-115-2/14А,merged variants: 0014А + 14А
merge,case,ДАХмО-115-2/19А,merged variants: 0019А + 19А
merge,case,ДАХмО-115-2/680А,merged variants: 0680А + 680А
merge,case,ДАХмО-115-2/720А,merged variants: 0720А + 720А
merge,case,ДАХмО-115-2/51А,merged variants: 0051А + 51А
merge,case,ДАХмО-115-2/314А,merged variants: 0314А + 314А
merge,case,ДАХмО-115-2/501А,merged variants: 0501А + 501А
merge,case,ДАХмО-115-2/795А,merged variants: 0795А + 795А
merge,case,ДАХмО-115-2/798А,merged variants: 0798А + 798А
merge,case,ДАХмО-115-2/824А,merged variants: 0824А + 824А
merge,case,ДАХмО-115-2/887А,merged variants: 0887А + 887А
sequence-gap,case,ДАХмО-115-2,"13 missing in 2..921: 7-9,158,303,378,595-599,649,670"
sequence-gap,case,ДАХмО-121-1,"5 missing in 1..608: 55,104,250,514,532"
sequence-gap,case,ДАХмО-132-1,"2907 missing in 1..4429: 6-7,11,14-15,19,21,24,78-84,86,105-107,109,121-126,128,130-138,140,142-151,157-158,160,170-172,189,194-195,…"
merge,case,ДАХмО-132-2/2,merged variants: 0002 + 2
sequence-gap,case,ДАХмО-198-1,"27675 missing in 1..30821: 346,421,1407,1759,2481,2697,3086,3152-11170,11172-30820"
merge,case,ДАХмО-226-79/5146ТОМ1,merged variants: 5146Т1 + 5146ТОМ1
merge,case,ДАХмО-226-79/5146ТОМ2,merged variants: 5146Т2 + 5146ТОМ2
merge,case,ДАХмО-226-79/5172ТОМ1,merged variants: 5172Т1 + 5172ТОМ1
merge,case,ДАХмО-226-79/5172ТОМ2,merged variants: 5172Т2 + 5172ТОМ2
merge,case,ДАХмО-226-79/5172ТОМ3,merged variants: 5172Т3 + 5172ТОМ3
merge,case,ДАХмО-226-79/5172ТОМ4,merged variants: 5172Т4 + 5172ТОМ4
merge,case,ДАХмО-226-79/5172ТОМ5,merged variants: 5172Т5 + 5172ТОМ5
sequence-gap,case,ДАХмО-226-79,"3887 missing in 2693..6692: 2694,2696,2698-2711,2713-2718,2720-2957,2960-2964,2966,2968,2977-2982,2984-3004,3006-3009,3013-3019,3021-3037,3040,3044-3046,3049-3051,3053-3058,3060-3062,3065-3081,3083-3104,…"
sequence-gap,case,ДАХмО-226-80,"1584 missing in 413..2084: 414-415,417-419,421-422,425-428,431-436,438-509,513-568,570-633,635-638,640-851,853-859,861-863,865-886,888-892,894-962,964,967-969,971,973-976,978-1019,…"
sequence-gap,case,ДАХмО-226-82,"345 missing in 74..437: 75-183,187-240,242-261,263-294,297-394,397-399,404-432"
sequence-gap,case,ДАХмО-226-81,"40 missing in 1..56: 12-39,41-49,51-52,54"
sequence-gap,case,ДАХмО-227-1,"12848 missing in 2..13028: 3-27,29-58,66-86,88-94,96,98-132,135-136,138-198,200-260,262-278,280-443,445-486,491-495,497,499-712,714-903,905-1364,1366-1373,1376-1387,1389-1957,…"
sequence-gap,case,ДАХмО-227-2,"13241 missing in 3..13315: 4-128,130-226,228-486,503-508,510-575,577-994,996-1364,1367,1390-2026,2028-2123,2125-2618,2620-2691,2693-2842,2844-4349,4351-4526,4528-5098,5100-6025,6027-6043,6045-6061,6063-6967,…"
sequence-gap,case,ДАХмО-227-3,"9234 missing in 84..9349: 85-233,235-444,447-2501,2503-4830,4832-6609,6611-6732,6734-8144,8146-8147,8153-8421,8423-8518,8520-8615,8617-8964,8979-9348"
sequence-gap,case,ДАХмО-227-1ДОД,"797 missing in 129..1144: 130-198,200-230,232-236,239-256,261-269,275-279,283-292,297-299,301-303,305-308,315-320,324,328-339,342-355,369,371-405,411,414-430,435-452,455,…"
sequence-gap,case,ДАХмО-227-2ДОД,"981 missing in 35..1199: 36-75,77-241,243-268,270-284,287-288,290-292,294-301,303,308-322,326-348,360-369,373,376-393,401-484,521,529-530,532-550,608-620,622-624,660-664,…"
sequence-gap,case,ДАХмО-227-3ДОД,"503 missing in 58..575: 62-65,69-74,81-151,153-574"
sequence-gap,case,ДАХмО-227-5ДОД,"2593 missing in 17..3084: 100,159,344,363,422,468-491,520-3083"
sequence-gap,case,ДАХмО-227-6ДОД,"7 missing in 27..48: 28-32,41,47"
sequence-gap,case,ДАХмО-230-1,"6805 missing in 1..6930: 9,26-28,41-42,44-104,106-119,121-128,130-189,191-198,201-211,213-216,218-227,229,231-628,630-654,656-1538,1540-1599,1601-1643,1645-1676,1678-1683,1685-1703,…"
sequence-gap,case,ДАХмО-233-1,"29 missing in 1..3009: 2-3,6,64,117,464,506,533,2100,2257,2373,2557-2559,2562-2564,2566,2575,2618,2644,2673,2676-2679,2750,2820,…"
sequence-gap,case,ДАХмО-233-2,3 missing in 1..15: 12-14
sequence-gap,case,ДАХмО-241-1,"3 missing in 1..1346: 191,258,393"
sequence-gap,case,ДАХмО-277-1,"128 missing in 1..280: 150,153-279"
sequence-gap,case,ДАХмО-281-1,"46 missing in 1..8953: 1986,3654,7999,8818-8822,8824-8828,8830-8835,8911-8918,8920-8930,8938,8941,8943,8947,8949-8952"
sequence-gap,case,ДАХмО-307-2,1 missing in 1..40: 27
merge,case,ДАХмО-315-1/2А,merged variants: 2А + 0002А
merge,case,ДАХмО-315-1/84В,merged variants: 84В + 0084В
merge,case,ДАХмО-315-1/47А,merged variants: 0047А + 47А
merge,case,ДАХмО-315-1/47Б,merged variants: 0047Б + 47Б
merge,case,ДАХмО-315-1/84А,merged variants: 0084А + 84А
