117	1	4А	Метричні книги Православних церков	1841-1841	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-4А
117	1	5	Метричні книги Православних церков	1842-1844	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-5
117	1	5А	Метричні книги Православних церков	1844-1949	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-5А
117	1	6	Метричні книги Православних церков	1845-1845		2	ДАКрО-117-1-6
117	1	7	Метричні книги Православних церков	1846-1846		2	ДАКрО-117-1-7
117	1	8	Метричні книги Православних церков	1847-1849	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-8
117	1	8А	Метричні книги Православних церков	1849-1853	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-8А
117	1	9	Метричні книги Православних церков	1850-1850	метрична книга|народження|смерть|шлюб	2	ДАКрО-117-1-9
118	1	1	Духовні правління та церкви, Кропивницький	1841-1853	метрична книга|народження|смерть|шлюб	2	ДАКрО-118-1-1
118	1	2	Метричні книги Православних церков	1853-1862	метрична книга|народження|смерть|шлюб	2	ДАКрО-118-1-2
118	1	3	Метричні книги Православних церков	1810-1840	метрична книга|народження|смерть|шлюб	2	ДАКрО-118-1-3
118	1	4	Church boards and churches, Kropyvnytsky	1863-1882	метрична книга|народження|смерть|шлюб	2	ДАКрО-118-1-4
118	1	5	Метричні книги Православних церков	1898-1898	метрична книга|смерть	2	ДАКрО-118-1-5
118	1	6	Метричні книги Православних церков	1900-1903	метрична книга|народження|смерть	2	ДАКрО-118-1-6
118	1	7	Метричні книги Православних церков	1904-1905	метрична книга|народження|смерть|шлюб	2	ДАКрО-118-1-7
118	1	8	Метричні книги Православних церков	1906-1907	метрична книга|народження|смерть|шлюб	2	ДАКрО-118-1-8
119	1	1	Церковні документи	1916-1920	метрична книга|шлюбні обшуки	2	ДАКрО-119-1-1
119	1	2	Церковні документи	1920-1922	метрична книга|шлюбні обшуки	2	ДАКрО-119-1-2
119	1	3	Church boards and churches, Kropyvnytsky	1901-1911		2	ДАКрО-119-1-3
120	1	1	Церковні документи	1850-1883	метрична книга|шлюбні обшуки	2	ДАКрО-120-1-1
120	1	10	Метричні книги Православних церков	1917-1921	метрична книга|народження|смерть	2	ДАКрО-120-1-10
120	1	1А	Метричні книги Православних церков	1851-1853	метрична книга|народження|смерть|шлюб	2	ДАКрО-120-1-1А
120	1	2	Церковні документи	1884-1912	метрична книга|шлюбні обшуки	2	ДАКрО-120-1-2
120	1	3	Церковні документи	1912-1922	метрична книга|шлюбні обшуки	2	ДАКрО-120-1-3
120	1	4	Church boards and churches, Kropyvnytsky	1895-1901		2	ДАКрО-120-1-4
120	1	5	Метричні книги Православних церков	1911-1911	метрична книга|народження|смерть|шлюб	2	ДАКрО-120-1-5
120	1	6	Метрична книга Благовіщенської церкви с. Червоний Яр Олександрійського повіту	1903-1913	метрична книга|народження|смерть|шлюб	3	ДАКрО-120-1-6
120	1	7	Метричні книги Православних церков	1905-1917	метрична книга|народження|смерть|шлюб	2	ДАКрО-120-1-7
120	1	8	Метричні книги Православних церков	1914-1914	метрична книга|народження|смерть	2	ДАКрО-120-1-8
120	1	9	Метричні книги Православних церков	1916-1917	метрична книга|народження|смерть|шлюб	2	ДАКрО-120-1-9
120	396	8	Метрична книга. Церква Благовіщення Пресвятої Богородиці, с. Червоний Яр Олександрій-ського пов. Аджамської вол.	1914-1914	метрична книга|шлюб	0	ДАКрО-120-396-8
121	1	1	Church boards and churches, Kropyvnytsky	1843-1847	метрична книга|народження|смерть|шлюб	2	ДАКрО-121-1-1
121	1	10	Церковні документи Єдиновірці	1852-1852		2	ДАКрО-121-1-10
121	1	11	Church boards and churches, Kropyvnytsky	1854-1854		2	ДАКрО-121-1-11
121	1	12	Церковні документи	1855-1855		2	ДАКрО-121-1-12
121	1	13	Церковні документи	1853-1853		2	ДАКрО-121-1-13
121	1	14	Метричні книги Православних церков	1893-1893	метрична книга|народження|смерть|шлюб	2	ДАКрО-121-1-14
121	1	15	Метричні книги Православних церков	1894-1898	метрична книга|народження|смерть|шлюб	2	ДАКрО-121-1-15
121	1	16	Метричні книги Православних церков	1895-1904	метрична книга|народження|смерть|шлюб	2	ДАКрО-121-1-16
