kind,level,ref,detail
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007809951,"parsed ""ДАЧвО-(Volume 325-1/432 Civil documents; Volume 325-1/433 Civil documents; Volume 325-1/434 Civil documents; Volume 325-1/435 Civil documents; Volume 325-1/436 Civil documents; Volume 325-1/437 Civil documents; Volume 325-1/438 Civil documents; Volume 325-1/439 Civil documents; Volume 325-1/440 Civil documents; Volume 325-1/441 Civil documents; Volume 325-1/442 Civil documents; Volume 325-1/443 Civil documents; Volume 325-1/444 Civil documents; Volume 325-1/445 Civil documents; Volume 325-1/446 Civil documents; Volume 325-1/447 Civil documents; Volume 325-1/448 Civil documents; Volume 325-1/449 Civil documents; Volume 325-1/450 Civil documents; Volume 325-1/451 Civil documents; Volume 325-1/452 Civil documents; Volume 325-1/453 Civil documents; Volume 325-1/454 Civil documents; Volume 325-1/455 Civil documents; Volume 325-1/456 Civil documents; Volume 325-1/457 Civil documents; Volume 325-1/458 Civil documents; Volume 325-1/459 Civil documents; Volume 325-1/460 Civil documents; Volume 325-1/461 Civil documents+++Volume 325-1/432 Civil documents+++)"" does not single out one of 30 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810744,"parsed ""ДАЧвО-(Volume 1245-15/55 (cont; Volume 1245-15/56; Volume 1245-15/57+++Volume 1245-15/55 (cont+++)"" does not single out one of 3 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810724,"parsed ""ДАЧвО-(Volume 1245-14/32 (cont; Volume 1245-14/33; Volume 1245-14/34; Volume 1245-14/35+++Volume 1245-14/32 (cont+++)"" does not single out one of 4 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810722,"parsed ""ДАЧвО-(Volume 1245-14/39 (cont; Volume 1245-14/40; Volume 1245-14/41; Volume 1245-14/42; Volume 1245-14/43 Converts to Orthodoxy; Volume 1245-15/1+++Volume 1245-14/39 (cont+++)"" does not single out one of 6 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007810723,"parsed ""ДАЧвО-(Volume 1245-14/35 (cont; Volume 1245-14/36; Volume 1245-14/37; Volume 1245-14/38; Volume 1245-14/39+++Volume 1245-14/35 (cont+++)"" does not single out one of 5 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811086,"parsed ""ДАЧвО-(Volume 325-1/1611 (cont.) Civil documents; Volume 325-1/1612 Civil documents; Volume 325-1/1613 Civil documents; Volume 325-1/1614 Civil documents; Volume 325-1/1615 Civil documents; Volume 325-1/1616 Civil documents; Volume 325-1/1617 Civil documents; Volume 325-1/1618 Civil documents; Volume 325-1/1619 Civil documents; Volume 325-1/1620 Civil documents; Volume 325-1/1621 Civil documents; Volume 325-1/1622 Civil documents; Volume 325-1/1623 Civil documents; Volume 325-1/1624 Civil documents; Volume 325-1/1625 Civil documents; Volume 325-1/1626 Civil documents; Volume 325-1/1627 Civil documents; Volume 325-1/1628 Civil documents; Volume 325-1/1629 Civil documents; Volume 325-1/1630 Civil documents; Volume 325-1/1631 Civil documents; Volume 325-1/1632 Civil documents; Volume 325-1/1633 Civil documents; Volume 325-1/1634 Civil documents; Volume 325-1/1635 Civil documents; Volume 325-1/1636 Civil documents; Volume 325-1/1637 Civil documents; Volume 325-1/1638 Civil documents; Volume 325-1/1639 Civil documents; Volume 325-1/1640 Civil documents; Volume 325-1/1641 Civil documents; Volume 325-1/1642 Civil documents; Volume 325-1/1643 Civil documents; Volume 325-1/1644 Civil documents; Volume 325-1/1645 Civil documents; Volume 325-1/1646 Civil documents; Volume 325-1/1647 Civil documents+++Volume 325-1/1611 (cont.) Civil documents+++)"" does not single out one of 37 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811088,"parsed ""ДАЧвО-(Volume 325-1/1667 (cont.) Civil documents; Volume 325-1/1668 Civil documents; Volume 325-1/1669 Civil documents; Volume 325-1/1670 Civil documents; Volume 325-1/1671 Civil documents; Volume 325-1/1672 Civil documents; Volume 325-1/1673 Civil documents; Volume 325-1/1674 Civil documents; Volume 325-1/1675 Civil documents; Volume 325-1/1676 Civil documents; Volume 325-1/1677 Civil documents; Volume 325-1/1678 Civil documents; Volume 325-1/1679 Civil documents; Volume 325-1/1680 Civil documents; Volume 325-1/1681 Civil documents; Volume 325-1/1682 Civil documents; Volume 325-1/1683 Civil documents; Volume 325-1/1684 Civil documents; Volume 325-1/1685 Civil documents; Volume 325-1/1686 Civil documents; Volume 325-1/1687 Civil documents; Volume 325-1/1688 Civil documents; Volume 325-1/1689 Civil documents; Volume 325-1/1690 Civil documents; Volume 325-1/1691 Civil documents; Volume 325-1/1692 Civil documents; Volume 325-1/1693 Civil documents; Volume 325-1/1694 Civil documents+++Volume 325-1/1667 (cont.) Civil documents+++)"" does not single out one of 28 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811089,"parsed ""ДАЧвО-(Volume 325-1/1695 Civil documents; Volume 325-1/1696 Civil documents; Volume 325-1/1697 Civil documents; Volume 325-1/1698 Civil documents; Volume 325-1/1699 Civil documents; Volume 325-1/1700 Civil documents; Volume 325-1/1701 Civil documents; Volume 325-1/1702 Civil documents; Volume 325-1/1703 Civil documents; Volume 325-1/1704 Civil documents; Volume 325-1/1705 Civil documents; Volume 325-1/1706 Civil documents; Volume 325-1/1707 Civil documents; Volume 325-1/1708 Civil documents; Volume 325-1/1709 Civil documents; Volume 325-1/1710 Civil documents; Volume 325-1/1711 Civil documents; Volume 325-1/1712 Civil documents; Volume 325-1/1713 Civil documents; Volume 325-1/1714 Civil documents; Volume 325-1/1715 Civil documents; Volume 325-1/1716 Civil documents; Volume 325-1/1717 Civil documents; Volume 325-1/1718 Civil documents; Volume 325-1/1719 Civil documents; Volume 325-1/1720 Civil documents; Volume 325-1/1721 Civil documents; Volume 325-1/1722 Civil documents; Volume 325-1/1723 Civil documents; Volume 325-1/1724 Civil documents; Volume 325-1/1725 Civil documents; Volume 325-1/1726 Civil documents; Volume 325-1/1727 Civil documents; Volume 325-1/1728 Civil documents; Volume 325-1/1729 Civil documents; Volume 325-1/1730 Civil documents; Volume 325-1/1731 Civil documents; Volume 325-1/1732 Civil documents; Volume 325-1/1733 Civil documents; Volume 325-1/1734 Civil documents+++Volume 325-1/1695 Civil documents+++)"" does not single out one of 40 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007811085,"parsed ""ДАЧвО-(Volume 325-1/1594 (cont.) Civil documents; Volume 325-1/1595 Civil documents; Volume 325-1/1596 Civil documents; Volume 325-1/1597 Civil documents; Volume 325-1/1598 Civil documents; Volume 325-1/1599 Civil documents; Volume 325-1/1600 Civil documents; Volume 325-1/1601 Civil documents; Volume 325-1/1602 Civil documents; Volume 325-1/1603 Civil documents; Volume 325-1/1604 Civil documents; Volume 325-1/1605 Civil documents; Volume 325-1/1606 Civil documents; Volume 325-1/1607 Civil documents; Volume 325-1/1608 Civil documents; Volume 325-1/1609 Civil documents; Volume 325-1/1610 Civil documents; Volume 325-1/1611 Civil documents+++Volume 325-1/1594 (cont.) Civil documents+++)"" does not single out one of 18 candidate files"
copy-ambiguous,file,https://www.familysearch.org/en/records/images/search-results?imageGroupNumbers=007814138,"parsed ""ДАЧвО-(Volume 1245-5/100; Volume 1245-5/101; Volume 1245-5/102; Volume 1245-5/99 (cont+++Volume 1245-5/100+++)"" does not single out one of 4 candidate files"
