online_copy_id,seg,fond,inv,file,file_id,inventory_id
03a3ef0e-9166-4d04-8e15-f22a1a4d190f,2013_1_516,2013,1,516,2146567d-f015-4185-b6e1-254be061ce65,
ba34c3d9-af06-4086-9c7d-b76be6e9a9aa,2013_1_517,2013,1,517,e41b7535-e0b1-4a99-8f17-8e22d49afbb2,
19e0a053-c758-408a-9e2f-092cbb251f21,2013_1_518,2013,1,518,51cdfd01-41e9-41d4-b584-34307bb152e6,
7c2ea57a-6b17-45d9-8c76-41392e1d0449,2013_1_519,2013,1,519,4f72d826-275b-45b7-8086-46f036d1167b,
397b868a-bd03-40fd-9797-ad1594e6ebf1,2013_1_520,2013,1,520,721ba3e5-caa1-4417-8ae6-56bf91dd60f5,
a8748f6f-37ae-4821-904e-8ae785c128b3,2013_1_521,2013,1,521,f733e689-8e84-4609-b4e8-358e7661a52c,
c5c1a07a-e15f-4c24-9d78-4f04f52e04ef,2013_1_522,2013,1,522,27907a0d-320a-4be6-99da-7963bdf379f5,
b7e0d9e9-f1d3-48d4-95b3-dba39e3a9c76,2013_1_523,2013,1,523,092ef963-c93a-42a9-b576-2eaa85869bb0,
c552184d-ff59-41b1-93f0-dcdf810774e8,2013_1_524,2013,1,524,6a6ca6bf-2085-4691-a2fd-13d43de2fe56,
e4865d9f-6366-4f2a-91fc-c8bbf343af27,2013_1_525,2013,1,525,12e0b917-7fb2-4ae9-b126-193320982ded,
fd716ba3-a1e3-4130-b4dc-b14e62098e40,2013_1_526,2013,1,526,a99868a8-01c7-45ef-a389-628e9ae44928,
fdf4b1ef-f426-4c9c-a3e2-b85e572f9ff4,2013_1_527,2013,1,527,fab56430-6967-41c7-9c0f-7d819dacbd37,
7a552b06-e3c0-412d-9adb-e003036d6018,2013_1_528,2013,1,528,22c858f6-2071-49d3-874a-54d628aec773,
f73b225a-c377-4d93-93e3-42df9d1303a9,2013_1_529,2013,1,529,658dfa1d-adc9-461c-b321-af8c63f095f8,
f6f03e03-09c6-4fc6-b876-48c69b31ac59,2013_1_530,2013,1,530,d2302f3d-9d13-4b4c-813d-493c5a679818,
6a86c84f-2ca7-4976-9bc3-121bf2097270,2013_1_531,2013,1,531,7440ba9f-96a4-4cd0-8e20-1e0f7f725d17,
c6f3298b-5378-4733-8b40-c13c416234dd,2013_1_532,2013,1,532,63aec155-74a6-4a19-adc4-113b1fbff8b9,
4033040e-b999-4e78-9220-1a532b547d41,2013_1_533,2013,1,533,b8fda654-bc15-4df2-a332-905c32a40ab1,
4025764a-57e5-4933-a66e-b88f239b0964,2013_1_534,2013,1,534,85bbf599-dcb5-4b98-bbce-cb2c6b60e01f,
51e333b6-7a48-4148-9997-79af9ac0a218,2013_1_535,2013,1,535,6c9b284a-882d-49bc-ab54-11de382e26dc,
a323838f-690b-4a28-a20a-320e18eddf9c,2013_1_536,2013,1,536,66642e30-ba58-4ee1-9d9c-13ba12ad798d,
3c01f411-ee27-4782-8790-dd1abe9cbfe8,2013_1_537,2013,1,537,5c2db960-1c28-4ad4-b0ab-d30c64869380,
08392ff3-8ff6-46c8-9908-b289c6553f5b,2013_1_538,2013,1,538,29fdebd3-6234-4e53-9b2c-91d1d1bfb892,
4ac84c58-7b95-41d0-8d68-65ea6f843813,2013_1_539,2013,1,539,8132e7a7-06ae-4462-943b-391bbf182a1c,
a216eb7b-6301-451a-9ea1-322cca1eeeef,2013_1_540,2013,1,540,2a7458b0-ea86-46de-bcc9-35640eff2ba1,
cd3b316e-9098-45f6-a273-e712fb4f1d7e,2013_1_541,2013,1,541,9f0077b8-f12a-4057-b8a4-7a90dc3f89c1,
3060211d-e652-4972-ac8d-6cafd849defc,2013_1_542,2013,1,542,b267e1e9-91aa-42ad-929c-5571006335cd,
16c32de6-6df9-4dca-a66a-e0d2262be6ba,2013_1_543,2013,1,543,65720e40-617c-4809-ab25-51a55241a446,
29361033-f15c-4f48-a123-88e1b77fcd24,2013_1_544,2013,1,544,8ac68051-7061-4eb2-a00e-48eaa96a3507,
548e49c4-7766-414c-893a-ae6cf2bd18d7,2013_1_545,2013,1,545,6bb0ae64-8808-40e0-a293-d60ccedac12c,
b7bd3f90-fd6d-46c4-adc3-1aba0b128576,2013_1_546,2013,1,546,340f5010-185a-4230-9bc5-df38564872c2,
debd145c-6d82-4fbb-a4e7-76de36ed47e8,2013_1_547,2013,1,547,6a7e65f1-6861-4f7b-9d89-f66e8c11377a,
a3f1284e-e71f-4683-b680-7385068c3017,2013_1_548,2013,1,548,ae3f7e57-580d-4e12-946a-b5959532c9f4,
fd111e23-453c-4925-8ab7-d0daaefb8f31,2013_1_549,2013,1,549,9c67fe5d-675c-4fec-a3cf-7e58ce0e9b77,
748356a3-7e54-47fb-bed5-86d58d40ed93,2013_1_550,2013,1,550,19b9a731-48c3-4813-98c5-c5603887c34d,
505f7611-d05f-4ae1-9ef0-733136ee3560,2013_1_551,2013,1,551,25397513-38c3-4d82-a461-4fdb0907a757,
1137f721-b4f3-4c6a-a13b-8e821914e6ae,2013_1_552,2013,1,552,883f6300-83e1-45ed-9c5e-3e4644928890,
2c8be9f2-158d-4dfe-8f55-026ca682552d,2013_1_553,2013,1,553,47e4b569-2ad5-435f-8dab-2a48c7494ac8,
bce7cf31-ff67-4911-a62c-781942a58673,2013_1_554,2013,1,554,7645fac2-7449-4ea3-acc5-5877ae393576,
21e25a79-ac22-4472-bad2-50e9d38f92b1,2013_1_555,2013,1,555,4137c4f2-824a-407a-b6d2-f10d4390cf6f,
775b1d0d-26f4-4b9e-979f-a850b2145da7,2013_1_556,2013,1,556,be3afaa2-8e0d-4079-8554-bb2976ecdb25,
fd95dec2-aaa8-4720-acf1-49a30372813b,2013_1_557,2013,1,557,4bca09a5-1455-4fdb-8567-5b68ab1c9682,
8b18aab0-9bfd-4b9c-bf8e-d3cf2ac6bd20,2013_1_558,2013,1,558,df183e76-472c-4943-8136-337f7c39cc4d,
6b1a7250-9ffc-4f98-97c5-9670eaa29da9,2013_1_559,2013,1,559,d7f5ce05-cd8a-4eed-9772-c2a10b945581,
85b85bbe-48c9-479e-a454-4e9ef92b02f5,2013_1_560,2013,1,560,48b25c34-4ea8-4065-8875-78979a8f0e06,
1c086f1c-79e8-4579-bfe4-b916272bd36d,2013_1_561,2013,1,561,97728203-8a6e-4ca1-8631-cfc3c928f6ef,
f81e68e4-40ff-4da2-ba44-56136dbf5b08,2013_1_562,2013,1,562,c82564fd-88c5-4b12-9e5a-5b58ed7f3610,
de1ad620-1c07-429f-b2e6-098c8174f929,2013_1_563,2013,1,563,7520c1a4-5a8e-4163-8696-5e16ce1a510e,
e0ce20a2-ad3d-4029-9fa6-94e22ede081b,2013_1_564,2013,1,564,d099e9ee-73af-4478-8dd3-12c655dfbe72,
8d1b9ec9-1f09-4e72-94aa-1a37963c1718,2013_1_565,2013,1,565,75b4e361-3534-4b1f-9669-0286c1d2373f,
49db557f-7bb9-48b7-b5b3-2d8cf5d6d5d0,2013_1_566,2013,1,566,cbbcd906-5182-4ebc-afa8-5911bc83c4b1,
eb152f42-98df-4416-8c81-ea0bebe1324e,2013_1_567,2013,1,567,955ab4ed-d70d-4b13-abf3-0848795bc56c,
66036853-3354-443f-987b-b3e53deaec64,2013_1_568,2013,1,568,2a11ff74-b472-4e75-9c90-78e580c241fe,
f8b2b147-eacf-4b82-ab31-1cd637fd2b3b,2013_1_569,2013,1,569,9fa4b396-a6c3-41f6-a4d2-deff99315ea8,
331f8b99-00a7-4e28-b8c8-0c604193c3b0,2013_1_570,2013,1,570,d234d5d5-b938-4cbc-9d55-5006bdce478a,
d70058a9-4e0d-4a70-8c36-f39fdd5ae5b7,2013_1_571,2013,1,571,ddde9aae-0cbf-4b1d-bfc7-8666c23b74a6,
be616f91-b7a0-4040-a5d3-68c9de231c55,2013_1_572,2013,1,572,1fabf0d6-e304-489e-a568-23dd70e3dcbd,
785f453f-1bba-4e80-9852-fcade272d576,2013_1_573,2013,1,573,7ce9d71f-f0c1-461d-b5d9-a9eb95c8b6cc,
b7bc13d6-0053-4cb5-9838-419df6fde1be,2013_1_574,2013,1,574,1050dcb5-240a-43cc-803a-43fa30884286,
4f0e64a7-848b-486f-b644-c867091c9222,2013_1_575,2013,1,575,4a5f3c40-6ac9-4344-9756-c7ee75d6f579,
63b1b45b-a210-49db-bbf6-acd13f6d0e2d,2013_1_576,2013,1,576,6a111e06-ec94-4307-84c2-c11e47bc7af4,
cfc054db-f199-4a9a-b3f6-eb5b13ecdf9b,2013_1_577,2013,1,577,c0f2e070-b380-4220-9cc9-5ca87843767d,
fe31346a-fb52-4279-8734-15c5d09d73c4,2013_1_578,2013,1,578,ba085d57-108e-4ace-8ee6-4f37ee35ebe3,
af3ee85e-ae31-4ba1-9e5a-e21fd681b02d,2013_1_579,2013,1,579,4a6a80c8-6967-444c-a657-54be5787d141,
2a344742-f10a-436c-bc6d-6a3395ea13fe,2013_1_580,2013,1,580,516ea897-a101-4020-8933-07b40d23bbe3,
04ddf6f1-22a7-4f58-912a-82e24803fda4,2013_1_581,2013,1,581,698dab17-fda0-40cb-90de-5b281b4cb0ad,
29ff8ac3-efb5-4b29-904d-84d33fab03b9,2013_1_582,2013,1,582,97a62b43-0a07-4ca1-916e-2cc36c6ad3a5,
8f0dbfb1-db0d-4cb9-9a7b-eb42bedacb60,2013_1_583,2013,1,583,3f656c36-23ed-44e5-af5c-768b8274abbd,
70819788-f038-49a9-b6e5-0fcf54db9ff4,2013_1_584,2013,1,584,334a1330-dceb-4905-9178-3973d6a4041f,
90c914c5-7217-4f57-bbc2-5f293a6b2805,2013_1_585,2013,1,585,a4e66bbb-171a-4e30-9838-52cc89edd1e6,
d89d5854-b468-4d9c-b76b-e8a32fc31b43,2013_1_586,2013,1,586,8b292071-447e-46c3-ac6a-33902bb1c94a,
7679b071-1683-417d-8caa-189b672af0b8,2013_1_587,2013,1,587,678bd1ec-36e7-4d80-b153-4437dcd9af3a,
6d187fad-5f54-4097-b223-36cd39846f1c,2013_1_588,2013,1,588,72bef290-e923-4737-aead-6609434753bd,
ba82e55b-82c9-480a-8110-454cc3fed9a4,2013_1_589,2013,1,589,aaea4fc2-d7b2-4c1b-91c5-1438f598e1c6,
48aab96a-dbc6-4874-a4d2-fb963e67ce18,2013_1_590,2013,1,590,6fe9db56-8221-4579-8f38-c5c5f3307c34,
9c58ac6c-545e-402e-b2a1-000a05c60d4a,2013_1_591,2013,1,591,6c3357dd-e441-4717-a421-d8e6bec99768,
590a7739-393b-447d-8b54-7e117f3b9dcc,2013_1_592,2013,1,592,672e95f8-073a-4ab1-afea-df043e94c754,
fc25c5a5-d4f9-4c66-be8e-d3f2e7056c4f,2013_1_593,2013,1,593,c3da5df5-fbd9-4874-8547-88841887a9f2,
f9db9bb9-83e8-4109-b933-c636eaa99179,2013_1_594,2013,1,594,bf8914b4-4d3e-446a-a8a7-7e432a2e80b7,
dd907266-b552-4b2d-a62f-77f4c6a91547,2013_1_595,2013,1,595,8c320999-cc44-44f9-9c6b-dbe8923e963b,
2c7aae43-c976-4b01-b56e-c4c6c6b66ed6,2013_1_596,2013,1,596,4e8acadc-189e-4b22-a965-cd48543772bb,
e1c7d8a4-4f24-468a-ac30-cb69e07eebbe,2013_1_597,2013,1,597,94e110d7-e119-4803-8188-bf5246499965,
5b47845f-629a-43f8-9928-c7f736e1c997,2013_1_598,2013,1,598,a4d730fc-edaf-4187-82cb-da832df7bd0a,
c790e810-063c-4480-a93b-5e8d9af7c5cb,2013_1_599,2013,1,599,59e85904-d1ed-476f-8e0a-08e8bf56f39e,
e7eec524-afba-45a1-abc7-64745bce94cd,2013_1_600,2013,1,600,1108d343-f771-4b3d-ba8c-363f0ca7d946,
3279dd5f-f5b7-4142-8d26-abba247b149a,2013_1_601,2013,1,601,70e92044-80e6-4d6f-9459-ee45a8162544,
6e0fadd8-dff4-448a-8f4a-e7fcc5d529d8,2013_1_602,2013,1,602,00789fa0-3fca-47de-b46a-e1ce6fc9de4d,
85f37f0b-2242-4ec7-8731-9aedf4fb4691,2013_1_603,2013,1,603,38990695-8854-415b-8b96-b22c88f80208,
ce0706b5-013c-46bf-8d80-963281f07a05,2013_1_604,2013,1,604,c5c695ba-e53a-44bb-bc17-dfbd7a883788,
81d0e74c-73b5-48bf-baf1-63e7baad1575,2013_1_605,2013,1,605,897f4ab1-6d8c-4523-bc79-f72b10e55c64,
b374a690-de92-415d-b7b3-f736852e7fc9,2013_1_606,2013,1,606,41057fe7-ad99-46bd-9355-140e9b9b90c7,
1b0216de-83c5-49cd-ad11-3fb9898860d4,2013_1_607,2013,1,607,a9dbae75-6431-43e8-aafd-75e625051d82,
6a963fcd-3b36-44a0-a992-9d0f3b927174,2013_1_608,2013,1,608,beeeb293-d4d2-4350-87eb-1a4f9ec09cf4,
b4b23166-6779-4c3f-a77e-dc4985af1f3f,2013_1_609,2013,1,609,d91b66ea-bd7e-4395-939c-79ec5c813040,
c7d0c1b3-1938-4032-b91d-3c11f0782e3a,2013_1_610,2013,1,610,24ff52a4-d3e0-4431-b092-499905df2886,
4fd3b470-79c3-4edb-9c05-fe065ce6da79,2013_1_611,2013,1,611,272ecef0-786b-44ae-8c8b-60a9ec2afc8b,
88607d22-d54d-42bd-8c44-fd04a84b090f,2013_1_612,2013,1,612,2c31f073-41b1-420b-b0ec-236086645f7d,
601daf88-a0b8-4285-9150-7ccc9de6a668,2013_1_613,2013,1,613,3000c44e-aff4-4efb-a719-def967cf24bb,
e9c6642e-5dce-4fed-b11b-f5b60ce43213,2013_1_614,2013,1,614,656fa221-fb78-49dc-95b6-14d21eb229c6,
1439a10d-f878-43c2-b76a-db2507cce581,2013_1_615,2013,1,615,ffc6669c-5d88-4b34-a59e-9421ecf263b9,
d3ba95b5-52f9-42a4-b409-a2919bda2671,2013_1_616,2013,1,616,0254f61e-4e26-486e-b765-bec5e050782a,
4fd0a9f6-13c7-4fbd-bafc-ab6a132ed8f5,2013_1_617,2013,1,617,46764eb5-a84f-4d1c-a04c-7f8d396bb112,
e513b1a5-60d0-45cd-a0f6-560d23172217,2013_1_618,2013,1,618,cd8c7f23-f425-4393-86e2-896766c2a142,
d6d1b847-2871-4bbc-a68b-7ceea0f906f9,2013_1_619,2013,1,619,27710a7b-58a5-4fb8-a6b1-e9db1b9e47a6,
18e7a99e-f8aa-4fbd-a65e-e4b29e249949,2013_1_620,2013,1,620,abc8a9c7-a01d-4b0c-916c-fdf3e4313eaa,
adc4d4d6-54cc-4e67-bf30-3cc80dcf9ba6,2013_1_621,2013,1,621,980ab835-d641-42a1-94a1-c4153aa6cbb8,
0ee0251d-b854-409c-aa5b-54af67c5673f,2013_1_622,2013,1,622,a6e4df59-4ac7-4935-ad4b-eff3f55aec69,
b0147da6-eb21-43b7-81cf-faf5f9c81903,2013_1_623,2013,1,623,6e6e8dea-0cf6-4f29-b643-48e856684a41,
92b7f841-1017-43bf-97a0-8ad6d2a17433,2013_1_624,2013,1,624,bab2aa8c-7ca5-4c22-a144-946d1ea2eed4,
0307dfd9-da95-4f63-a85e-3500accc98d1,2013_1_625,2013,1,625,8c779396-73e4-4d04-ad6c-5d3113993bfc,
34846ff6-3bfa-4d7d-bd70-60758ae13ed5,2013_1_626,2013,1,626,0e2e69fe-fd66-4dc1-9ef2-a35c16aac84d,
f58ccfac-cce9-4bd8-b7fe-c92e79090650,2013_1_627,2013,1,627,3860b663-76ca-4253-8418-45309091caa0,
39bfc8cb-2015-437f-ad17-65c3bb104f0d,2013_1_628,2013,1,628,e8a7120f-fd7a-433a-8936-4598f2c5f338,
df007304-ec17-484d-b9a6-7d8b7a7e0056,2013_1_629,2013,1,629,d9f9d413-dc6a-405e-b6e1-09da5e2c9a75,
92fe5578-5aac-411b-bf77-7c68606a61f2,2013_1_630,2013,1,630,c38b60f0-e23a-4502-8711-629d7a8dfc72,
95c645a9-9b8d-482d-809a-5d9acc44c7cc,2013_1_631,2013,1,631,07c216c8-ba70-4bd6-82af-4c46e38e2291,
a2e2ed21-1090-49b6-8840-e249cb3161d1,2013_1_632,2013,1,632,428609f3-2766-4a19-8375-4eb27deaf5bd,
27a0239b-0513-4f86-a893-2b4106a0ef7a,2013_1_633,2013,1,633,2213c465-2176-4ab2-8691-79695545fec1,
94c885ef-0212-4dcd-85d9-d34c225599b3,2013_1_634,2013,1,634,4b19135c-01b3-48dc-9a11-1c7fc3effe75,
b043d6d0-3619-4085-be4b-76c09168fd05,2013_1_635,2013,1,635,19200024-e52e-4626-9b0e-001aaeb9f372,
eead63b3-15f1-4fa4-85d1-994556884e28,2013_1_636,2013,1,636,6465ced9-2ed7-478c-a570-654229dd3383,
206561d7-cad1-4920-96f5-7c5fdc43fc85,2013_1_637,2013,1,637,3cd84301-71d1-46b7-be31-998e16d527bd,
9012e5d3-9691-4f31-847a-cc2bf89473ee,2013_1_638,2013,1,638,de97e521-dde3-4f18-a82a-8e60928606ad,
ab932522-ffc0-45dc-9e7b-1b24a3341db3,2013_1_639,2013,1,639,3ec3fc9d-99ca-4aaa-a2a5-3ce8674130ee,
d374654d-c9fe-4df9-a87f-8c64bd01d282,2013_1_640,2013,1,640,a5e1cbb5-d518-41ef-8e91-a7951b4592ca,
7b4baa71-6c69-482d-9525-135124cc706e,2013_1_641,2013,1,641,11995f51-2352-442b-aaf3-ad681e9b33fd,
3e420cfc-c458-4864-a288-5f2ab73ee3c9,2013_1_641a,2013,1,641А,dfab4ede-c32d-471c-82d1-cae117224c8f,
873a7af0-5296-4962-994a-ec787497b583,2013_1_642,2013,1,642,20565a2f-3797-4f36-8631-d8f22080fdc9,
a5befd54-4889-478d-80f0-7f9965b2cf25,2013_1_643,2013,1,643,43e90aec-4ee8-4955-8d08-52d0cdd6a172,
95987e3f-b1df-44f9-a487-48db11cad755,2013_1_644,2013,1,644,73682deb-97a9-453b-86b6-ecb259c1949b,
e885f8f7-ab56-49c7-8160-bba4be238efb,2013_1_645,2013,1,645,5574b747-c63f-49c3-a315-d4d686f84e4f,
228e49d4-80e4-4616-ad03-8dcbb06bb7d9,2013_1_646,2013,1,646,9c86781f-890b-4c38-a899-142737e8b5a7,
a25391d9-d79d-4cdd-ad56-e0641a86aca0,2013_1_647,2013,1,647,44eb5fd6-04d3-4a8f-af13-e6d25584d157,
f1cd9736-c0f4-48e9-816b-a1b6dc955fec,2013_1_648,2013,1,648,030c9f5c-6898-45ed-ac85-54347fa6e8df,
976e9e53-25c5-48e4-ab82-a639a9879919,2013_1_649,2013,1,649,761e124c-e103-4274-aa44-5dfb333bc9bd,
4d015284-0ca8-4688-ad5a-84e884eb284d,2013_1_650,2013,1,650,6352fa85-4601-474d-81ee-1b73a52fc889,
8514fd33-5a2c-42dc-b8e6-187f511340be,2013_1_651,2013,1,651,d86f4a88-aaf1-4309-8a72-4f30286f0edc,
3c432506-056d-4eda-897e-3cc11353c3be,2013_1_652,2013,1,652,4e9353c6-9731-41c2-8a8a-ca18ce8fcc6a,
88b77215-b010-4a70-b306-b233c090e1db,2013_1_653,2013,1,653,ec4ba05b-dd4d-442e-89af-bd4b0e22e901,
b670c7d6-b11b-43f2-a660-b9ea683dc81f,2013_1_654,2013,1,654,102fff31-297a-4e34-9ab5-77711d1fd1fd,
691f1c20-50d8-433e-9ddf-f0df4962ce99,2013_1_655,2013,1,655,57bdc760-a7f3-4259-b990-8d1baed32710,
99e2f569-7f42-4733-a1fd-c87ef1c70297,2013_1_656,2013,1,656,16ffde3f-2e98-49d7-a313-61076d3c7893,
059e8879-9f38-4917-9868-b639093a9e8c,2013_1_657,2013,1,657,3370c5c6-17ab-4af5-a118-c1d19512c600,
1e2fc5d6-c15e-4c39-b85c-5f90ca7a0991,2013_1_658,2013,1,658,55de4b0f-ec60-438e-b9e5-eed0abd8393d,
13271eee-8b7f-4e72-96a8-223045f09eed,2013_1_659,2013,1,659,5cb3b665-43fd-4488-b696-1a744217a826,
69b92242-6afb-4eca-a022-72560caf7c37,2013_1_660,2013,1,660,282215f8-90b8-42a2-9ec5-f734a17e2676,
eba5cf9f-5a82-4c06-9853-6732659c9eae,2013_1_661,2013,1,661,a296d1f1-a2e7-436e-8436-904f682a9c01,
72bd68f9-0fd2-4cae-b846-7946deb12fb7,2013_1_662,2013,1,662,e33f7b4d-f3dc-4d00-a528-e2875a1c52ef,
37bdbc6b-eadd-43ca-9834-bf8fb48f38dc,2013_1_663,2013,1,663,b1e55cb1-eeda-4eaa-b4e7-a07d673675bc,
2385266d-893a-4aa5-a484-bc184d9618a2,2013_1_664,2013,1,664,3b5edba1-926d-46c0-a288-9561d8d090c7,
688ec6f4-4a57-4b41-b048-27abcb0a7b16,2013_1_665,2013,1,665,a2bb20e1-8777-4dfc-96bf-8286b5d3559c,
ef6fca08-4e40-44cc-8b7d-c976cf88f6ec,2013_1_666,2013,1,666,b1bcbf6a-d056-4f4c-8d32-2ebad7c9078f,
ab333666-450e-4a2c-8929-d96a17b2a5da,2013_1_667,2013,1,667,5ca8346a-677c-4dbe-a181-fef3536ce8b0,
9ac51dbe-954e-4978-9634-426448da3c0e,2013_1_668,2013,1,668,136ef89b-0283-4436-af44-1ec266c79388,
9857156f-73e1-438b-a686-eb8c57debaa6,2013_1_669,2013,1,669,23ccf40e-64f6-4a1b-8bd6-541b1bd309ff,
b9045d7e-62db-4694-bcaa-33726cc36602,2013_1_670,2013,1,670,b3f28ae0-98b1-484a-94ec-7bf3b5eedef0,
d8345bdd-8843-45a0-a158-9ec94024ef3b,2013_1_671,2013,1,671,14b1388a-bc66-4a15-a225-c054989fceef,
3ca67f5a-c206-478e-9415-72b72b352846,2013_1_672,2013,1,672,fe1d9609-89f8-4318-8ec9-6e977e6b6164,
206fc39a-465e-4360-83ec-1bb0109f3af5,2013_1_673,2013,1,673,b25aa742-9f10-4552-9de3-f29b7f5ef088,
a3a54e02-7f51-417e-a967-bda4c8340a52,2013_1_674,2013,1,674,2abeaea6-d55f-4592-aada-9ef56f0c9007,
87065d88-43f6-4728-bf85-70afa95aa358,2013_1_675,2013,1,675,1d269410-ec73-4d98-bc09-ea5cdc889064,
dc962805-7dee-472f-aa3f-1f7d773980a3,2013_1_676,2013,1,676,e8f6d9f9-6dba-46cd-9c8a-991f69d9593b,
d392fcbf-1088-4829-a83b-021036bfadbf,2013_1_677,2013,1,677,fd1692cf-353e-460e-8fb2-db419e9acefb,
691eae16-e4c3-4b4d-bf5f-f73e5978c8e5,2013_1_678,2013,1,678,1d4d7cdc-0ea6-4053-ac89-f0acade16773,
12a24e85-00f3-49a2-b2de-26f27120c59b,2013_1_679,2013,1,679,62db02b5-6c75-4484-b8f1-1a7d5d4988c3,
f7e71b93-2feb-4b25-a153-cf63170d204d,2013_1_680,2013,1,680,a1f08934-976e-48ec-a233-e02e2e60628e,
914f7966-a6b6-4c29-9c40-dbcc99bae3d4,2013_1_681,2013,1,681,edb99214-c384-4936-8b6e-915cc33072e8,
05d1a2ce-757f-4587-a408-89cde852b05c,2013_1_682,2013,1,682,fca487c9-b53e-4b37-8af2-d3efc265b80e,
e1e94909-e544-4504-8fa2-84454d073a86,2013_1_683,2013,1,683,99e19e5b-a979-4683-9c56-243e180e78e4,
34bb2d94-66fb-45fc-8923-3fd0a2a48951,2013_1_684,2013,1,684,ae9ec0ff-33d3-4d60-b88c-04490e651764,
c6349422-5706-4e10-b60b-c8290e3a3386,2013_1_685,2013,1,685,6b951fe1-8f75-4fb9-bab1-c4c89e117cd4,
03a104d1-1e02-4067-bba5-5334605b7e30,2013_1_686,2013,1,686,3b974b4b-5a40-4ac6-adc8-b25ee26e75fd,
48138dc4-ff01-4777-b4e6-e5cc05dd9813,2013_1_687,2013,1,687,a87d3f2a-2187-4a1f-9565-8497ad83ca2c,
8f39698e-9dfe-4f2c-833e-43b7b4f03c84,2013_1_688,2013,1,688,c418b8d8-fad3-4ce3-ad8b-136c42f28097,
4b2d6c84-0711-4466-b065-e2d9541f8418,2013_1_689,2013,1,689,c14eeaa2-ec65-4294-bdee-76aa2e3f80b4,
3ad2a9a3-9583-471f-984a-85f03d727ab6,2013_1_690,2013,1,690,ae2f9102-9074-40b6-b3ef-a9a78e9cc744,
f6c2dd0c-4c16-4d19-934f-7590030f421d,2013_1_691,2013,1,691,00677d4b-d92e-4a4b-90f0-bda25ffae596,
77f7b24a-c197-4556-9491-d27fc41f7e36,2013_1_692,2013,1,692,0628dd91-d4ba-4c64-a147-fb64820bae7f,
8ba912c7-3288-4e0a-8057-76ec922101a4,2013_1_693,2013,1,693,f75c8d11-ee8f-41d7-9e0c-145323b884b8,
8e3364da-9140-4609-b1a9-6a750e7c662c,2013_1_694,2013,1,694,2448f02d-7b84-4a8f-a904-bbe6935aff96,
da78bde1-ff67-4e12-b6df-aa4cd91a2238,2013_1_695,2013,1,695,bbb1be74-7d62-432c-af04-19fc008f1291,
ca8b2b6f-58d7-4552-b9bd-2550a2de575f,2013_1_696,2013,1,696,870fc223-ffe4-4c13-82eb-c2a16ef53e4e,
6c7cb660-41bd-4613-a8a2-3fbb0e4ce268,2013_1_697,2013,1,697,ff0540c0-b295-4e9d-99eb-7e8a70d9dedf,
852c5019-4c31-469f-bfc3-1678fe51fcf9,2013_1_698,2013,1,698,51262ba9-81cb-403d-9927-8bd954aef4b0,
786d56a6-9bda-45fe-9377-94bc09560f16,2013_1_699,2013,1,699,9fec0cfc-3a14-4ed8-9cfb-f27e91b8399c,
12c0ebe3-a60a-4883-ab49-0e22cdabb91c,2013_1_700,2013,1,700,251f357d-62c6-40f4-b2d2-8032c303356b,
861394b4-e40c-4a67-a5bf-32aa85e63681,2013_1_701,2013,1,701,8d83e746-425d-4fb9-8eaf-03acd83ba9ab,
7325d136-b625-4e56-b0ac-fc423e2f3661,2013_1_702,2013,1,702,91018e74-8c00-4684-8631-58b87b76e2a7,
6b5cdb3b-20f7-4a19-a02c-3be3ac194184,2013_1_703,2013,1,703,b42c301f-23a4-4309-a4bc-fc59614d52b4,
4ee3633d-34da-4b60-bc54-4e9504886a14,2013_1_704,2013,1,704,8f03113f-b52e-4dd6-a1a9-da8b6c7097ef,
ef3fdfd4-7747-4581-8839-e23f9d0a0bd3,2013_1_705,2013,1,705,0eec2318-b3c5-47bf-9a8f-f7e6820912d1,
31628fa4-7c91-4069-94a2-1bfc1acbd290,2013_1_706,2013,1,706,0ff07f45-9bd9-46ce-90f0-ef07966590f2,
722eb238-ee81-40b0-bbef-67042399901d,2013_1_707,2013,1,707,71ffc335-bb36-403a-9471-a13f9e950cbf,
93dd9b44-6fbd-476e-b60a-a215dcc0316a,2013_1_708,2013,1,708,37519c07-7b86-4c91-9424-6efbf6dede90,
52efd8de-1304-46f7-a87e-788ec6661b8e,2013_1_709,2013,1,709,68bd5c75-634a-497e-a0f7-a581e40f11b1,
ca236cfa-8638-4524-a92a-fba197874982,2013_1_710,2013,1,710,ef78388e-0fa6-4904-aeab-155cf589b1c3,
704f14bb-3814-46f8-93ba-2a5c0c45aeb4,2013_1_711,2013,1,711,408fa8c5-4336-4b44-9d46-58d1b39fd3dc,
42ef49de-82f4-43ad-a6f4-7f73c70b01b9,2013_1_712,2013,1,712,f59eaa83-885a-4f4f-8605-1cd9fe2f011c,
c4efae87-2150-4e3d-b1d1-ca618021e8d0,2013_1_713,2013,1,713,cc10c1ec-1128-4a1e-888e-b48e06b38a55,
56ee6c63-7fc3-44e1-89de-5948ac3f69a3,2013_1_714,2013,1,714,91ddf28c-1c19-418a-8072-b6101a1070c9,
e760da45-8f9a-47f3-9c44-246b13874154,2013_1_715,2013,1,715,0f1c0b2e-e72b-4361-b516-1738b87a9f18,
742f4f9e-aafd-4d36-819c-48f0573c4dcf,2013_1_716,2013,1,716,f4f2da8d-d5e5-4093-86db-548addbd9c54,
