370	Мечеті Мангуської волості, Сімферопольській повіт Таврійської губернії		1	330
412	Успенська церква, с. Аутка Ялтинського повіту Таврійської губернії		2	3
413	Іверської Божої Матері карантинна церква, м. Феодосія Таврійської губернії		1	1
414	Колекція ревизьких казок Сімферопольського повіту Таврійської губернії		1	82
461	Менгерменська лютеранська церква, с. Менгермен-німецький Феодосійського повіту Таврійської губернії		1	1
473	Салгиркіятська мечеть, с. Салгир-Кіят Сімферопольського повіту Таврійської губернії		1	1
561	Церква Віленського піхотного полку, м. Сімферополь Таврійської губернії		1	9
608	Метричні книги мусульманських мечетей повітів Таврійської губернії		1	36
643	Успенська церква Таврійської єпархії, с. Гурзуф Ялтинського повіту Таврійської губернії		2	3
645	Іоано-Предтеченська церква удільного маєтку "Масандра" Ялтинського повіту Таврійської губернії		2	13
651	Вознесенська церква, сел. Кореїз Ялтинського повіту Таврійської губернії		1	5
669	Алуштинська мечеть, м. Алушта Ялтинського повіту Таврійської губернії		1	103
670	Аутська мечеть, с. Аутка Ялтинського повіту Таврійської губенії		1	57
752	Бій-Орлюкська церква Таврійської єпархії Євпаторійського повіту		1	9
830	Карантинна парафія, м. Керч Таврійської губернії		1	1
831	Катерлезька Георгієвська обитель, сел. Катерлез Феодосійський повіт Таврійської губернії		1	1
833	Покровська церква, сел. Сабли Сімферопольського повіту Таврійської губернії		1	1
834	Олександро-Невська церква, м. Керч Таврійська губернія		1	3
836	Церква Святих семи священномучеників Херсонеських, с. Айбари Перекопського повіту Таврійської губернії		1	2
837	Ільїнський молитовний будинок, с. Саки Євпаторійського повіту Таврійської губернії		1	2
838	Покровська церква, с. Баяут Сімферопольського повіту Таврійської губернії		1	3
839	Церква 51 піхотного Литовського полку, 13 піхотної дивізії, м. Сімферополь Таврійської губернії		1	4
840	Костянтино-Єленинська церква, с. Митрофанівка Феодосійського повіту Таврійської губернії		1	4
841	Миколаївська церква, с. Мазанка Сімферопольського повіту Таврійської губернії		1	2
843	Пантелеймонівська церква, колонія Балта-Чокрак Сімферопольського повіту Таврійської губернії		1	1
844	Олександро-Невська церква, с. Олександрівка Сімферопольського повіту Таврійської губернії		1	2
