191	1	26	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1896-1896	метрична книга|народження|смерть|шлюб	2	1
191	1	27	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1897-1897	метрична книга|народження|смерть|шлюб	1	1
191	1	28	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1898-1898	метрична книга|народження|смерть|шлюб	1	1
191	1	29	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1899-1899	метрична книга|народження|смерть|шлюб	1	1
191	1	3	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1872-1872	метрична книга|народження|смерть|шлюб	0	1
191	1	30	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1900-1900	метрична книга|народження|смерть|шлюб	1	1
191	1	31	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1901-1901	метрична книга|народження|смерть|шлюб	1	1
191	1	32	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1902-1902	метрична книга|народження|смерть|шлюб	1	1
191	1	33	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1903-1903	метрична книга|народження|смерть|шлюб	2	1
191	1	34	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1904-1904	метрична книга|народження|смерть|шлюб	0	1
191	1	35	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1905-1905	метрична книга|народження|смерть|шлюб	0	1
191	1	36	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1906-1906	метрична книга|народження|смерть|шлюб	0	1
191	1	37	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1907-1907	метрична книга|народження|смерть	0	1
191	1	38	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1908-1908	метрична книга|народження|смерть|шлюб	0	1
191	1	39	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1909-1909	метрична книга|народження|смерть|шлюб	0	1
191	1	4	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1873-1873	метрична книга|народження|смерть|шлюб	1	1
191	1	40	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1910-1910	метрична книга|народження|смерть|шлюб	0	1
191	1	41	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1911-1911	метрична книга|народження|смерть|шлюб	0	1
191	1	42	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1912-1912	метрична книга|народження|смерть|шлюб	0	1
191	1	43	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1913-1913	метрична книга|народження|смерть|шлюб	0	1
191	1	44	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1914-1914	метрична книга|народження|смерть|шлюб	0	1
191	1	45	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1915-1916	метрична книга|народження	0	1
191	1	46	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1915-1916	метрична книга|шлюб	0	1
191	1	47	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1915-1916	метрична книга|смерть	0	1
191	1	48	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1917-1919	метрична книга|народження	0	1
191	1	49	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1917-1919	метрична книга|шлюб	0	1
191	1	5	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1874-1874	метрична книга|народження|смерть|шлюб	1	1
191	1	50	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1917-1919	метрична книга|смерть	0	1
191	1	51				0	1
191	1	6	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1875-1875	метрична книга|народження|смерть|шлюб	1	1
191	1	7	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1876-1876	метрична книга|народження|смерть|шлюб	1	1
191	1	8	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.	1877-1877	метрична книга|народження|смерть|шлюб	1	1
191	1	9	Метрична книга. Воскресенська церква, м. Слов'янськ Ізюмського пов.; Церква Іоанна Милостивого, слоб. Рубцева Ізюмського пов.	1878-1878	метрична книга|народження|смерть|шлюб	1	2
192	1	1	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1869-1869	метрична книга|народження|смерть|шлюб	0	1
192	1	10	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1879-1879	метрична книга|народження|смерть|шлюб	2	1
192	1	11	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1880-1880	метрична книга|народження|смерть|шлюб	1	1
192	1	12	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1881-1881	метрична книга|народження|смерть|шлюб	1	1
192	1	13	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1882-1882	метрична книга|народження|смерть|шлюб	1	1
192	1	14	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1885-1885	метрична книга|народження|смерть|шлюб	1	1
192	1	15	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1886-1886	метрична книга|народження|смерть|шлюб	1	1
192	1	16	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1887-1887	метрична книга|народження|смерть|шлюб	2	1
192	1	17	192-1-17	1888-1888	метрична книга|народження|смерть|шлюб	1	1
192	1	18	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1889-1889	метрична книга|народження|смерть|шлюб	1	1
192	1	19	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1890-1890	метрична книга|народження|смерть|шлюб	1	1
192	1	2	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1870-1870	метрична книга|народження|смерть|шлюб	0	1
192	1	20	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1891-1891	метрична книга|народження|смерть|шлюб	2	1
192	1	21	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1892-1892	метрична книга|народження|смерть|шлюб	1	1
192	1	22	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1893-1893	метрична книга|народження|смерть|шлюб	1	1
192	1	23	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1894-1894	метрична книга|народження|смерть|шлюб	1	1
192	1	24	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1895-1895	метрична книга|народження|смерть|шлюб	2	1
192	1	25	Метрична книга. Троїцька церква, м. Слов'янськ Ізюмського пов.	1896-1896	метрична книга|народження|смерть|шлюб	1	1
