copy_id,parsed,ref,fond,complex,inv_code,file_code,method
8fa07e08-feba-4f7b-a616-42c474308094,ЦДНТА-(Р-107-3-36-6-2305+++Р-107-3-36-6-2305+++Р-107-3-36-6-2305),Р-107-3-36-6-2305,Р107,3-36,6,2305,opys-explicit
84696d47-058e-4b94-b5cc-7bcd645e8d3e,ЦДНТА-(Р-107-3-36-6-2317+++Р-107-3-36-6-2317+++Р-107-3-36-6-2317),Р-107-3-36-6-2317,Р107,3-36,6,2317,opys-explicit
108ebe74-5abb-42cc-a990-9cdf0534f738,ЦДНТА-(Р-107-3-36-6-2064+++Р-107-3-36-6-2064+++Р-107-3-36-6-2064),Р-107-3-36-6-2064,Р107,3-36,6,2064,opys-explicit
c45565e3-e70a-4cff-9251-dc9f671eee53,ЦДНТА-(Р-107-3-36-6-2076+++Р-107-3-36-6-2076+++Р-107-3-36-6-2076),Р-107-3-36-6-2076,Р107,3-36,6,2076,opys-explicit
c0ee52e8-ce0c-49ca-a9a0-6bdd98cad2ce,ЦДНТА-(Р-107-3-36-6-2085+++Р-107-3-36-6-2085+++Р-107-3-36-6-2085),Р-107-3-36-6-2085,Р107,3-36,6,2085,opys-explicit
fa7e3bd0-7c14-4dc1-a63f-195d6c53a7ea,ЦДНТА-(Р-107-3-36-6-2094+++Р-107-3-36-6-2094+++Р-107-3-36-6-2094),Р-107-3-36-6-2094,Р107,3-36,6,2094,opys-explicit
ca562cde-0c79-4c03-b834-0074ebeae8db,ЦДНТА-(Р-107-3-36-6-2106+++Р-107-3-36-6-2106+++Р-107-3-36-6-2106),Р-107-3-36-6-2106,Р107,3-36,6,2106,opys-explicit
60dc862d-b930-48fa-8d6b-73367f39160f,ЦДНТА-(Р-107-3-36-6-2092+++Р-107-3-36-6-2092+++Р-107-3-36-6-2092),Р-107-3-36-6-2092,Р107,3-36,6,2092,opys-explicit
d17894cc-0ed6-4673-b651-17fa1b65105e,ЦДНТА-(Р-107-3-36-6-2120+++Р-107-3-36-6-2120+++Р-107-3-36-6-2120),Р-107-3-36-6-2120,Р107,3-36,6,2120,opys-explicit
0c717d94-a968-4b16-a80d-6488f186ed88,ЦДНТА-(Р-107-3-36-4-1165+++Р-107-3-36-4-1165+++Р-107-3-36-4-1165),Р-107-3-36-4-1165,Р107,3-36,4,1165,opys-explicit
0f06a46e-d6df-40a5-b8d8-fd5d08647ae0,ЦДНТА-(Р-107-3-36-5-1502+++Р-107-3-36-5-1502+++Р-107-3-36-5-1502),Р-107-3-36-5-1502,Р107,3-36,5,1502,opys-explicit
12872d9b-7637-4102-8342-8fb5c9a16221,ЦДНТА-(Р-107-3-36-5-1496+++Р-107-3-36-5-1496+++Р-107-3-36-5-1496),Р-107-3-36-5-1496,Р107,3-36,5,1496,opys-explicit
78851118-e0db-47d0-ab99-3af37ff2a4e8,ЦДНТА-(Р-107-3-36-5-1535+++Р-107-3-36-5-1535+++Р-107-3-36-5-1535),Р-107-3-36-5-1535,Р107,3-36,5,1535,opys-explicit
8abca57b-f2b8-4e47-952b-b15043fa3aa8,ЦДНТА-(Р-107-3-36-5-1532+++Р-107-3-36-5-1532+++Р-107-3-36-5-1532),Р-107-3-36-5-1532,Р107,3-36,5,1532,opys-explicit
140ea4c4-883e-46b0-a05d-dbdbceb4a61b,ЦДНТА-(Р-107-3-36-4-1251+++Р-107-3-36-4-1251+++Р-107-3-36-4-1251),Р-107-3-36-4-1251,Р107,3-36,4,1251,opys-explicit
0939d584-bb6e-4427-8902-bf554d8c7425,ЦДНТА-(Р-107-3-36-5-1566+++Р-107-3-36-5-1566+++Р-107-3-36-5-1566),Р-107-3-36-5-1566,Р107,3-36,5,1566,opys-explicit
aacc3590-23fc-455a-ad30-a38ca5dbdc12,ЦДНТА-(Р-107-3-36-4-1243+++Р-107-3-36-4-1243+++Р-107-3-36-4-1243),Р-107-3-36-4-1243,Р107,3-36,4,1243,opys-explicit
2185eb8a-734d-493b-aeb3-f97daec25971,ЦДНТА-(Р-107-3-36-4-1264+++Р-107-3-36-4-1264+++Р-107-3-36-4-1264),Р-107-3-36-4-1264,Р107,3-36,4,1264,opys-explicit
95b23e72-d2fc-4960-baca-d59dd2ce99fc,ЦДНТА-(Р-78-3-22-2-430+++Р-78-3-22-2-430+++Р-78-3-22-2-430),Р-78-3-22-2-430,Р78,3-22,2Д,430,opys-explicit
fe662fbe-5a3f-484b-8ad3-3a0422352039,ЦДНТА-(Р-78-3-22-2-434+++Р-78-3-22-2-434+++Р-78-3-22-2-434),Р-78-3-22-2-434,Р78,3-22,2Д,434,opys-explicit
6143d471-6b86-4f8e-906d-91b8038ccb21,ЦДНТА-(Р-78-3-22-2-462+++Р-78-3-22-2-462+++Р-78-3-22-2-462),Р-78-3-22-2-462,Р78,3-22,2Д,462,opys-explicit
e28c84bf-ba5d-4da5-9420-b60c22edf632,ЦДНТА-(Р-78-3-22-2-471+++Р-78-3-22-2-471+++Р-78-3-22-2-471),Р-78-3-22-2-471,Р78,3-22,2Д,471,opys-explicit
af1b4804-a490-414d-bf10-6890e167f0d8,ЦДНТА-(Р-78-3-22-2-486+++Р-78-3-22-2-486+++Р-78-3-22-2-486),Р-78-3-22-2-486,Р78,3-22,2Д,486,opys-explicit
749acbe8-af4e-4745-8c1c-3aad28e3ad9f,ЦДНТА-(Р-78-3-22-2-500+++Р-78-3-22-2-500+++Р-78-3-22-2-500),Р-78-3-22-2-500,Р78,3-22,2Д,500,opys-explicit
8bfe2499-b68c-4884-817d-f0b54e0209fe,ЦДНТА-(Р-78-3-22-2-480+++Р-78-3-22-2-480+++Р-78-3-22-2-480),Р-78-3-22-2-480,Р78,3-22,2Д,480,opys-explicit
fdf476aa-0757-4e0f-adde-0aced34daf5c,ЦДНТА-(Р-78-3-22-2-489+++Р-78-3-22-2-489+++Р-78-3-22-2-489),Р-78-3-22-2-489,Р78,3-22,2Д,489,opys-explicit
6d71709e-0436-40d5-bff3-c1bd46602797,ЦДНТА-(Р-78-3-22-2-568+++Р-78-3-22-2-568+++Р-78-3-22-2-568),Р-78-3-22-2-568,Р78,3-22,2Д,568,opys-explicit
dd199851-5050-45a6-b5a1-7ac5d7671550,ЦДНТА-(Р-78-3-22-2-565+++Р-78-3-22-2-565+++Р-78-3-22-2-565),Р-78-3-22-2-565,Р78,3-22,2Д,565,opys-explicit
61f1960e-cbed-43bc-aac6-3554f58d0317,ЦДНТА-(Р-78-3-22-2-583+++Р-78-3-22-2-583+++Р-78-3-22-2-583),Р-78-3-22-2-583,Р78,3-22,2Д,583,opys-explicit
31aa808a-8d61-4720-ae0b-a5cce1774ee5,ЦДНТА-(Р-78-3-22-2-578+++Р-78-3-22-2-578+++Р-78-3-22-2-578),Р-78-3-22-2-578,Р78,3-22,2Д,578,opys-explicit
257788cf-9548-41b6-b623-e3c4796f86b1,ЦДНТА-(Р-18-3-10-1-167+++Р-18-3-10-1-167+++Р-18-3-10-1-167),Р-18-3-10-1-167,Р18,3-10,1,167,opys-explicit
67654cd6-4502-4322-a021-66686fcc5687,ЦДНТА-(Р-18-3-10-1-175+++Р-18-3-10-1-175+++Р-18-3-10-1-175),Р-18-3-10-1-175,Р18,3-10,1,175,opys-explicit
3347fa6f-2b7b-4688-97f9-a005e40a83bc,ЦДНТА-(Р-18-3-10-1-198+++Р-18-3-10-1-198+++Р-18-3-10-1-198),Р-18-3-10-1-198,Р18,3-10,1,198,opys-explicit
3ab66154-409b-404e-983c-b73c1e1661be,ЦДНТА-(Р-18-3-10-1-183+++Р-18-3-10-1-183+++Р-18-3-10-1-183),Р-18-3-10-1-183,Р18,3-10,1,183,opys-explicit
11c3c8c8-25a2-40a9-bfe0-000f600865f9,ЦДНТА-(Р-107-3-36-7-2755+++Р-107-3-36-7-2755+++Р-107-3-36-7-2755),Р-107-3-36-7-2755,Р107,3-36,7,2755,opys-explicit
ce55b75c-091c-456b-af39-b050a17f5804,ЦДНТА-(Р-107-3-36-7-2747+++Р-107-3-36-7-2747+++Р-107-3-36-7-2747),Р-107-3-36-7-2747,Р107,3-36,7,2747,opys-explicit
4577c4ce-6e03-446d-8b14-4e69f4aa0398,ЦДНТА-(Р-18-3-10-2-207+++Р-18-3-10-2-207+++Р-18-3-10-2-207),Р-18-3-10-2-207,Р18,3-10,2,207,opys-explicit
081a8bee-3f3c-4e45-a6a7-ff4d7132fda5,ЦДНТА-(Р-18-3-10-2-212+++Р-18-3-10-2-212+++Р-18-3-10-2-212),Р-18-3-10-2-212,Р18,3-10,2,212,opys-explicit
0013b910-9be7-4e54-9b96-f01a73f41de6,ЦДНТА-(Р-18-3-10-2-217+++Р-18-3-10-2-217+++Р-18-3-10-2-217),Р-18-3-10-2-217,Р18,3-10,2,217,opys-explicit
146d986d-c8be-4542-a108-cf48bff08932,ЦДНТА-(Р-18-3-10-2-219+++Р-18-3-10-2-219+++Р-18-3-10-2-219),Р-18-3-10-2-219,Р18,3-10,2,219,opys-explicit
544a5977-5e1e-4d5b-8e57-3828963d183c,ЦДНТА-(Р-107-3-36-7-2743+++Р-107-3-36-7-2743+++Р-107-3-36-7-2743),Р-107-3-36-7-2743,Р107,3-36,7,2743,opys-explicit
392b0a03-6361-4ff5-b04c-7c136392acfb,ЦДНТА-(Р-107-3-36-7-2777+++Р-107-3-36-7-2777+++Р-107-3-36-7-2777),Р-107-3-36-7-2777,Р107,3-36,7,2777,opys-explicit
87d39a5a-9411-4afa-8e50-7593dad4e806,ЦДНТА-(Р-107-3-36-7-2795+++Р-107-3-36-7-2795+++Р-107-3-36-7-2795),Р-107-3-36-7-2795,Р107,3-36,7,2795,opys-explicit
47346f7b-f6ff-4807-84d2-6ceeecee8f0e,ЦДНТА-(Р-107-3-36-7-2802+++Р-107-3-36-7-2802+++Р-107-3-36-7-2802),Р-107-3-36-7-2802,Р107,3-36,7,2802,opys-explicit
9b606cd1-f293-44df-ac3d-6822ce253f96,ЦДНТА-(Р-107-3-36-7-2812+++Р-107-3-36-7-2812+++Р-107-3-36-7-2812),Р-107-3-36-7-2812,Р107,3-36,7,2812,opys-explicit
248ca206-8605-4c6b-8e7c-4958c0e1465b,ЦДНТА-(Р-107-3-36-7-2813+++Р-107-3-36-7-2813+++Р-107-3-36-7-2813),Р-107-3-36-7-2813,Р107,3-36,7,2813,opys-explicit
5ff1da09-f71d-441d-aee9-3fb8f9b492bb,ЦДНТА-(Р-107-3-36-7-2826+++Р-107-3-36-7-2826+++Р-107-3-36-7-2826),Р-107-3-36-7-2826,Р107,3-36,7,2826,opys-explicit
bc039892-7b68-4ce3-8583-94b42ab5df82,ЦДНТА-(Р-18-3-10-1-17+++Р-18-3-10-1-17+++Р-18-3-10-1-17),Р-18-3-10-1-17,Р18,3-10,1,17,opys-explicit
342a85b6-c50e-4d01-a0c2-b90f7976ad4f,ЦДНТА-(Р-18-3-10-1-24+++Р-18-3-10-1-24+++Р-18-3-10-1-24),Р-18-3-10-1-24,Р18,3-10,1,24,opys-explicit
c7b11255-a9ad-4fee-992a-fd71fc10f586,ЦДНТА-(Р-18-3-10-1-28+++Р-18-3-10-1-28+++Р-18-3-10-1-28),Р-18-3-10-1-28,Р18,3-10,1,28,opys-explicit
e6509886-b71d-4611-8999-0f844b75c462,ЦДНТА-(Р-18-3-10-1-32+++Р-18-3-10-1-32+++Р-18-3-10-1-32),Р-18-3-10-1-32,Р18,3-10,1,32,opys-explicit
c78eb0e8-e099-49ea-9787-e970335fd1ab,ЦДНТА-(Р-18-3-10-1-50+++Р-18-3-10-1-50+++Р-18-3-10-1-50),Р-18-3-10-1-50,Р18,3-10,1,50,opys-explicit
0eda50e1-18d0-4188-9afb-f2c58cbcc563,ЦДНТА-(Р-18-3-10-1-61+++Р-18-3-10-1-61+++Р-18-3-10-1-61),Р-18-3-10-1-61,Р18,3-10,1,61,opys-explicit
1819763d-9ee8-47ef-99ad-c6d0bc197a50,ЦДНТА-(Р-18-3-10-1-75+++Р-18-3-10-1-75+++Р-18-3-10-1-75),Р-18-3-10-1-75,Р18,3-10,1,75,opys-explicit
3a00505f-f5a9-4c42-bad5-79e2c61f34b3,ЦДНТА-(Р-18-3-10-1-87+++Р-18-3-10-1-87+++Р-18-3-10-1-87),Р-18-3-10-1-87,Р18,3-10,1,87,opys-explicit
02f0e0f0-f0a4-454b-b3dc-ac3f272ce716,ЦДНТА-(Р-18-3-10-1-84+++Р-18-3-10-1-84+++Р-18-3-10-1-84),Р-18-3-10-1-84,Р18,3-10,1,84,opys-explicit
7e98d9af-bcc2-435a-89cd-ccbc529bc6dc,ЦДНТА-(Р-18-3-10-1-70+++Р-18-3-10-1-70+++Р-18-3-10-1-70),Р-18-3-10-1-70,Р18,3-10,1,70,opys-explicit
df14957e-413a-4353-96cb-ec1466d66e7f,ЦДНТА-(Р-18-3-10-1-67+++Р-18-3-10-1-67+++Р-18-3-10-1-67),Р-18-3-10-1-67,Р18,3-10,1,67,opys-explicit
60409668-c293-4804-8515-eddeb7449d3f,ЦДНТА-(Р-18-3-10-1-106+++Р-18-3-10-1-106+++Р-18-3-10-1-106),Р-18-3-10-1-106,Р18,3-10,1,106,opys-explicit
29062928-f5cf-4b3b-bf88-518adafbe6e8,ЦДНТА-(Р-18-3-10-1-118+++Р-18-3-10-1-118+++Р-18-3-10-1-118),Р-18-3-10-1-118,Р18,3-10,1,118,opys-explicit
cf12bcf6-3129-4b9d-b054-fe0abb0ae920,ЦДНТА-(Р-18-3-10-1-127+++Р-18-3-10-1-127+++Р-18-3-10-1-127),Р-18-3-10-1-127,Р18,3-10,1,127,opys-explicit
cc6a44fd-1024-4b86-b9d9-bacdf7eb1f45,ЦДНТА-(Р-18-3-10-1-135+++Р-18-3-10-1-135+++Р-18-3-10-1-135),Р-18-3-10-1-135,Р18,3-10,1,135,opys-explicit
49f48b00-acf5-421d-85a6-d04cad969062,ЦДНТА-(Р-18-3-10-1-145+++Р-18-3-10-1-145+++Р-18-3-10-1-145),Р-18-3-10-1-145,Р18,3-10,1,145,opys-explicit
85459736-aaa9-48aa-818e-f17ae4fb269b,ЦДНТА-(Р-107-3-36-7-2792+++Р-107-3-36-7-2792+++Р-107-3-36-7-2792),Р-107-3-36-7-2792,Р107,3-36,7,2792,opys-explicit
5af7ac0f-0147-414e-9ca5-538509b6fbe5,ЦДНТА-(Р-107-3-36-7-2785+++Р-107-3-36-7-2785+++Р-107-3-36-7-2785),Р-107-3-36-7-2785,Р107,3-36,7,2785,opys-explicit
3702f934-6ef2-420f-9fc9-635d1bc85983,ЦДНТА-(Р-107-3-36-7-2791+++Р-107-3-36-7-2791+++Р-107-3-36-7-2791),Р-107-3-36-7-2791,Р107,3-36,7,2791,opys-explicit
df6ee3a8-df26-4ed8-a3dd-9b0125dac40e,ЦДНТА-(Р-107-3-36-7-2781+++Р-107-3-36-7-2781+++Р-107-3-36-7-2781),Р-107-3-36-7-2781,Р107,3-36,7,2781,opys-explicit
f7ef58ab-b287-4e28-bea4-494edee8b6f6,ЦДНТА-(Р-107-3-36-7-2828+++Р-107-3-36-7-2828+++Р-107-3-36-7-2828),Р-107-3-36-7-2828,Р107,3-36,7,2828,opys-explicit
660dcbe8-e78f-47c5-aac4-c32b63d1a84d,ЦДНТА-(Р-18-3-10-1-54+++Р-18-3-10-1-54+++Р-18-3-10-1-54),Р-18-3-10-1-54,Р18,3-10,1,54,opys-explicit
a44c43d6-5602-4d8f-98b4-6c226128e7ea,ЦДНТА-(Р-18-3-10-1-66+++Р-18-3-10-1-66+++Р-18-3-10-1-66),Р-18-3-10-1-66,Р18,3-10,1,66,opys-explicit
ac5b1672-60a2-4199-8fdf-579363d25db0,ЦДНТА-(Р-18-3-10-1-64+++Р-18-3-10-1-64+++Р-18-3-10-1-64),Р-18-3-10-1-64,Р18,3-10,1,64,opys-explicit
931bca68-4221-4623-9c5b-b59835f58175,ЦДНТА-(Р-18-3-10-1-77+++Р-18-3-10-1-77+++Р-18-3-10-1-77),Р-18-3-10-1-77,Р18,3-10,1,77,opys-explicit
29c9220d-222d-42b1-86c5-da6183828ec6,ЦДНТА-(Р-18-3-10-1-69+++Р-18-3-10-1-69+++Р-18-3-10-1-69),Р-18-3-10-1-69,Р18,3-10,1,69,opys-explicit
ec27edf2-563c-4a0b-b125-c939132948b2,ЦДНТА-(Р-107-3-36-7-2751+++Р-107-3-36-7-2751+++Р-107-3-36-7-2751),Р-107-3-36-7-2751,Р107,3-36,7,2751,opys-explicit
c6dd6590-4526-4a26-a3ed-b9ced3e01f38,ЦДНТА-(Р-17-3-9-2-834+++Р-17-3-9-2-834+++Р-17-3-9-2-834),Р-17-3-9-2-834,Р17,3-9,2,834,opys-explicit
e505b013-5bac-41bf-888b-6826c9c1fc72,ЦДНТА-(Р-17-3-9-2-840+++Р-17-3-9-2-840+++Р-17-3-9-2-840),Р-17-3-9-2-840,Р17,3-9,2,840,opys-explicit
ad2c2e88-31ac-4194-8ec8-8d186a96638f,ЦДНТА-(Р-17-3-9-2-825+++Р-17-3-9-2-825+++Р-17-3-9-2-825),Р-17-3-9-2-825,Р17,3-9,2,825,opys-explicit
b334e674-a66a-4850-8944-92d644586c0d,ЦДНТА-(Р-17-3-9-2-829+++Р-17-3-9-2-829+++Р-17-3-9-2-829),Р-17-3-9-2-829,Р17,3-9,2,829,opys-explicit
e1200342-df48-462e-91b2-35b3b0b838b4,ЦДНТА-(Р-17-3-9-2-858+++Р-17-3-9-2-858+++Р-17-3-9-2-858),Р-17-3-9-2-858,Р17,3-9,2,858,opys-explicit
278d7c44-e4e4-40da-bf5e-3199f57e2132,ЦДНТА-(Р-17-3-9-2-853+++Р-17-3-9-2-853+++Р-17-3-9-2-853),Р-17-3-9-2-853,Р17,3-9,2,853,opys-explicit
b42ee931-6e27-436b-8e42-45c04dac2e3c,ЦДНТА-(Р-17-3-9-2-855+++Р-17-3-9-2-855+++Р-17-3-9-2-855),Р-17-3-9-2-855,Р17,3-9,2,855,opys-explicit
8ebfedf2-a7f3-4f3c-acbe-3bbb6bce1546,ЦДНТА-(Р-17-3-9-2-865+++Р-17-3-9-2-865+++Р-17-3-9-2-865),Р-17-3-9-2-865,Р17,3-9,2,865,opys-explicit
a1ba667d-2b1d-4c0e-bf6c-82f848b6d5d0,ЦДНТА-(Р-17-3-9-2-888+++Р-17-3-9-2-888+++Р-17-3-9-2-888),Р-17-3-9-2-888,Р17,3-9,2,888,opys-explicit
afd5fed5-1420-4351-9627-95dca3da010f,ЦДНТА-(Р-17-3-9-2-889+++Р-17-3-9-2-889+++Р-17-3-9-2-889),Р-17-3-9-2-889,Р17,3-9,2,889,opys-explicit
da709e22-65e1-42d1-bd26-32caac441479,ЦДНТА-(Р-17-3-9-2-894+++Р-17-3-9-2-894+++Р-17-3-9-2-894),Р-17-3-9-2-894,Р17,3-9,2,894,opys-explicit
48ce0289-13c9-4e14-a7b7-357d30ed8b20,ЦДНТА-(Р-17-3-9-2-893+++Р-17-3-9-2-893+++Р-17-3-9-2-893),Р-17-3-9-2-893,Р17,3-9,2,893,opys-explicit
203be10e-6da0-42a0-b64b-34d928d472cb,ЦДНТА-(Р-17-3-9-2-897+++Р-17-3-9-2-897+++Р-17-3-9-2-897),Р-17-3-9-2-897,Р17,3-9,2,897,opys-explicit
bb585bf3-9162-494c-855f-c31fd6bdf87d,ЦДНТА-(Р-107-3-36-6-2447+++Р-107-3-36-6-2447+++Р-107-3-36-6-2447),Р-107-3-36-6-2447,Р107,3-36,6,2447,opys-explicit
75a17a85-97b5-4a34-9c30-e06e823f015d,ЦДНТА-(Р-107-3-36-6-2434+++Р-107-3-36-6-2434+++Р-107-3-36-6-2434),Р-107-3-36-6-2434,Р107,3-36,6,2434,opys-explicit
5bd86773-1787-4a0a-a1f8-5ff72f37bcc2,ЦДНТА-(Р-107-3-36-6-2332+++Р-107-3-36-6-2332+++Р-107-3-36-6-2332),Р-107-3-36-6-2332,Р107,3-36,6,2332,opys-explicit
da4225e8-f714-4126-b460-f7bb844cf42f,ЦДНТА-(Р-107-3-36-6-2325+++Р-107-3-36-6-2325+++Р-107-3-36-6-2325),Р-107-3-36-6-2325,Р107,3-36,6,2325,opys-explicit
d4c5c52c-5650-480a-8782-e292a85c2d26,ЦДНТА-(Р-107-3-36-6-2429+++Р-107-3-36-6-2429+++Р-107-3-36-6-2429),Р-107-3-36-6-2429,Р107,3-36,6,2429,opys-explicit
17902b6b-129e-4c5f-9aea-90649494521e,ЦДНТА-(Р-107-3-36-7-2468+++Р-107-3-36-7-2468+++Р-107-3-36-7-2468),Р-107-3-36-7-2468,Р107,3-36,7,2468,opys-explicit
f57a910f-88d6-4f1d-8fd9-1794b52f8496,ЦДНТА-(Р-107-3-36-7-2456+++Р-107-3-36-7-2456+++Р-107-3-36-7-2456),Р-107-3-36-7-2456,Р107,3-36,7,2456,opys-explicit
3832b324-be0e-4db4-b8e5-4db18588b90d,ЦДНТА-(Р-107-3-36-7-2466+++Р-107-3-36-7-2466+++Р-107-3-36-7-2466),Р-107-3-36-7-2466,Р107,3-36,7,2466,opys-explicit
804b58ef-79a6-4516-b02c-c6ecdb9cfd9c,ЦДНТА-(Р-107-3-36-6-2353+++Р-107-3-36-6-2353+++Р-107-3-36-6-2353),Р-107-3-36-6-2353,Р107,3-36,6,2353,opys-explicit
d11fa1dd-dec2-4ed1-b15e-39c9ee44eac1,ЦДНТА-(Р-107-3-36-6-2357+++Р-107-3-36-6-2357+++Р-107-3-36-6-2357),Р-107-3-36-6-2357,Р107,3-36,6,2357,opys-explicit
ef3e5440-b1fb-4414-94a9-308703fc3da3,ЦДНТА-(Р-107-3-36-6-2380+++Р-107-3-36-6-2380+++Р-107-3-36-6-2380),Р-107-3-36-6-2380,Р107,3-36,6,2380,opys-explicit
22112fc9-fa64-4f29-a19b-3756d907ee73,ЦДНТА-(Р-107-3-36-6-2374+++Р-107-3-36-6-2374+++Р-107-3-36-6-2374),Р-107-3-36-6-2374,Р107,3-36,6,2374,opys-explicit
3a520930-9ba8-481e-bcdc-44d3e970b30f,ЦДНТА-(Р-107-3-36-6-2370+++Р-107-3-36-6-2370+++Р-107-3-36-6-2370),Р-107-3-36-6-2370,Р107,3-36,6,2370,opys-explicit
3c57d3b6-c271-4b4d-8064-ba0d6971c199,ЦДНТА-(Р-107-3-36-6-2369+++Р-107-3-36-6-2369+++Р-107-3-36-6-2369),Р-107-3-36-6-2369,Р107,3-36,6,2369,opys-explicit
fecb8222-4bfd-4dd4-901c-0826cfcd5101,ЦДНТА-(Р-107-3-36-6-2368+++Р-107-3-36-6-2368+++Р-107-3-36-6-2368),Р-107-3-36-6-2368,Р107,3-36,6,2368,opys-explicit
d00ecc5f-6261-4d13-87b4-2bd00f9a9cda,ЦДНТА-(Р-107-3-36-6-2411+++Р-107-3-36-6-2411+++Р-107-3-36-6-2411),Р-107-3-36-6-2411,Р107,3-36,6,2411,opys-explicit
3baf5757-9462-4a0b-8216-61f49de8f04a,ЦДНТА-(Р-107-3-36-6-2392+++Р-107-3-36-6-2392+++Р-107-3-36-6-2392),Р-107-3-36-6-2392,Р107,3-36,6,2392,opys-explicit
c1510593-1c72-46ce-a0c4-6ae2294fbaa9,ЦДНТА-(Р-107-3-36-6-2440+++Р-107-3-36-6-2440+++Р-107-3-36-6-2440),Р-107-3-36-6-2440,Р107,3-36,6,2440,opys-explicit
be88c883-4343-44b1-a46b-1b6c63e2199e,ЦДНТА-(Р-107-3-36-6-2412+++Р-107-3-36-6-2412+++Р-107-3-36-6-2412),Р-107-3-36-6-2412,Р107,3-36,6,2412,opys-explicit
9b2b3d4d-d3c1-4e61-bd3a-82ee5c0ab75f,ЦДНТА-(Р-107-3-36-6-2446+++Р-107-3-36-6-2446+++Р-107-3-36-6-2446),Р-107-3-36-6-2446,Р107,3-36,6,2446,opys-explicit
be3c61d8-d868-4319-ba39-929b4e2ff53c,ЦДНТА-(Р-107-3-36-7-2470+++Р-107-3-36-7-2470+++Р-107-3-36-7-2470),Р-107-3-36-7-2470,Р107,3-36,7,2470,opys-explicit
97e06b8b-bfa1-47ef-a7b2-a91b989ce81e,ЦДНТА-(Р-107-3-36-7-2489+++Р-107-3-36-7-2489+++Р-107-3-36-7-2489),Р-107-3-36-7-2489,Р107,3-36,7,2489,opys-explicit
062dfd0a-90fe-4927-bee0-359ff3587e7c,ЦДНТА-(Р-107-3-36-7-2480+++Р-107-3-36-7-2480+++Р-107-3-36-7-2480),Р-107-3-36-7-2480,Р107,3-36,7,2480,opys-explicit
fc4d6cff-fe98-430c-a2e1-33067d9b6111,ЦДНТА-(Р-107-3-36-7-2482+++Р-107-3-36-7-2482+++Р-107-3-36-7-2482),Р-107-3-36-7-2482,Р107,3-36,7,2482,opys-explicit
79db78d8-9ddf-482e-a97e-44de5878d53b,ЦДНТА-(Р-107-3-36-7-2508+++Р-107-3-36-7-2508+++Р-107-3-36-7-2508),Р-107-3-36-7-2508,Р107,3-36,7,2508,opys-explicit
87dba764-38a8-4e6b-9320-671fa085fc09,ЦДНТА-(Р-107-3-36-7-2476+++Р-107-3-36-7-2476+++Р-107-3-36-7-2476),Р-107-3-36-7-2476,Р107,3-36,7,2476,opys-explicit
f8e5eb5d-58da-4ab0-a779-7959bd141eda,ЦДНТА-(Р-107-3-36-7-2503+++Р-107-3-36-7-2503+++Р-107-3-36-7-2503),Р-107-3-36-7-2503,Р107,3-36,7,2503,opys-explicit
8f9a6d00-3ae5-44d1-b83f-87b6df0dec1e,ЦДНТА-(Р-107-3-36-7-2507+++Р-107-3-36-7-2507+++Р-107-3-36-7-2507),Р-107-3-36-7-2507,Р107,3-36,7,2507,opys-explicit
1eb423d2-a3a0-4d47-98de-c77403590644,ЦДНТА-(Р-107-3-36-7-2500+++Р-107-3-36-7-2500+++Р-107-3-36-7-2500),Р-107-3-36-7-2500,Р107,3-36,7,2500,opys-explicit
48610bb4-7974-445d-a88f-d5a519f0291b,ЦДНТА-(Р-107-3-36-7-2501+++Р-107-3-36-7-2501+++Р-107-3-36-7-2501),Р-107-3-36-7-2501,Р107,3-36,7,2501,opys-explicit
8cf96a29-b010-4c21-8978-5afaade58e63,ЦДНТА-(Р-107-3-36-7-2535+++Р-107-3-36-7-2535+++Р-107-3-36-7-2535),Р-107-3-36-7-2535,Р107,3-36,7,2535,opys-explicit
c493519d-623b-406a-8027-6f37d424ed2d,ЦДНТА-(Р-107-3-36-7-2532+++Р-107-3-36-7-2532+++Р-107-3-36-7-2532),Р-107-3-36-7-2532,Р107,3-36,7,2532,opys-explicit
50a63a7e-cf1c-469e-97fc-0d9b94730f21,ЦДНТА-(Р-107-3-36-7-2527+++Р-107-3-36-7-2527+++Р-107-3-36-7-2527),Р-107-3-36-7-2527,Р107,3-36,7,2527,opys-explicit
27165c75-7f72-4ede-b39d-ed17b326943c,ЦДНТА-(Р-107-3-36-7-2528+++Р-107-3-36-7-2528+++Р-107-3-36-7-2528),Р-107-3-36-7-2528,Р107,3-36,7,2528,opys-explicit
f2ab5601-f99c-4c9d-9c2c-1e339ab36971,ЦДНТА-(Р-107-3-36-7-2530+++Р-107-3-36-7-2530+++Р-107-3-36-7-2530),Р-107-3-36-7-2530,Р107,3-36,7,2530,opys-explicit
c9065166-e2c8-49f9-afb7-c3366f83564d,ЦДНТА-(Р-107-3-36-7-2557+++Р-107-3-36-7-2557+++Р-107-3-36-7-2557),Р-107-3-36-7-2557,Р107,3-36,7,2557,opys-explicit
f6d49f47-e971-4d92-8271-5ab8a7647a9a,ЦДНТА-(Р-107-3-36-7-2553+++Р-107-3-36-7-2553+++Р-107-3-36-7-2553),Р-107-3-36-7-2553,Р107,3-36,7,2553,opys-explicit
