118	Чернівецький повітовий трибунал		0	0
1180	Українське благодійне товариство по наданню допомоги учням середніх шкіл "Шкільна поміч", м. Чернівці		0	0
1181	Товариство з вирощування домашньої птиці та дрібної худоби в м. Чернівці		0	0
1182	Романковецьке волосне управління Хотинського повіту		0	0
1183	Українське культурно-просвітницьке товариство "Українська школа", м. Чернівці		0	0
1184	Агрономічна дільниця у комуні Лівинці Хотинського повіту		0	0
1185	Початкова змішана державна школа передмістя Чернівців Гореча-Монастир Чернівецького повіту		0	0
1186	Початкова державна школа комун Плаюл Козмінулуй (нині Молодія)		0	0
1187	Претура Путильської волості		0	0
1188	Інспекторат народних шкіл Буковини		0	0
1189	Чернівецьке адресне бюро управління начальника Чернівецького повіту		0	0
119	Особовий відділ сигуранци м. Чернівці		0	0
1190	Сторожинецька повітова тюрма		0	0
1191	Трикласна початкова школа м. Чернівці		0	0
1192	Гірниче управління Буковини в громаді Качика		0	0
1193	Хотинська повітова землевпорядна комісія		0	0
1194	Польська індустріально-комерційна змішана школа в м. Чернівці		0	0
1195	Нотаріус Блинду Ніку, с. Селятин		0	0
1196	Нотаріус Ісеческул Петер, м. Чернівці		0	0
1197	Початкова жіноча державна школа по вул. Хереску в м. Чернівці		0	0
1198	Нотаріус Моргенбессер Александр, м. Чернівці		0	0
1199	Нотаріус Костін Александр, м. Чернівці		0	0
1216	Циглауер фон Блюменталь Фердинанд (1829–1906) — історик, професор Чернівецького університету		0	0
1217	Нотаріус Ейвелінг Теофіл, с. Нижні Станівці		0	0
1218	Нотаріус Сахнович Луціан, м. Сторожинець		0	0
1219	Нотаріус Самуїл Генріх, с. Станівці		0	0
1220	Нотаріус Стрийський Євген, м. Вашківці		0	0
1221	Нотаріус Соневицький Адріан, м. Чернівці		0	0
1222	Нотаріус Соневицький Адріан, м. Заставна		0	0
1223	Нотаріус Соневицький Адріан, с. Селятин		0	0
1224	Нотаріус Городинський Михайло, м. Кіцмань		0	0
1225	Нотаріус Піотровський Аркадій, с. Путила		0	0
1226	Нотаріус Попович Деметр, м. Заставна		0	0
1227	Нотаріус Готтліб Адольф, м. Вашківці		0	0
1228	Нотаріус Готтліб Адольф, с. Чудей		0	0
1229	Нотаріус Готтліб Адольф, с. Путила		0	0
123	Сторожинецький повітовий суд, м.Сторожинець		0	0
1230	Нотаріус Кузнярський Станіслав, с. Станівці		0	0
1231	Нотаріус Мацілінський Карл, с. Станівці		0	0
1232	Нотаріус Берас Пауль, с. Селятин		0	0
1233	Нотаріус Руппрехт Адам, с. Станівці		0	0
1234	Нотаріус Клугер Людміл, с. Путила		0	0
1235	Нотаріус Соневицький Адріан, с. Станівці		0	0
1237	Нотаріус Калмуцький Альфред, с. Нижні Станівці		0	0
1238	Нотаріус Зайонц Антон, с. Станівці		0	0
1239	Нотаріус Стрийський Євген, с. Селятин		0	0
124	Земський начальник 3-ї дільниці Хотинського повіту Бессарабської губернії		0	0
1240	Державний міністр у справах Буковини		0	0
1241	Бюро інформації та преси бюро президії міністра-делегата Буковини, м. Чернівці		0	0
1243	Колекція документів сім'ї Флондор		0	0
1244	Українське культурно-просвітницьке товариство "Народний дім" в м. Чернівці		0	0
1246	Примарія комуни Хлівище Чернівецького повіту		0	0
1247	Претури та примарії Хотинського повіту		0	0
1248	Префектури та примарії повітів Південної Буковини		0	0
125	Заставнівський повітовий суд, м.Заставна		0	0
126	Апеляційний суд Буковини		0	0
127	Хотинський повітовий трибунал		0	0
128	Прокуратура Чернівецького повітового трибуналу		0	0
129	Сторожинецький повітовий трибунал		0	0
13	Другий міністерський Директорат Буковини, м. Чернівці		0	0
130	Дорохойський сільський суд		0	0
131	Чернівецька крайова судова прокуратура		0	0
132	Сторожинецька повітова поліція		0	0
133	Кіцманський комісаріат поліції Чернівецького повіту, м. Кіцмань		0	0
134	Поліція залізничного вокзалу м. Чернівці		0	0
135	Хотинська приватна жіноча гімназія Катерини Петрівни Кодряну-Филипової		0	0
137	Хотинське повітове училище		0	0
138	Сокирянський сільський суд		0	0
139	Герцаївський змішаний суд		0	0
14	Генеральний окружний адміністративний інспекторат Буковини, м. Чернівці		0	0
140	Вижницький волосний змішаний суд		0	0
141	Хотинське міське чотирикласне училище		0	0
142	Садгірський змішаний суд		0	0
160	Лісництво адміністрації Православного релігійного фонду Буковини, с. Ревна на р. Прут Чернівецького повіту		0	0
161	Нотаріус Захарія Анастасіє, м. Чернівці		0	0
162	Нотаріус Цуркан Ніколає, м. Чернівці		0	0
163	Нотаріус Руппрехт Адам, м. Чернівці		0	0
164	Нотаріус Калмуцький Альфред, м. Чернівці		0	0
165	Нотаріус Бурак Амфілокіє, м. Чернівці		0	0
166	Нотаріус Лупу Флоря, м. Чернівці		0	0
