full_code,tags
ДАХмО-18-1-1951,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1952,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1953,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1954,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-71,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-72,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-73,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-74,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-4,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-2,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-115,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-114,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-116,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-232,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-233,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-234,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-235,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-6,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-7,метрична книга|народження
ДАХмО-Р6380-1-76,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-77,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1128,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-29,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-914,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-915,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-916,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-917,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-20,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-21,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-138,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-798,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-139,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-799,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-5,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-22,метрична книга|народження
ДАХмО-Р6380-1-23,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1010,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1011,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1012,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1013,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1014,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-24,метрична книга|народження|шлюб|смерть
ДАХмО-Р6380-1-25,метрична книга|народження|шлюб|смерть
ДАХмО-18-1-1105,метрична книга|народження|шлюб|смерть
