full_code,title
ДАКрО-189-1-16,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-12,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-52,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-17,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-18,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-19,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-41,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-36,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-42,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-43,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
ДАКрО-189-1-7,Метрична книга. Церква Святої Трійці с. Семикосівка Зінов’євського окр. Компаніївського р-ну (Херсонської губ. Єлисаветградського пов. Нечаївської вол.)
