file_id,author_id
230ad956-f20f-49ee-9e15-c2082622dd9e,ad41416e-d61e-4e03-9823-d05a6192ca7e
230ad956-f20f-49ee-9e15-c2082622dd9e,d374486b-1cde-4301-86ac-b7ee89f3fda4
230ad956-f20f-49ee-9e15-c2082622dd9e,dcd792c1-fe52-4bd3-9b71-7bfe8fc16bf1
230ad956-f20f-49ee-9e15-c2082622dd9e,ea1f383a-9085-48f4-a9ba-6b7eecb95943
245f9442-c6b2-4d8f-a2e1-11b7ada313a9,007c1f25-2308-4308-9537-4c58f2df3c18
245f9442-c6b2-4d8f-a2e1-11b7ada313a9,87fc7f45-50c8-4f83-815f-9a4c6f8caeb8
245f9442-c6b2-4d8f-a2e1-11b7ada313a9,c5524371-b3a5-4606-b54f-7cf80a1f47dc
245f9442-c6b2-4d8f-a2e1-11b7ada313a9,d0faa674-e1a7-4226-811b-faa8e5f965ff
245f9442-c6b2-4d8f-a2e1-11b7ada313a9,e9964d45-7819-4484-8b91-2ee0d09cdabd
24be51ff-b9c0-4204-bb79-69b759ac3c7a,2173ed75-9225-4781-a594-3a34b431a745
24be51ff-b9c0-4204-bb79-69b759ac3c7a,6abbbd7f-688a-4481-9c5b-500c62c029fb
2618286c-1e5a-443c-9825-e3bc47eb36f3,da00fab7-b6a7-4924-9a43-be84e37b3edc
269a4f44-fe14-451f-bfb4-8addaff1e4ed,ace87e86-0888-4e25-b300-600b249fbef5
269db87f-f93b-4115-973f-291532b5d607,2173ed75-9225-4781-a594-3a34b431a745
269db87f-f93b-4115-973f-291532b5d607,6abbbd7f-688a-4481-9c5b-500c62c029fb
273250c4-d5f3-4da3-9d5d-a0012e3c9a71,d713507b-5586-4e3b-a1b6-2dbde951f6cc
275af4b0-e1e0-4b6d-ada8-335ad291049d,e556514b-ef8e-4263-a90d-60b23e936cda
28b6f582-6a5d-43bc-9032-9fc202ce10b7,ad41416e-d61e-4e03-9823-d05a6192ca7e
2a7e0396-6b80-4511-8a47-06aa92b8ae32,da00fab7-b6a7-4924-9a43-be84e37b3edc
2f4a1a1a-01a0-4067-83da-deae63e4fc0f,06f5e1cc-b2fe-4ed9-86fb-e97503a32cc1
2f4a1a1a-01a0-4067-83da-deae63e4fc0f,3e767fcf-f1dc-415b-8572-7dcb3182f7b0
2f4a1a1a-01a0-4067-83da-deae63e4fc0f,5f9220d4-8e22-46b5-bff7-4ab21c8d881d
2f4a1a1a-01a0-4067-83da-deae63e4fc0f,875d34aa-2dd6-45a5-b825-d1d36666a57f
2f4a1a1a-01a0-4067-83da-deae63e4fc0f,a6f59fc7-0acb-4b79-9d9e-042119adff8d
2f4a1a1a-01a0-4067-83da-deae63e4fc0f,b4a25e23-722e-444e-b0fd-d3bb0496257c
2f4a1a1a-01a0-4067-83da-deae63e4fc0f,e556514b-ef8e-4263-a90d-60b23e936cda
2f4a1a1a-01a0-4067-83da-deae63e4fc0f,ecdc9f33-3ee6-4681-90bc-8dbafdec4a73
2f4a1a1a-01a0-4067-83da-deae63e4fc0f,f8220848-262f-473b-837f-363ed0dfd27c
31a67cce-c544-4521-9448-9414d94ee062,b3754ca2-f4f8-41fc-9af6-04c9fcccd1ac
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,007c1f25-2308-4308-9537-4c58f2df3c18
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,04457780-597f-486c-b9a1-1b336e50ce5f
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,06f5e1cc-b2fe-4ed9-86fb-e97503a32cc1
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,08774c4a-4cd9-41fd-b78e-b5e3cf68dbed
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,1aa86148-95dc-4911-87ad-b826a107bcfe
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,3e767fcf-f1dc-415b-8572-7dcb3182f7b0
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,3f9e4ff1-e0fe-449d-b9e0-11d8d44f5669
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,5f9220d4-8e22-46b5-bff7-4ab21c8d881d
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,785222f2-8bd8-4cab-99a8-72bd0071c203
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,875d34aa-2dd6-45a5-b825-d1d36666a57f
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,87fc7f45-50c8-4f83-815f-9a4c6f8caeb8
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,a6f59fc7-0acb-4b79-9d9e-042119adff8d
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,b4a25e23-722e-444e-b0fd-d3bb0496257c
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,c5524371-b3a5-4606-b54f-7cf80a1f47dc
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,cd9f7d69-4cd7-4635-a610-75700e467495
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,d0faa674-e1a7-4226-811b-faa8e5f965ff
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,e556514b-ef8e-4263-a90d-60b23e936cda
3296d01b-0b18-4f5b-89e7-6e08ffcf712b,e9964d45-7819-4484-8b91-2ee0d09cdabd
