imp_id,imp_title,old_id,old_title,dist_km,full_sim
22d8e980-4820-4e75-81a1-94d20ac0aa6b,Полиці,b3547200-9eda-4270-b32b-e1f2c159f684,"Церква Різдва Пресвятої Богородиці, с. Полиці Камінь-Коширська волость Ковельський повіт",0.12,0.09
22d8e980-4820-4e75-81a1-94d20ac0aa6b,Полиці,d3314c7f-09c8-43ba-b118-b2a834cb38ae,"Церква Різдва Богородиці, с. Полиці Ковельський повіт",0.12,0.15
0e982f6c-1bdf-469f-b755-e295cad282c3,Порицьк (Павліка),7d6cc840-6b48-42c9-9a60-86b31cfc1a6b,"Костьол, м. Порицьк Порицька волость Володимир-Волинський повіт",0.25,0.18
0e982f6c-1bdf-469f-b755-e295cad282c3,Порицьк (Павліка),6abbbd7f-688a-4481-9c5b-500c62c029fb,"Порицький римсько-католицький парафіяльний костьол, м. Порицьк Порицька волость Володимир-Волинський повіт",0.25,0.14
0e982f6c-1bdf-469f-b755-e295cad282c3,Порицьк (Павліка),d171d07c-c215-4523-953b-3c759bb8875b,"Костел Святої Трійці і Святого Михаїла, м. Порицьк Володимир-Волинський повіт",0.25,0.11
c3bfdd1e-cca8-4998-9ee6-6c1b32aef733,Радошин,cca18ec5-87dc-458d-b788-36bb5e4cf1ba,"Церква Введення Богородиці, м. Радошин Ковельський повіт",0.84,0.15
c3bfdd1e-cca8-4998-9ee6-6c1b32aef733,Радошин,2339ca61-849d-49f5-b79a-0bebf607585b,"Церква Ведення в храм Пресвятої Діви Марії, с. Радошин Ковельський повіт",0.84,0.12
57a19b9b-583c-4f4c-ae7a-8d174e0f19b1,Раків Ліс,a097d4c4-cd3c-4c6f-a032-747c15b82e2d,"Церква Благовіщення, с. Раків Ліс Ковельський повіт",0.17,0.20
57a19b9b-583c-4f4c-ae7a-8d174e0f19b1,Раків Ліс,20a79c5d-7259-4f7e-bf80-1728b6669114,"Церква Благовіщення Пресвятої Богородиці, с. Раків Ліс Камінь-Коширська волость Ковельський повіт",0.17,0.11
448728c3-d354-4808-b2fe-a23a92c91dc3,Рівне,67541c22-7d50-47bf-a709-a897816fe4e5,"Церква Святих Апостолів Петра і Павла, с. Рівне Гущанська волость Володимир-Волинський повіт",0.80,0.08
448728c3-d354-4808-b2fe-a23a92c91dc3,Рівне,a0bf6a7c-fe88-4416-9e85-0ec1750489e3,"Євстафіївська церква, с. Рівне Гущанська волость Володимир-Волинський повіт",0.80,0.10
1f415362-313c-4799-af25-f9f3fdde99ac,Ружин,5e1ff201-0257-411b-b31f-221a722ea683,"Церква Різдва Богородиці, м. Ружин Ковельський повіт",0.09,0.12
1f415362-313c-4799-af25-f9f3fdde99ac,Ружин,db0c5dfb-9218-450b-a974-9da0d6b874ba,"Церква Різдва Пресвятої Богородиці, с. Ружин Старокошарівська волость Ковельський повіт",,0.07
724020ec-630d-4301-b7cf-700f1a6a9d6d,Сальник,06f5e1cc-b2fe-4ed9-86fb-e97503a32cc1,"Хрестовоздвиженська церква, с. Сальник Вінницький повіт Калинівська волость",0.29,0.12
724020ec-630d-4301-b7cf-700f1a6a9d6d,Сальник,c5130bc5-d763-4932-8236-7f3b3a57600f,"Хресто-Воздвиженська церква, с. Сальник Бердичівський повіт Київська губернія",0.29,0.12
83af2f7c-630d-4be5-a9ab-f206a7775800,Самари,6ebefd93-7189-4457-be58-7bb02fa56672,"Церква Святої Параскеви П'ятниці, с. Самари Ковельський повіт",0.77,0.13
83af2f7c-630d-4be5-a9ab-f206a7775800,Самари,eb15edd9-3d54-4cd5-8050-21fa4f4ef6eb,"Церква Святої великомучениці Параскеви, с. Самари Леліковська волость Ковельський повіт",,0.09
fc402646-ea60-48ac-8e6f-be506927481d,Селець,b190f269-6b85-4f03-bb98-82264472df53,"Церква Святого Архістратига Михаїла, с. Селець Микуличівська волость Володимир-Волинський повіт",0.74,0.09
fc402646-ea60-48ac-8e6f-be506927481d,Селець,24d584f3-c181-4014-8cda-0121899b2202,"Церква Святої Трійці, с. Селець Микуличівська волость Володимир-Волинський повіт",0.74,0.10
852ce1da-9915-44f4-9a92-31f7ee4f5ee0,Селище,f8220848-262f-473b-837f-363ed0dfd27c,"Воскресенська церква, с. Селище Вінницький повіт Юзвинська волость",0.29,0.12
852ce1da-9915-44f4-9a92-31f7ee4f5ee0,Селище,805a9da2-d9d1-4eb0-a120-5799298beeec,"Чудо-михайлівська церква, с. Селище Брацлавський повіт",0.29,0.14
511f5569-b379-4589-9d65-4efd0595fa5f,Сиваківці,b8c24d17-18f6-4f59-97b5-8c1d8cb9c0f6,"Богородицька церква, с. Сиваківці Вінницький повіт Подільська губернія",0.24,0.16
511f5569-b379-4589-9d65-4efd0595fa5f,Сиваківці,875d34aa-2dd6-45a5-b825-d1d36666a57f,"Різдво-богородична церква, с. Сиваківці Вінницький повіт Гавришівська волость",0.24,0.14
2d9d93f7-3ef3-4b83-808b-93b016ae72d6,Слобода-Носковецька,19e1527b-997f-42ec-ab67-c138d2df236e,"Різдво-Богородицька церква, с. Слобода-Носковецька Вінницький повіт Подільська губернія",1.35,0.26
2d9d93f7-3ef3-4b83-808b-93b016ae72d6,Слобода-Носковецька,f88d32c5-1299-421a-8ae1-5701c075c5c0,"Хресто-Воздвиженська церква, с. Слобода-Носковецька Вінницький повітПодільська губернія",1.35,0.26
e4c9b8e2-c950-4f3c-92e8-109598771960,Смідин,5914629e-82d6-4d92-94a8-c2275eef84e0,"Церква Хресто-Воздвиженська, с. Смідин Мацеївська волость Ковельський повіт",0.52,0.10
e4c9b8e2-c950-4f3c-92e8-109598771960,Смідин,d3b9f1e8-0013-4c68-a679-fa0c6f051a92,"Церква Святої Трійці, с. Смідин Мацеївська волость Ковельський повіт",0.52,0.11
d6afc12b-7204-4bfe-b54e-de9d3200d967,Сокиринці,3e767fcf-f1dc-415b-8572-7dcb3182f7b0,"Дмитрівська церква, с. Сокиринці (сокиренці) Вінницький повіт Гавришівська волость",0.34,0.15
d6afc12b-7204-4bfe-b54e-de9d3200d967,Сокиринці,62991ed7-1e56-4ee5-a50a-4412da86362d,"Сокиринська волосна земська управа, с. Сокиринці Прилуцького повіту Полтавської губернії",0.34,0.14
d6afc12b-7204-4bfe-b54e-de9d3200d967,Сокиринці,59146ee3-11c0-42dd-99c3-2bde619a40ce,"Дмитріївська церква, с. Сокиринці Вінницький повіт Подільська губернія",0.34,0.16
07599698-ffad-4fdb-9cc2-fd81b44bb22f,Стадниця,14b75754-31ba-4552-ba5f-be6326b299d4,"Дмитріївська церква, с. Стадниця Вінницький повіт Подільська губернія",0.13,0.15
07599698-ffad-4fdb-9cc2-fd81b44bb22f,Стадниця,b4a25e23-722e-444e-b0fd-d3bb0496257c,"Дмитрівська церква, с. Стадниця Вінницький повіт Стрижавська волость",0.13,0.16
7e36130a-a022-4352-bb2b-b574ecd3d7ab,"Станіславчик (містечко), Вознесенська",5f9220d4-8e22-46b5-bff7-4ab21c8d881d,"Покровська церква, м. Станіславчик Вінницький повіт Станіславчицька волость",0.31,0.26
7e36130a-a022-4352-bb2b-b574ecd3d7ab,"Станіславчик (містечко), Вознесенська",3eb4f6b5-0e30-4240-b6ec-7b20701608c4,"Вознесенська церква, с. Станіславчик Вінницький повіт Подільська губернія",0.31,0.35
7e36130a-a022-4352-bb2b-b574ecd3d7ab,"Станіславчик (містечко), Вознесенська",e556514b-ef8e-4263-a90d-60b23e936cda,"Вознесенська церква, м. Станіславчик Вінницький повіт Станіславчицька волость",0.31,0.41
7e36130a-a022-4352-bb2b-b574ecd3d7ab,"Станіславчик (містечко), Вознесенська",3af20607-a78b-4828-a93a-9f94464a0d3c,"Покровська церква, с. Станіславчик Вінницький повіт Подільська губернія",0.31,0.21
1f7bf237-aed1-42a9-8b7f-fef424c09c72,"Станіславчик (містечко), Покровська",e556514b-ef8e-4263-a90d-60b23e936cda,"Вознесенська церква, м. Станіславчик Вінницький повіт Станіславчицька волость",0.36,0.26
1f7bf237-aed1-42a9-8b7f-fef424c09c72,"Станіславчик (містечко), Покровська",3eb4f6b5-0e30-4240-b6ec-7b20701608c4,"Вознесенська церква, с. Станіславчик Вінницький повіт Подільська губернія",0.36,0.23
1f7bf237-aed1-42a9-8b7f-fef424c09c72,"Станіславчик (містечко), Покровська",3af20607-a78b-4828-a93a-9f94464a0d3c,"Покровська церква, с. Станіславчик Вінницький повіт Подільська губернія",0.36,0.34
1f7bf237-aed1-42a9-8b7f-fef424c09c72,"Станіславчик (містечко), Покровська",5f9220d4-8e22-46b5-bff7-4ab21c8d881d,"Покровська церква, м. Станіславчик Вінницький повіт Станіславчицька волость",0.36,0.39
fcc9312e-fb46-460f-90e0-6f00db958e71,Старі Кошари,611bdf62-454b-4921-8abc-8e5214edc6a9,"Церква Святого Іоанна Богослова, с. Старі Кошари Старокошарівська волость Ковельський повіт",0.57,0.17
fcc9312e-fb46-460f-90e0-6f00db958e71,Старі Кошари,51780631-94ce-4526-b567-b6ec532accef,"Церква Святих мучеників Бориса і Гліба, с. Старі Кошари Старокошарівська волость Ковельський повіт",0.57,0.15
fcc9312e-fb46-460f-90e0-6f00db958e71,Старі Кошари,ea620757-06ba-4bb0-9223-601e9c21e325,"Церква Покрову Пресвятої Богородиці, с. Старі Кошари Старокошарівська волость Ковельський повіт",0.57,0.16
fcc9312e-fb46-460f-90e0-6f00db958e71,Старі Кошари,af8d961f-2b03-4980-94d4-5b01ce530b6b,"Церква Різдва Христового, с. Старі Кошари Старокошарівська волость Ковельський повіт",0.57,0.19
fcc9312e-fb46-460f-90e0-6f00db958e71,Старі Кошари,a1db6413-74e6-48bf-94b4-1ddf4c1b959d,"Церква Святих Бориса та Гліба, с. Старі Кошари Ковельський повіт",0.57,0.22
fcc9312e-fb46-460f-90e0-6f00db958e71,Старі Кошари,eea611da-8b61-474b-9c47-2453991311f3,"Церква Святого Іоана Богослова, с. Старі Кошари Ковельський повіт",0.57,0.22
d39f7122-62ec-48bf-85f8-c499e7a8812c,Стобихва,3c73041f-df67-43fe-a26b-0d8b0d7d6d56,"Церква Успіння Пресвятої Богородиці, м. Стобихва Боровненська волость Ковельський повіт",0.19,0.11
d39f7122-62ec-48bf-85f8-c499e7a8812c,Стобихва,6e0fc670-096b-4bb5-b46b-97c1792f1723,"Церква Успіння Богородиці, м. Стобихва Ковельський повіт",0.19,0.17
92769d2d-ca84-48ce-874b-6f7237666342,"Стрижавка (містечко), Свято-Успенська",5518d8cc-c81c-431c-a8c8-21c92c6674aa,"Стрижавська римо-католицька церква, с. Стрижавка Вінницький повіт Подільська губернія",0.11,0.14
