Р1684	10		0
Р1684	1Л		0
Р1684	1		0
Р1684	2ДОД		0
Р1684	3ДОД		0
Р1684	7	Списки втрачених фондів	0
Р1684	8	Списки втрачених фондів	0
Р1684	11		0
Р1684	1Д2		0
Р1684	2Д2		0
Р1684	1ДОД		0
Р1690	1		0
Р1692	1		0
Р1692	1ДОД		0
Р1694	1		0
Р1694	1ДОД		0
Р1703	2		0
Р1703	1ДОД		0
Р1703	1		0
Р1738	1		0
Р1739	1ДОД		0
Р1739	1		0
Р1741	2		0
Р1741	1		0
Р1742	1		0
Р1743	2		0
Р1743	1		0
Р1744	1		0
Р1755	2Л		0
Р1755	1		0
Р1757	2		0
Р1757	1		0
Р1758	2		0
Р1758	1		0
Р1759	1		0
Р1759	2		0
Р1760	2		0
Р1760	1		0
Р1773	1		0
Р1777	1		0
Р1795	1		0
Р1795	2		0
Р1799	1		0
Р1800	1		0
Р1822	1		0
Р1825	2ДОД		0
Р1825	1		0
Р1825	1ДОД		0
Р1826	1ДОД		0
Р1826	3		0
Р1826	1		0
Р1826	2		0
Р1832	1Л		0
Р1832	1		0
Р1835	1		0
Р1836	1		0
Р1836	1ДОД		0
Р1854	1		0
Р1859	2		0
Р1859	1		0
Р1860	1		0
Р1860	2		0
Р1860	3		0
Р1860	4		0
Р1860	5		0
Р1860	6		0
Р1860	1ДОД		0
Р1860	2ДОД		0
Р1860	4ДОД		0
Р1860	5ДОД		0
Р1860	6ДОД		0
Р1864	1		0
Р1873	2		0
Р1873	1		0
Р1874	1		0
Р1882	1		0
Р1900	1		0
Р1900	2		0
Р1907	1		0
Р1908	1		0
Р1910	1		0
Р1930	2		0
Р1930	1		0
Р1930	3		0
Р1934	1		0
Р1948	3		0
Р1948	1		0
Р1948	2		0
Р1951	2		0
Р1951	1		0
Р1952	1		0
Р1953	1		0
Р1953	2		0
Р1955	1		0
Р1956	1		0
Р1965	1		0
Р1975	1Л		0
Р1975	1		0
Р1989	1		0
Р2033	2		0
Р2033	1		0
Р2065	1		0
Р2065	2		0
Р2065	3		0
Р2071	1		0
Р2078	1		0
Р2079	1		0
Р2125	2		0
Р2125	2ДОД		0
Р2125	1		0
Р2125	1ДОД		0
Р2130	1		0
Р2139	1		0
Р2139	2		0
Р2139	3		0
Р2139	4		0
Р2139	1ДОД		0
Р2142	1		0
Р2143	2		0
Р2143	4		0
Р2143	1ДОД		0
Р2143	2ДОД		0
Р2143	3		0
Р2143	3ДОД		0
Р2143	1		0
Р2143	5		0
Р2145	3		0
Р2145	1		0
Р2145	1ДОД		0
Р2145	2		0
Р2145	2ДОД		0
