116	1	Метричні книги; книги запису шлюбних обшуків. Книги прибутків та витрат	4
120	1	Клірові відомості. Книги прибутків та витрат	17
121	1	Церковні відомості; книги запису шлюбних обшуків. Книги прибутків та витрат	0
123	1	Церковні відомості.<br/>Книги прибутків та витрат	0
123	2	Церковні відомості.<br/>Книги прибутків та витрат	0
124	1	Метричні книги	2
124	2	Книги запису шлюбних обшуків. Книги прибутків та витрат	0
125	1	Книги запису шлюбних обшуків. Книги прибутків та витрат	0
126	1	Сповідальні розписи. Книги прибутків та витрат	0
127	1	Метричні книги; книга обшуків. Книги прибутків та витрат	0
128	1	Метричні книги. Книги прибутків та витрат	0
129	1	Циркуляри попечителя Київського учбового округу. Річні звіти про роботу школи. Особові справи викладачів; відомості про учнів	105
130	1	Метричні книги; книги запису шлюбних обшуків.<br/>Книги прибутків та витрат	2
130	2	Метричні книги; книги запису шлюбних обшуків.<br/>Книги прибутків та витрат	0
131	1	Метричні книги; книги запису шлюбних обшуків. Книги прибутків та витрат	5
132	1	Книги запису шлюбних обшуків. Книги прибутків та витрат	0
133	1	Метричні книги. Книги прибутків та витрат	3
137	1	Книги шлюбних обшуків. Книги прибутків та витрат. Відомості про церковнослужителів	0
137	2	Відомості про церкву. Сповідальні відомості. Книги прибутків та витрат	0
138	1	Книги запису шлюбних обшуків. Книги прибутків та витрат	0
139	1	Метричні книги. Книги прибутків та витрат	21
141	1	Книги запису богослужинь. Книги прибутків та витрат	0
145	1	Книги прибутків та витрат	0
146	1	Сповідальні відомості; книги запису шлюбних обшуків. Книги прибутків та витрат	0
147	1	Книги прибутків та витрат	4
153	1	Книги запису шлюбних обшуків. Річні звіти зі свічкового збору	0
153	2	Метрична книга	1
154	1	Метричні книги; книги запису шлюбних обшуків. Книги прибутків та витрат	0
156	1	Книги запису шлюбних обшуків; сповідальні відомості	0
160	1	Книги запису шлюбних обшуків; сповідальні відомості	0
660	1	Цивільна справа	1
162	1	Книга прибутків та витрат	0
163	1	Сповідальні розписи.<br/>Книги прибутків та витрат	0
163	2	Сповідальні розписи.<br/>Книги прибутків та витрат	0
164	1	Сповідальні відомості; книги запису шлюбних обшуків. Книги прибутків та витрат	1
164	2	Метричні книги	3
170	1	Книги прибутків та витрат	12
171	1	Метричні книги	15
171	2	Книги прибутків та витрат	50
172	1	Накази, розпорядження, циркуляри Міністерства юстиції, голови суду; журнали засідань суду. Документи про розгляд кримінальних справ (протоколи, заключення, листування); документи про дострокове звільн	301
172	2	(в 13-ти томах) Цивільні справи по Балтському, Брацлавському, Вінницькому, Гайсинському, Літинському, Летичівському, Могилів-Подільському, Ольгопільському, Ушицькому повітах	504
172	3	(в 12-ти томах) Цивільні справи по Балтському, Брацлавському, Вінницькому, Гайсинському, Літинському, Летичівському, Ольгопільському, Ушицькому повітах	125
172	4	Протоколи засідань волосних судів. Відомості про стан слідчих дільниць. Кримінальні справи. Документи про реєстрацію громадських організацій	1036
172	5	Кримінальні справи	605
172	6	Кримінальні справи	588
172	7	Кримінальні справи. Листування про роботу слідчих дільниць	1144
172	8	Кримінальні справи	1446
172	9	Заяви громадян про прийняття на роботу	992
172	11		1
172	12		3
172	18		10
172	19		11
172	20		12
172	21		15
172	22		18
172	23		6
172	24		6
172	25		2
172	26		1
172	27		1
172	28		6
172	29		0
172	30		107
172	31		34
172	32		55
172	10		8
172	13		1
172	14		6
172	15		3
172	16		1
172	17		6
173	1	Циркуляри попечителя Київського учбового округу; протоколи засідань педагогічної ради. Звіти про стан гімназій. Відомості про вчителів та учнів	0
174	14		398
174	1	Купчі, дарчі записи по Балтському повіту (в 3-х томах)	4061
174	2	Купчі, дарчі запису по Брацлавському повіту	1741
174	3	Купчі, дарчі записи по Вінницькому повіту (в 3-х томах)	5676
174	4	Купчі, дарчі записи по Летичівському повіту	1099
174	5	Купчі, дарчі записи по Гайсинському повіту	1767
174	6	Купчі, дарчі записи по Ольгопільському повіту	1102
174	7	Купчі, дарчі записи по Літинському повіту (в 2-х томах)	2224
174	8	Купчі, дарчі записи по повітах Подільської губернії	280
174	9	Книги запису нотаріальних актів	120
174	10	Книги запису нотаріальних актів	135
174	11	Заяви про здійснення нотаріальних актів	25
174	12	Купчі, закладні, дарчі записи по повітах Подільської губернії	700
174	13	Купчі, закладні, дарчі записи по Гайсинському повіту	74
175	1	Циркуляри міністра фінансів, Подільської казенної палати. Статистичні відомості про врожайність, торгово-промислові підприємства. Листування з казенною палатою про збір податків	18
176	1	Циркуляри міністра фінансів, Подільської казенної палати. Відомості про врожайність, стан промислових підприємств	4
177	1	Укази, циркуляри Сенату, Подільської казенної палати. Ревізькі казки, відомості. Окладні книги зі збору податків. Книги прибутків та витрат.	451
180	1	Циркуляри, розпорядження Подільської казенної палати, Окладні податкові книги; книги прибутків та витрат	6
180	35		1
182	1	Циркуляри Київського учбового округу; протоколи екзаменаційної комісії. Річні звіти про діяльність гімназії; інвентарні описи майна. Відомості про вчителів	5
182	2	Протоколи засідань членів батьківського комітету, загальних зборів батьків	0
182	3	Особові справи учнів	0
183	1	Постанови волосного правління; накази волосного старшини. Вироки третейського суду. Посімейні списки селян	0
184	1	Постанови волосного правління; накази старшини. Вироки волосних та третейських судів	0
185	1	Посімейні списки селян волості та алфавітні покажчики до них	20
186	1	Уставні грамоти. Посімейні списки селян волості; списки призовників	15
186	35		1
187	1	Протоколи засідань Брацлавського міського виконавчого комітету; протоколи 3-го вчительського з'їзду, засідань вчительської ради. Звіт про стан початкових народних училищ повіту. Відомості про вчителів	0
187	35		1
188	1	Протоколи засідань педагогічної ради. Свідоцтва про закінчення гімназії; журнали відвідувань та успішності учнів. Особові справи учнів	1
189	1	Відомості про учнів; журнали успішності, відвідувань. Формулярні списки вчителів	0
190	1	Протоколи засідань педагогічної ради. Табелі відвідувань та успішності учнів	0
191	1	Кримінальні та цивільні справи	0
192	1	Укази царя Миколи ІІ; циркуляри Міністерства юстиції. Звіти про діяльність прокурора. Відомості про попередні дізнання. Відомості про особовий склад	0
192	2	Циркуляри Міністерства юстиції, Листування з поліцейськими управліннями, судовими слідчими про порядок розслідування кримінальних справ, ведення діловодства	0
192	3	Відомості про діяльність судових дільниць. Кримінальні та цивільні справи	0
192	4	Кримінальні справи	2
192	5	Кримінальна справа	1
192	6	Кримінальні справи	15
192	7	Кримінальні справи	0
192	8	Кримінальні справи	0
192	9	Кримінальні справи	0
192	35		1
193	1	Циркуляри Київського учбового округу. Річні звіти про стан школи. Листування з Київським учбовим округом про комплектування училища. Класні журнали	0
193	2	Протоколи засідань педагогічної ради. Свідоцтва про закінчення школи. Класні журнали	0
194	1	Списки торгово-промислових підприємств, купців, власників будинків, платників податків	17
196	1	Справи про стягнення з селян викупних платежів. Скарги селян на неправильний розподіл землі	89
196	2	Листування з Літинським повітовим з'їздом мирових посередників про перевірку виконання уставних грамот; листування з волосним правлінням з питань медичного обслуговування та ін	7
197	1	Відомості про хлібні магазини; відомості про рекрутські повинності селян. Документи про вибори волосних і сільських посадових осіб, відкриття народних училищ, питних закладів, відбуття селянами рекрут	19
197	35		1
198	1	Відомості про безземельних селян. Документи про висилання селян до Сибіру, стан хлібних магазинів, побиття градом посівів. Скарги селян, поміщиків	15
199	1	Відомості про надходження викупних платежів, побут селян. Відомості про права осіб на дворянське походження	7
199	35		1
200	1	Укази Сенату; циркуляри губернатора Подільської губернії, Подільського губернського правління, Вінницького повітового предводителя дворянства. Звіти про діяльність мирового посередника. Відомості про	33
