151	Житомирський маклер і нотаріус З. Бірштейн м. Житомир, Волинської губернії	1875-1875	1	0
152	Житомирський маклер і нотаріус Ф. І. Муравйов м. Житомир, Волинської губернії	1876-1877	1	0
155	Житомирський маклер М.П. Жникрупа. м. Житомир Волинської губернії.	1858-1859	1	0
158	Канцелярія Волинського єпархіального архієрея. м. Житомир Волинської губернії.	1865-1913	3	2
160	Волинський приказ громадської опіки.	1814-1904	4	1
161	Волинське губернське у земських та міських справах присутствіє. м. Житомир Волинської губернії.	1904-1917	1	0
163	Барон де-Шодуар Іван Максиміліанович	1821-1918	1	0
165	Купці Журавльови: Микола Олексійович, Володимир Олексійович, Надія Володимирівна.	1909-1919	1	0
167	З'їзд мирових суддів Житомирського судово-мирового округу м. Житомир	1874-1919	8	0
168	Мировий суддя 1-ї дільниці Житомирського судово-мирового округу.	1887-1919	1	0
169	Мировий суддя 2-ї дільниці Житомирського судово-мирового округу.	1882-1919	1	0
170	Мировий суддя 3-ї дільниці Житомирського судово-мирового округу.	1884-1919	1	0
171	Мировий суддя 4-ї дільниці судово-мирового округу.	1872-1918	1	0
172	Мировий суддя 5-ї дільниці Житомирського судово-мирового округу. м-ко Горошки Житомирського повіту.	1873-1915	1	0
173	Мировий суддя 6-ї дільниці Житомирського судово-мирового округу. м-ко Чуднів Житомирського повіту.	1885-1917	1	1
174	Мировий суддя 7-ї дільниці Житомирського судово-мирового округу. м-ко Черняхів Житомирського повіту.	1876-1915	2	1
175	Мировий суддя 8-ї дільниці Житомирського судово-мирового округу. м-ко Янушпіль Житомирського повіту.	1876-1890	1	6
176	Верхній сільський суд при 5-й мировій дільниці Житомирського судово-мирового округу. м-ко Горошки Житомирського повіту.	1914-1917	1	0
177	Верхній сільський суд при 6-й мировій дільниці Житомирського судово-мирового округу. м-ко Чуднів Житомирського повіту.	1914-1918	1	0
178	Луцько-Житомирська римо-католицька духовна консисторія. м. Житомир Волинської губернії.	1689-1920	59	2658
181	Житомирське відділення Державного банку. м. Житомир Волинської губернії	1876-1919	1	0
182	Волинське відділення селянського поземельного банку. м. Житомир Волинської губернії.	1882-1919	3	13
183	Волинська губернська земська управа. м. Житомир Волинської губернії.	1904-1919	1	2
184	Додатковий мировий суддя Житомирського судово-мирового округу. м. Житомир Волинської губернії.	1898-1912	1	0
186	Чижівська соломо-картонно-паперова фабрика поміщика Мезенцева Бориса Сергійовича. с. Чижівка Новоград-Волинського повіту.	1907-1915	1	0
187	Волинське товариство хмелярів м. Житомир, Волинської губернії	1903-1919	1	0
188	Житомирське позичково-ощадне товариство хмелярів. м. Житомир Волинської губернії.	1911-1920	1	0
189	Центральна державна ощадна каса № 124 Житомирського відділення Державного банку. м. Житомир Волинської губернії.	1898-1919	1	0
190	Житомирське повітове казначейство. м. Житомир Волинської губернії 1796-1865 рр. Житомирське губернське казначейство. м. Житомир Волинської губернії 1865-1919 рр.	1836-1919	1	0
192	Волинська губернська каса дрібного кредиту. м. Житомир Волинської губернії.	1905-1918	1	0
193	Житомирське товариство взаємного кредиту. м. Житомир Волинської губернії.	1874-1913	2	1
194	Волинське відділення Азово-Донського комерційного банку. м. Житомир Волинської губернії.	1908-1919	1	0
197	Житомирське агентство страхового товариства "Саламандра". м. Житомир Волинської губернії.	1913-1918	1	0
199	Корабельне лісництво Волинської палати державного майна. м. Житомир Волинської губернії.	1901-1919	7	0
202	Житомирсько-Овруцьке повітове у чиншових справах присутствіє. м. Житомир Волинської губернії.	1886-1915	1	0
206	Статистичне бюро Волинської губернської земської управи. м. Житомир Волинської губернії.	1912-1919	1	0
208	Житомирська поштово-телеграфна контора. м. Житомир Волинської губернії.	1862-1918	2	0
212	Житомирська учительська семінарія. м. Житомир Волинської губернії.	1913-1920	1	0
214	Радомисльська поштово-телеграфна контора. м. Радомисль Київської губернії.	1894-1916	2	0
226	Волинська губернська землевпорядна комісія. м. Житомир Волинської губернії.	1905-1918	1	0
230	Житомирське лісництво Волинської палати державного майна. м. Житомир Волинської губернії.	1837-1910	4	0
233	Житомирське землемірне училище м. Житомир, Волинської губернії	1912-1919	1	0
234	Станишівське лісництво Волинського управління землеробства та державного майна. с. Станишівка Житомирського повіту Волинської губернії.	1903-1918	1	0
239	Бердичівський публічний маклер та нотаріус Хаїм Волкенштейн. м-ко Бердичів Житомирського повіту.	1829-1832	1	0
242	Бердичівський маклер та нотаріус Мошко Кудиш. м-ко Бердичів Житомирського повіту.	1839-1839	1	0
244	Бердичівський публічний нотаріус Пінхос Вайнштейн. м-ко Бердичів Житомирського повіту.	1836-1836,1837-1837	1	0
245	Бердичівський публічний нотаріус Григорій Леонсон. м-ко Бердичів Житомирського повіту.	1838-1838	1	0
247	Волинське губернське по промисловому податку присутствіє. м. Житомир, Волинської губернії.	1901-1912	1	0
248	Новоград-Волинсько-Ровенське у чиншових справах присутствіє. м. Новоград-Волинський Волинської губернії.	1887-1915	1	0
249	Житомирське міське по квартирному податку присутствіє. м. Житомир Волинської губернії.	1894-1917	1	1
252	Мировий посередник 2-ї дільниці Новоград-Волинського повіту.	1887-1914	1	0
256	Житомирська жіноча гімназія Н.В. Овсяннікової. м. Житомир Волинської губернії.	1901-1920	1	0
259	Житомирське 1-ше вище-початкове чоловіче училище. м. Житомир Волинської губернії.	1893-1920	1	4
260	Житомирські дворічні педагогічні курси при Житомирському Першому вище-початковому чоловічому училищі. м. Житомир Волинської губернії.	1903-1920	1	0
264	Житомирський казенний очисний склад № 1 Волинського губернського акцизного управління. м. Житомир Волинської губернії.	1897-1914	1	0
265	Любарський казенний очисний склад № 2 Волинського губернського акцизного управління. м-ко Любар Новоград-Волинського повіту.	1896-1910	2	1
266	Благочинний монастирів Волинської єпархії. м. Житомир Волинської губернії.	1891-1916	1	0
276	Житомирська повітова земська управа. м. Житомир Волинської губернії.	1903-1919	3	0
277	Житомирський торгово-словесний суд. м. Житомир Волинської губернії.	1864-1870	1	0
279	Житомирський комерційний банк м. Житомир, Волинської губернії	1906-1908	1	0
280	Житомирська пробірна палата. м. Житомир Волинської губернії.	1854-1863	2	1
281	Житомирська спілка кредитних та позичково-ощадних товариств. м. Житомир Волинської губернії.	1916-1919	1	0
282	Житомирське повітове рекрутське присутствіє. м. Житомир Волинської губернії.	1808-1873	1	6
283	Житомирський комітет Всеросійського Союзу міст допомоги хворим та пораненим воїнам. м. Житомир Волинської губернії.	1914-1917	1	0
288	Житомирське повітове по податку з нерухомого майна присутствіє. м. Житомир Волинської губернії.	1910-1912	2	1
293	Лугинське лісництво. м-ко Лугини Овруцького повіту Волинської губернії.	1900-1914	1	0
295	Новоград-Волинське повітове розкладкове присутствіє. м. Новоград-Волинський Волинської губернії.	1900-1915	1	0
298	Овруцьке міське двокласне училище. м. Овруч Волинської губернії.	1869-1912	1	0
299	Овруцьке лісництво. м. Овруч Волинської губернії.	1871-1915	1	0
300	Овруцьке повітове рекрутське присутствіє. м. Овруч Волинської губернії.	1868-1873	1	1
302	Житомирське повітове розкладкове присутствіє. м. Житомир Волинської губернії.	1904-1917	1	0
304	Радомисльський повітовий суд. м. Радомисль Київської губернії.	1790-1881	6	7
306	Радомисльська повітова землевпорядна комісія. м. Радомисль Київської губернії.	1898-1918	4	4
308	Житомирський нижній земський суд. м. Житомир Волинської губернії.	1806-1857	1	0
313	Черняхівська поштово-телеграфна контора. м-ко Черняхів Житомирського повіту.	1870-1919	1	0
321	Управління Житомирського повітового військового начальника м. Житомир, Волинської губернії	1915-1918	1	0
322	Житомирський з'їздовий конкурсний суд. м. Житомир Волинської губернії.	1817-1829	2	1
323	Товариство Іванківського цукробурякового заводу. с. Іванків Житомирського повіту.	1882-1917	1	0
329	Волинське губернське у справах про товариства та союза присутствіє м. Житомир, Волинської губернії	1906-1917	1	0
