oc_id,parsed,pat,target
bb7c569d-835a-427b-8332-e2daf531fa63,"ДАСО-(++++++Ф. 1195-1/10.  рождения, бракосочетания, смерти 1870 )",p2 Ф f-o/s,ДАСО-1195-1-10
8c66ce24-c2e6-4f78-9c75-47d458a29f50,"ДАСО-(++++++Ф. 1195-1/10.  рождения, бракосочетания, смерти 1870 )",p2 Ф f-o/s,ДАСО-1195-1-10
f57356a9-c4ab-44a9-8334-80f47f41a282,"ДАСО-(++++++Ф. 1195-1/11.  рождения, бракосочетания, смерти 1871 )",p2 Ф f-o/s,ДАСО-1195-1-11
a7f44bbe-a67a-46e4-8628-c0598fd40f09,"ДАСО-(++++++Ф. 1195-1/12.  рождения, бракосочетания, смерти 1872)",p2 Ф f-o/s,ДАСО-1195-1-12
b47c9a4c-1adf-48cd-b26f-ada68e60f241,"ДАСО-(++++++Ф. 1195-1/12.  рождения, бракосочетания, смерти 1872 )",p2 Ф f-o/s,ДАСО-1195-1-12
13578a0b-9bbd-4ef9-97e4-c41fd94f9b8c,ДАСО-(++++++Ф. 1195-1/12.  смерти 1872 ),p2 Ф f-o/s,ДАСО-1195-1-12
cd58c907-b669-4b2b-972d-1aa820d9ab62,"ДАСО-(++++++Ф. 1195-1/13.  бракосочетания, смерти 1873 )",p2 Ф f-o/s,ДАСО-1195-1-13
05be948b-775f-4dff-a987-50fdb401605f,"ДАСО-(++++++Ф. 1195-1/13.  рождения, бракосочетания, смерти 1873 )",p2 Ф f-o/s,ДАСО-1195-1-13
a8084d8e-b577-49c2-8625-c1d5665bdb21,"ДАСО-(++++++Ф. 1195-1/13.  рождения, бракосочетания, смерти 1873 )",p2 Ф f-o/s,ДАСО-1195-1-13
c806c85e-2f5b-4513-a594-1cf2b6e1d56a,ДАСО-(++++++Ф. 1195-1/13.  рождения 1873 ),p2 Ф f-o/s,ДАСО-1195-1-13
f2c02f30-e247-49f4-bbf0-dea4a6b8f54d,"ДАСО-(++++++Ф. 1195-1/14.  рождения, бракосочетания, смерти 1874 )",p2 Ф f-o/s,ДАСО-1195-1-14
993cdd66-5f7e-49e5-816a-aaa1c9cf7508,"ДАСО-(++++++Ф. 1195-1/15.  рождения, бракосочетания, смерти 1875 )",p2 Ф f-o/s,ДАСО-1195-1-15
cd673f92-7172-4c6f-837c-d9c175e97e2b,"ДАСО-(++++++Ф. 1195-1/15.  рождения, бракосочетания, смерти 1875 )",p2 Ф f-o/s,ДАСО-1195-1-15
52dc329b-494a-4442-90de-fd780754b377,"ДАСО-(++++++Ф. 1195-1/16.  рождения, бракосочетания 1876 )",p2 Ф f-o/s,ДАСО-1195-1-16
ff855f94-8fad-409f-a405-a5539e2da333,"ДАСО-(++++++Ф. 1195-1/16.  рождения, бракосочетания, смерти 1876 )",p2 Ф f-o/s,ДАСО-1195-1-16
47d9fc10-ef5d-4775-b2fb-a1fd6014496b,ДАСО-(++++++Ф. 1195-1/16.  смерти 1876 ),p2 Ф f-o/s,ДАСО-1195-1-16
cbc03e8a-8cef-40da-b269-bf32e48adf21,"ДАСО-(++++++Ф. 1195-1/16.  рождения, бракосочетания, смерти 1876 )",p2 Ф f-o/s,ДАСО-1195-1-16
30e8216d-fa3b-46e0-af90-92cc50cf1a9d,"ДАСО-(++++++Ф. 1195-1/17.  рождения, бракосочетания, смерти 1877 )",p2 Ф f-o/s,ДАСО-1195-1-17
d63d973d-b675-41e8-83c3-c4d0add7974f,"ДАСО-(++++++Ф. 1195-1/18.  рождения, бракосочетания, смерти 1878 )",p2 Ф f-o/s,ДАСО-1195-1-18
26d8bfb3-e0db-4a90-8c3c-7d62d2738a54,"ДАСО-(++++++Ф. 1195-1/18.  рождения, бракосочетания, смерти 1878 )",p2 Ф f-o/s,ДАСО-1195-1-18
fd91dbe8-7fdc-4413-b1a7-dfbd95434fd1,"ДАСО-(++++++Ф. 1195-1/19.  рождения, бракосочетания, смерти 1879 )",p2 Ф f-o/s,ДАСО-1195-1-19
e5e62a25-cd31-4a2b-b49c-36d665dc7286,"ДАСО-(++++++Ф. 1195-1/19.  рождения, бракосочетания, смерти 1879 )",p2 Ф f-o/s,ДАСО-1195-1-19
3f8006fb-3e27-484d-ade2-877fd8873f42,ДАСО-(++++++Ф. 1195-1/2.  бракосочетания 1851-1878 -- смерти 1867-1882 -- рождения 1883-1888 -- смерти 1882-1887 (written on marriage forms)),p2 Ф f-o/s,ДАСО-1195-1-2
71a58f9b-1105-42fe-8d3a-6ebe7cbd12e9,"ДАСО-(++++++Ф. 1195-1/20.  рождения, бракосочетания, смерти 1880 )",p2 Ф f-o/s,ДАСО-1195-1-20
a1498479-8f5b-4174-b7af-db7f0d43dd65,"ДАСО-(++++++Ф. 1195-1/21.  рождения, бракосочетания, смерти 1881 )",p2 Ф f-o/s,ДАСО-1195-1-21
0b8543bd-dfe9-4087-9acb-89ed93a3be8e,"ДАСО-(++++++Ф. 1195-1/21.  рождения, бракосочетания, смерти 1881 )",p2 Ф f-o/s,ДАСО-1195-1-21
2dd619cc-bff3-4f2e-8bda-54a8fc2879f4,"ДАСО-(++++++Ф. 1195-1/22.  рождения, бракосочетания, смерти 1882 )",p2 Ф f-o/s,ДАСО-1195-1-22
063b94d6-3f09-4c9c-8bb6-63acb3f78e40,"ДАСО-(++++++Ф. 1195-1/22.  рождения, бракосочетания, смерти 1882)",p2 Ф f-o/s,ДАСО-1195-1-22
1f0681f1-4b54-4ea6-aa02-e12dc8b8e141,"ДАСО-(++++++Ф. 1195-1/23.  рождения, бракосочетания, смерти 1883 )",p2 Ф f-o/s,ДАСО-1195-1-23
e57806a1-3c84-4928-ba4b-578d6418db0b,"ДАСО-(++++++Ф. 1195-1/24.  рождения, бракосочетания, смерти 1884 )",p2 Ф f-o/s,ДАСО-1195-1-24
f041b352-0803-4a68-8bd6-6a48700def89,"ДАСО-(++++++Ф. 1195-1/24.  рождения, бракосочетания, смерти 1884 )",p2 Ф f-o/s,ДАСО-1195-1-24
66bfe9ce-9879-4704-a3a3-758d81335014,"ДАСО-(++++++Ф. 1195-1/25.  рождения, бракосочетания, смерти 1885 )",p2 Ф f-o/s,ДАСО-1195-1-25
ffb7395f-3fc8-4e1e-9ba5-277072ca319e,"ДАСО-(++++++Ф. 1195-1/26.  рождения, бракосочетания, смерти 1886 )",p2 Ф f-o/s,ДАСО-1195-1-26
e7273eb8-8a60-4c48-8e8b-a7e7b389816d,"ДАСО-(++++++Ф. 1195-1/26.  рождения, бракосочетания, смерти 1886 )",p2 Ф f-o/s,ДАСО-1195-1-26
ea8e50c2-a254-439b-8ddb-bf6d144bfed4,"ДАСО-(++++++Ф. 1195-1/27.  рождения, бракосочетания, смерти 1887 )",p2 Ф f-o/s,ДАСО-1195-1-27
ca34f35f-9297-4b8c-9581-cbf329e0522b,"ДАСО-(++++++Ф. 1195-1/28.  рождения, бракосочетания, смерти 1888 )",p2 Ф f-o/s,ДАСО-1195-1-28
6ef24614-efdc-46e7-9752-0602ed6fabfd,"ДАСО-(++++++Ф. 1195-1/29.  рождения, бракосочетания, смерти 1889 )",p2 Ф f-o/s,ДАСО-1195-1-29
47b22a2d-f2cf-4de3-9503-ea0e39e76695,ДАСО-(++++++Ф. 1195-1/29.  рождения 1889 ),p2 Ф f-o/s,ДАСО-1195-1-29
9c474bdd-4d3a-4f4b-8b5f-c3127d6e07ba,"ДАСО-(++++++Ф. 1195-1/29.  рождения, бракосочетания, смерти 1889 )",p2 Ф f-o/s,ДАСО-1195-1-29
c1ae8211-9ce7-4758-b47a-4793de4aec7d,"ДАСО-(++++++Ф. 1195-1/3.  рождения, бракосочетания 1859-1867 -- смерти 1859-1861)",p2 Ф f-o/s,ДАСО-1195-1-3
65a95a23-7b2a-4b4b-ae1d-6da4242e4afb,ДАСО-(++++++Ф. 1195-1/3.  смерти 1861-1867),p2 Ф f-o/s,ДАСО-1195-1-3
bc34aead-cae4-4424-a8bd-e8f7c1e19a8f,"ДАСО-(++++++Ф. 1195-1/30.  рождения, бракосочетания, смерти 1890 )",p2 Ф f-o/s,ДАСО-1195-1-30
af4e80b3-6869-479a-8b58-8b195800795f,"ДАСО-(++++++Ф. 1195-1/31.  рождения, бракосочетания, смерти 1891 )",p2 Ф f-o/s,ДАСО-1195-1-31
b3dfad67-1b7e-4ddc-9fa0-c9615514ee5c,"ДАСО-(++++++Ф. 1195-1/32.  рождения, бракосочетания, смерти 1892 )",p2 Ф f-o/s,ДАСО-1195-1-32
a3dfa064-43b2-4fd8-ae80-8acf0e1fe248,ДАСО-(++++++Ф. 1195-1/32.  смерти 1892 ),p2 Ф f-o/s,ДАСО-1195-1-32
2335e72f-c640-49e4-a04e-ba0a7842b6fa,"ДАСО-(++++++Ф. 1195-1/32.  рождения, бракосочетания, смерти 1892 )",p2 Ф f-o/s,ДАСО-1195-1-32
15196515-9fee-46ed-90a7-df3815353cbf,"ДАСО-(++++++Ф. 1195-1/33.  рождения, бракосочетания, смерти 1893 )",p2 Ф f-o/s,ДАСО-1195-1-33
21bcf887-075c-4418-a680-46010d705310,"ДАСО-(++++++Ф. 1195-1/34.  рождения, бракосочетания, смерти 1894 )",p2 Ф f-o/s,ДАСО-1195-1-34
226038ff-f83b-4e1c-aa54-9b44e6900d28,ДАСО-(++++++Ф. 1195-1/34.  смерти 1894 ),p2 Ф f-o/s,ДАСО-1195-1-34
bef67d4d-3c3d-40b3-87f8-f97e45e54c0d,"ДАСО-(++++++Ф. 1195-1/34.  рождения, бракосочетания, смерти 1894 )",p2 Ф f-o/s,ДАСО-1195-1-34
272dfc5f-a75a-46bd-b7bd-d8547d4e5688,"ДАСО-(++++++Ф. 1195-1/35.  рождения, бракосочетания, смерти 1894 )",p2 Ф f-o/s,ДАСО-1195-1-35
9b81e776-cd15-4ebc-b3af-ec186dd55255,"ДАСО-(++++++Ф. 1195-1/36.  рождения, бракосочетания, смерти 1895 )",p2 Ф f-o/s,ДАСО-1195-1-36
7898180e-db4f-4290-b845-f795495c79a6,ДАСО-(++++++Ф. 1195-1/36.  рождения 1895 ),p2 Ф f-o/s,ДАСО-1195-1-36
0b5216dd-1b50-4bba-99ff-e48ae4130d1b,"ДАСО-(++++++Ф. 1195-1/36.  рождения, бракосочетания, смерти 1895 )",p2 Ф f-o/s,ДАСО-1195-1-36
724dd070-b6de-437d-8e19-38c4cff91b28,"ДАСО-(++++++Ф. 1195-1/37.  рождения, бракосочетания, смерти 1896 )",p2 Ф f-o/s,ДАСО-1195-1-37
b3d0d3fc-1559-4c9e-8815-d11a89eac8aa,"ДАСО-(++++++Ф. 1195-1/38.  рождения, бракосочетания, смерти 1896 )",p2 Ф f-o/s,ДАСО-1195-1-38
70b203aa-0ccb-49fe-ab3b-11915b7d44d8,"ДАСО-(++++++Ф. 1195-1/39.  рождения, бракосочетания, смерти 1897 (mislabeled as Ф. 36))",p2 Ф f-o/s,ДАСО-1195-1-39
8b66e6ac-2f38-45c1-9dec-71e9aecbfc8c,"ДАСО-(++++++Ф. 1195-1/39.  рождения, бракосочетания, смерти 1897 (mislabeled as Ф. 36; микрофильмирован вместе с other localities))",p2 Ф f-o/s,ДАСО-1195-1-39
9f487c2a-0976-4869-9878-240d9de1a939,"ДАСО-(++++++Ф. 1195-1/39 Рождения, бракосочетания, смерти 1897 (стр. 318-356))",p2 Ф f-o/s,ДАСО-1195-1-39
693df0f1-220c-43bb-8b69-4712c46a7519,"ДАСО-(++++++Ф. 1195-1/39.  рождения, бракосочетания, смерти 1897 )",p2 Ф f-o/s,ДАСО-1195-1-39
de33f181-ce1c-4be0-9cef-6195acfddff1,"ДАСО-(++++++Ф. 1195-1/4.  рождения, бракосочетания, смерти 1863 )",p2 Ф f-o/s,ДАСО-1195-1-4
ba254652-cd2c-4c62-b9b7-103dd1e07103,"ДАСО-(++++++Ф. 1195-1/40.  рождения, бракосочетания, смерти 1898 )",p2 Ф f-o/s,ДАСО-1195-1-40
2201700f-31f4-4222-8cf7-01872c3ec42f,"ДАСО-(++++++Ф. 1195-1/41.  рождения, бракосочетания, смерти 1898 )",p2 Ф f-o/s,ДАСО-1195-1-41
9a4a8bf8-246f-4d12-a370-0c8c1e59c9ac,"ДАСО-(++++++Ф. 1195-1/42.  рождения, бракосочетания, смерти 1899 )",p2 Ф f-o/s,ДАСО-1195-1-42
1e009bfc-8c20-4505-8d88-c15604d5a473,ДАСО-(++++++Ф. 1195-1/42.  смерти 1899 ),p2 Ф f-o/s,ДАСО-1195-1-42
aadb53b6-36cf-4133-9f78-a4663cc254ea,"ДАСО-(++++++Ф. 1195-1/42.  рождения, бракосочетания, смерти 1899 )",p2 Ф f-o/s,ДАСО-1195-1-42
38c468d4-0bf0-4cbd-8d05-5b7401b8d6b7,"ДАСО-(++++++Ф. 1195-1/43.  рождения, бракосочетания, смерти 1900 )",p2 Ф f-o/s,ДАСО-1195-1-43
fe9e8585-4dbc-4f7c-aa14-6c2fcd004afb,"ДАСО-(++++++Ф. 1195-1/44.  рождения, бракосочетания, смерти 1901 )",p2 Ф f-o/s,ДАСО-1195-1-44
c6094953-7da0-4de3-b47b-245fa1128789,"ДАСО-(++++++Ф. 1195-1/45.  рождения, бракосочетания, смерти 1901 )",p2 Ф f-o/s,ДАСО-1195-1-45
1312407e-95fe-4d15-90f5-e79c74857d41,"ДАСО-(++++++Ф. 1195-1/46.  рождения, бракосочетания, смерти 1902 )",p2 Ф f-o/s,ДАСО-1195-1-46
7497bae4-b740-4c70-90a7-d2c867a6c4cd,"ДАСО-(++++++Ф. 1195-1/47.  рождения, бракосочетания, смерти 1902 (микрофильмирован вместе с Grun Trekhsvatitel'skaya Church))",p2 Ф f-o/s,ДАСО-1195-1-47
3ca80b81-056b-4253-ba14-f665e2db60f3,"ДАСО-(++++++Ф. 1195-1/47.  рождения, бракосочетания, смерти 1902 (микрофильмирован вместе с Grun Pokrovskaya Church))",p2 Ф f-o/s,ДАСО-1195-1-47
fe0fe2d8-317f-4e5d-b01e-180ff0b546f6,"ДАСО-(++++++Ф. 1195-1/47.  рождения, бракосочетания, смерти 1902 )",p2 Ф f-o/s,ДАСО-1195-1-47
81766b34-a9f2-463f-8bb5-d7d057179a2e,"ДАСО-(++++++Ф. 1195-1/48.  рождения, бракосочетания, смерти 1903 )",p2 Ф f-o/s,ДАСО-1195-1-48
a93b788e-3abe-4e1e-bc75-5eb2e0887a68,"ДАСО-(++++++Ф. 1195-1/49.  рождения, бракосочетания, смерти 1904 )",p2 Ф f-o/s,ДАСО-1195-1-49
87994e90-3005-45cf-8e80-9ddf8a3a489e,"ДАСО-(++++++Ф. 1195-1/49.  рождения, бракосочетания, смерти 1904 )",p2 Ф f-o/s,ДАСО-1195-1-49
12fabd15-3c02-412d-a174-526441b098e5,ДАСО-(++++++Ф. 1195-1/49.  смерти 1904 ),p2 Ф f-o/s,ДАСО-1195-1-49
1ea483a9-3e41-4d29-9b9e-7e9d826dcb86,"ДАСО-(++++++Ф. 1195-1/5.  рождения, бракосочетания, смерти 1864 )",p2 Ф f-o/s,ДАСО-1195-1-5
a0bc2810-0bf5-4a6f-b475-a1a02efcfb7d,"ДАСО-(++++++Ф. 1195-1/50.  рождения, бракосочетания, смерти 1905 )",p2 Ф f-o/s,ДАСО-1195-1-50
e6b270a1-e45c-495e-b6a6-18d6c2dcaf56,"ДАСО-(++++++Ф. 1195-1/50.  рождения, бракосочетания, смерти 1905 )",p2 Ф f-o/s,ДАСО-1195-1-50
bd4755bf-cbab-4824-927a-c5a53187db89,"ДАСО-(++++++Ф. 1195-1/51.  рождения, бракосочетания, смерти 1906 )",p2 Ф f-o/s,ДАСО-1195-1-51
f9ac207b-9e5d-468f-bddd-c340f96324c6,"ДАСО-(++++++Ф. 1195-1/51.  рождения, бракосочетания 1906 )",p2 Ф f-o/s,ДАСО-1195-1-51
d47c26c2-d03a-43c4-b730-bc5fdb1bff84,"ДАСО-(++++++Ф. 1195-1/51.  рождения, бракосочетания, смерти 1906 )",p2 Ф f-o/s,ДАСО-1195-1-51
7d217e67-e890-4ddd-97a1-04c4a33445a2,"ДАСО-(++++++Ф. 1195-1/51.  бракосочетания, смерти 1906 )",p2 Ф f-o/s,ДАСО-1195-1-51
7381c275-2d16-4801-841e-60370943c649,"ДАСО-(++++++Ф. 1195-1/52.  рождения, бракосочетания, смерти 1907 )",p2 Ф f-o/s,ДАСО-1195-1-52
f059d764-4fa3-4dff-9035-9a28bfc7a938,"ДАСО-(++++++Ф. 1195-1/53.  рождения, бракосочетания, смерти 1908 )",p2 Ф f-o/s,ДАСО-1195-1-53
e0ceda04-0f87-4c57-a080-46f4690c13e2,ДАСО-(++++++Ф. 1195-1/53.  смерти 1908 ),p2 Ф f-o/s,ДАСО-1195-1-53
64ee2319-7ebb-4467-b4f5-a2da9c07da24,"ДАСО-(++++++Ф. 1195-1/54.  рождения, бракосочетания, смерти 1909 )",p2 Ф f-o/s,ДАСО-1195-1-54
897c1935-83a8-47ca-9b04-33cf4686c385,"ДАСО-(++++++Ф. 1195-1/55.  рождения, бракосочетания, смерти 1910 )",p2 Ф f-o/s,ДАСО-1195-1-55
3916c46b-64f1-4ab5-b907-f5b9e38e3959,"ДАСО-(++++++Ф. 1195-1/55.  рождения, бракосочетания, смерти 1910 )",p2 Ф f-o/s,ДАСО-1195-1-55
c5f81890-8790-4ee2-847f-21fcab91aceb,ДАСО-(++++++Ф. 1195-1/55.  рождения 1910 ),p2 Ф f-o/s,ДАСО-1195-1-55
be792562-ef51-4ae9-a745-26363472d614,"ДАСО-(++++++Ф. 1195-1/56.  рождения, бракосочетания, смерти 1911 )",p2 Ф f-o/s,ДАСО-1195-1-56
1dc7c244-c48a-464f-8172-8797c0104e4a,"ДАСО-(++++++Ф. 1195-1/57.  рождения, бракосочетания, смерти 1912)",p2 Ф f-o/s,ДАСО-1195-1-57
c2c474cc-f48b-4ce5-8e74-ed1ad6d7205d,"ДАСО-(++++++Ф. 1195-1/58.  рождения, бракосочетания, смерти 1913 )",p2 Ф f-o/s,ДАСО-1195-1-58
32a1e3f7-efad-464e-8699-de31d94fe3ce,ДАСО-(++++++Ф. 1195-1/58.  смерти 1913 (микрофильмирован вместе с Gnilitsa)),p2 Ф f-o/s,ДАСО-1195-1-58
dc03a3e3-0193-4995-bd88-b9e3db9fb1c3,"ДАСО-(++++++Ф. 1195-1/58.  рождения, бракосочетания, смерти 1913 (микрофильмирован вместе с Shengiriyevka))",p2 Ф f-o/s,ДАСО-1195-1-58
2b6c1604-845e-4eeb-b005-09b0fe5a2932,"ДАСО-(++++++Ф. 1195-1/59.  рождения, бракосочетания, смерти 1913)",p2 Ф f-o/s,ДАСО-1195-1-59
9550db7a-0da0-4d19-a2f6-828a6fb507ab,"ДАСО-(++++++Ф. 1195-1/6.  рождения, бракосочетания, смерти 1866 )",p2 Ф f-o/s,ДАСО-1195-1-6
fecc377f-2a74-40d6-ba9f-e79e251d530e,"ДАСО-(++++++Ф. 1195-1/6.  рождения, бракосочетания, смерти 1866 )",p2 Ф f-o/s,ДАСО-1195-1-6
6114b895-9c47-4d51-b9a7-962c2a3203d7,"ДАСО-(++++++Ф. 1195-1/60.  рождения, бракосочетания, смерти 1915 )",p2 Ф f-o/s,ДАСО-1195-1-60
a895c647-095d-4667-8c09-ed626a4742e0,"ДАСО-(++++++Ф. 1195-1/61.  рождения, бракосочетания, смерти 1916 )",p2 Ф f-o/s,ДАСО-1195-1-61
89dde6a7-7369-427c-9255-3053762189dd,"ДАСО-(++++++Ф. 1195-1/61.  рождения, бракосочетания, смерти 1916 )",p2 Ф f-o/s,ДАСО-1195-1-61
e414d71f-9a19-4498-8bbd-d688b960dd69,ДАСО-(++++++Ф. 1195-1/61.  смерти 1916 ),p2 Ф f-o/s,ДАСО-1195-1-61
4e5d9ef5-5bbc-43f7-9e4c-dddde4f999ff,"ДАСО-(++++++Ф. 1195-1/62.  рождения, бракосочетания, смерти 1917 )",p2 Ф f-o/s,ДАСО-1195-1-62
3fa8a6e9-738b-4944-9766-2b5caef5c032,"ДАСО-(++++++Ф. 1195-1/63.  рождения 1908 -- бракосочетания, смерти 1906-1908)",p2 Ф f-o/s,ДАСО-1195-1-63
45b53bbb-3e29-4559-8adb-507aaa96849c,ДАСО-(++++++Ф. 1195-1/63.  рождения 1906-1908),p2 Ф f-o/s,ДАСО-1195-1-63
4656b14d-3dda-41ec-8610-0a94e101c5e8,"ДАСО-(++++++Ф. 1195-1/64.  рождения, бракосочетания, смерти 1912 )",p2 Ф f-o/s,ДАСО-1195-1-64
4cf2a7c1-1fb5-4960-826a-a356ff6cf582,ДАСО-(++++++Ф. 1195-1/65.  рождения 1914 ),p2 Ф f-o/s,ДАСО-1195-1-65
b9d0d3ca-c9d3-4fa6-8c2f-1322afc1c038,"ДАСО-(++++++Ф. 1195-1/65.  рождения, бракосочетания, смерти 1914 )",p2 Ф f-o/s,ДАСО-1195-1-65
9773a64d-db49-41d7-9ca6-afc9f6c7f280,"ДАСО-(++++++Ф. 1195-1/65.  рождения, бракосочетания, смерти 1914 )",p2 Ф f-o/s,ДАСО-1195-1-65
6b292985-bf5d-443b-9f3f-593c45075f5e,"ДАСО-(++++++Ф. 1195-1/7.  рождения, бракосочетания, смерти 1867 )",p2 Ф f-o/s,ДАСО-1195-1-7
29b9161e-b439-4593-a99e-96d5ddd86c69,"ДАСО-(++++++Ф. 1195-1/8.  рождения, бракосочетания, смерти 1868 )",p2 Ф f-o/s,ДАСО-1195-1-8
0b8addcf-8c07-4f85-b4a4-b2d87656a8bc,"ДАСО-(++++++Ф. 1195-1/8.  рождения, бракосочетания, смерти 1868 )",p2 Ф f-o/s,ДАСО-1195-1-8
4a614aba-60b8-4a82-9211-9f3befc53d8e,"ДАСО-(++++++Ф. 1195-1/9.  рождения, бракосочетания, смерти 1869 )",p2 Ф f-o/s,ДАСО-1195-1-9
c253bd79-7b5a-4d9e-9811-f5b4843b98ef,"ДАСО-(++++++Ф. 743-1/10. рождения, бракосочетания, смерти 1877)",p2 Ф f-o/s,ДАСО-743-1-10
6258b4f8-e596-4e26-be9f-116b06dc4b05,"ДАСО-(++++++Ф. 743-1/10. рождения, бракосочетания, смерти 1877 (includes Nikolayevskaya Church, Lebedin))",p2 Ф f-o/s,ДАСО-743-1-10
8c440eeb-b0ec-44cf-ab14-6232d3f0411c,"ДАСО-(++++++Ф. 743-1/105 рождения, бракосочетания, смерти 1894-1898 (frames 231-541))",p2 Ф f-o/s,ДАСО-743-1-105
372a3d04-9bc2-45da-9dd9-fb812a93134e,"ДАСО-(++++++Ф. 743-1/106. рождения, бракосочетания, смерти 1896 (frames 646-705))",p2 Ф f-o/s,ДАСО-743-1-106
2e4b453f-6283-4c78-a99b-ef1845285bdb,"ДАСО-(++++++Ф. 743-1/106. рождения, бракосочетания, смерти 1896 (frames 592-645))",p2 Ф f-o/s,ДАСО-743-1-106
5bbf4120-7b91-4fe0-87e0-e3c1d8af9f27,"ДАСО-(++++++Ф. 743-1/106 рождения, бракосочетания, смерти 1896 (frames 552-591))",p2 Ф f-o/s,ДАСО-743-1-106
d20daefa-9170-4db6-9628-7c128f66a35f,"ДАСО-(++++++Ф. 743-1/106. рождения, бракосочетания, смерти 1896 (frames 706-769))",p2 Ф f-o/s,ДАСО-743-1-106
b2c3b2df-0d3c-4b90-a9d3-b35888709b7f,"ДАСО-(++++++Ф. 743-1/106. рождения, бракосочетания, смерти 1896 (frames 770-834))",p2 Ф f-o/s,ДАСО-743-1-106
ef34dc48-7bcd-4857-8a1b-cd346f1d7726,"ДАСО-(++++++Ф. 743-1/107. рождения, бракосочетания, смерти 1896 (frames 300-350))",p2 Ф f-o/s,ДАСО-743-1-107
5872e367-56fc-4faf-a69d-0799b16ef2ef,"ДАСО-(++++++Ф. 743-1/107. рождения, бракосочетания, смерти 1896 (frames 229-299))",p2 Ф f-o/s,ДАСО-743-1-107
3bb5b075-729a-4e8c-a0a7-577c679757eb,"ДАСО-(++++++Ф. 743-1/107. рождения, бракосочетания, смерти 1896 (frames 351-415))",p2 Ф f-o/s,ДАСО-743-1-107
365ebfa4-0c22-4975-a62a-23045e0aa179,"ДАСО-(++++++Ф. 743-1/107. рождения, бракосочетания, смерти 1896 (frames 174-228))",p2 Ф f-o/s,ДАСО-743-1-107
7f8c6677-c371-48f9-a5c5-17b04a46aaba,"ДАСО-(++++++Ф. 743-1/107. бракосочетания, смерти, рождения 1896 (frames 85-128))",p2 Ф f-o/s,ДАСО-743-1-107
9f246c74-b38d-4821-bce6-dc8bcb7d5300,"ДАСО-(++++++Ф. 743-1/108. рождения, бракосочетания 1896 (frames 921-968))",p2 Ф f-o/s,ДАСО-743-1-108
07d2d8ee-8bfd-40a5-a2d2-c3c9e4c382ab,"ДАСО-(++++++Ф. 743-1/108. (cont.) бракосочетания (cont.), смерти1896 (frames 1-34) -- Ф. 743-1/109. рождения, бракосочетания, смерти 1899 (frames 590-676, out of sequence) -- рождения, бракосочетания, смерти 1899 (frames 869-913))",p2 Ф f-o/s,ДАСО-743-1-108
1ec03552-bb08-41de-bb07-14d36f8f1ef6,"ДАСО-(++++++Ф. 743-1/108 рождения, бракосочетания, смерти 1896 (frames 329-420))",p2 Ф f-o/s,ДАСО-743-1-108
128a972b-f008-4e3f-94cc-c467205207e8,"ДАСО-(++++++Ф. 743-1/11. рождения, бракосочетания, смерти 1877)",p2 Ф f-o/s,ДАСО-743-1-11
d1a6fd05-6241-4b1d-99a7-10d13b7908e4,"ДАСО-(++++++Ф. 743-1/11 рождения, бракосочетания, смерти 1877)",p2 Ф f-o/s,ДАСО-743-1-11
8f928d10-6ea4-4781-a402-bec43172eba4,"ДАСО-(++++++Ф. 743-1/110. рождения, бракосочетания, смерти 1897 (frames 309-388))",p2 Ф f-o/s,ДАСО-743-1-110
2a111b36-72c3-4221-9f57-cff7b8c5aad5,"ДАСО-(++++++Ф. 743-1/110. рождения, бракосочетания, смерти 1897 (frames 473-540))",p2 Ф f-o/s,ДАСО-743-1-110
803dee26-e0f5-42fb-b5a1-cb0bdef839d1,"ДАСО-(++++++Ф. 743-1/110. рождения, бракосочетания, смерти 1897 (frames 389-430))",p2 Ф f-o/s,ДАСО-743-1-110
7b7d2cc7-148a-4dcf-bc17-3e222db5e34e,"ДАСО-(++++++Ф. 743-1/110. рождения, бракосочетания, смерти 1897 (frames 257-308))",p2 Ф f-o/s,ДАСО-743-1-110
82a2997b-dd38-414e-bbde-aa1c7f118058,"ДАСО-(++++++Ф. 743-1/111. рождения, бракосочетания, смерти 1897 (frames 851-907))",p2 Ф f-o/s,ДАСО-743-1-111
4e6ecf1b-cdc9-40e4-a2dd-70908d642199,"ДАСО-(++++++Ф. 743-1/114-115. рождения, бракосочетания, смерти 1898, 1897 (frames 346-448, 638-751))",p2 Ф f-o/s,ДАСО-743-1-114
2a49a101-b218-4692-b596-056241e88ae5,"ДАСО-(++++++Ф. 743-1/114 рождения, бракосочетания, смерти 1898 (frames 264-346) -- Ф. 743-1/115 бракосочетания, смерти 1897 (frames 599-637))",p2 Ф f-o/s,ДАСО-743-1-114
811c65fe-f6ab-4a61-89c3-723f35ae2065,"ДАСО-(++++++Ф. 743-1/116-117. рождения, бракосочетания, смерти 1897-1898 (frames 62-149, 694-778))",p2 Ф f-o/s,ДАСО-743-1-116
a7987d8e-651b-4b47-9eb5-f1f910c7ce18,"ДАСО-(++++++Ф. 743-1/116. рождения, бракосочетания, смерти 1897 (frames 412-460))",p2 Ф f-o/s,ДАСО-743-1-116
66b36a80-e3ab-4cb3-b82f-0c031c7febde,"ДАСО-(++++++Ф. 743-1/118. рождения, бракосочетания, смерти 1898 (frames 319-377))",p2 Ф f-o/s,ДАСО-743-1-118
