new_full_code,src,copies,sample_parsed
ДАСО-7720-23-14,fs-ref,1,"ДАСО-(7720-23-14+++7720-23-14+++Ф. 7720, о. 23, д. 14 Бракосочетания 1921)"
ДАСО-7720-23-15,fs-ref,1,"ДАСО-(7720-23-15+++7720-23-15+++Ф. 7720, о. 23, д. 15 Смерти 1921)"
ДАСО-7720-23-16,fs-ref,1,"ДАСО-(7720-23-16+++7720-23-16+++Ф. 7720, о. 23, д. 16 Смерти 1921)"
ДАСО-7720-23-17,fs-ref,1,"ДАСО-(7720-23-17+++7720-23-17+++Ф. 7720, о. 23, д. 17 Смерти 1921)"
ДАСО-7720-23-18,fs-ref,2,"ДАСО-(7720-23-18+++7720-23-18+++Ф. 7720, о. 23, д. 18 (продолжение) Смерти 1921)"
ДАСО-7720-23-19,fs-ref,1,"ДАСО-(7720-23-19+++7720-23-19+++Ф. 7720, о. 23, д. 19 Смерти 1921-1923 (года в обратном порядке))"
ДАСО-7720-23-19А,fs-ref,1,"ДАСО-(7720-23-19А+++7720-23-19А+++Ф. 7720, о. 23, д. 19а Разводы 1921)"
ДАСО-7720-2-32,fs-ref,6,"ДАСО-(7720-2-32+++7720-2-32+++Ф. 7720, о. 2, д. 32 Смерти 1924 (стр. 112-116))"
ДАСО-7720-23-2,fs-ref,1,"ДАСО-(7720-23-2+++7720-23-2+++Ф. 7720, о. 23, д. 2 Рождения 1921)"
ДАСО-7720-23-20,fs-ref,1,"ДАСО-(7720-23-20+++7720-23-20+++Ф. 7720, о. 23, д. 20 Рождения 1922)"
ДАСО-7720-23-21,fs-ref,1,"ДАСО-(7720-23-21+++7720-23-21+++Ф. 7720, о. 23, д. 21 Рождения 1922)"
ДАСО-7720-23-22,fs-ref,1,"ДАСО-(7720-23-22+++7720-23-22+++Ф. 7720, о. 23, д. 22 Рождения 1922)"
ДАСО-7720-23-23,fs-ref,1,"ДАСО-(7720-23-23+++7720-23-23+++Ф. 7720, о. 23, д. 23 Рождения 1922)"
ДАСО-7720-23-24,fs-ref,1,"ДАСО-(7720-23-24+++7720-23-24+++Ф. 7720, о. 23, д. 24 Рождения 1922)"
ДАСО-7720-23-25,fs-ref,1,"ДАСО-(7720-23-25+++7720-23-25+++Ф. 7720, о. 23, д. 25 Рождения 1922)"
ДАСО-7720-23-26,fs-ref,1,"ДАСО-(7720-23-26+++7720-23-26+++Ф. 7720, о. 23, д. 26 Рождения 1922)"
ДАСО-7720-23-27,fs-ref,1,"ДАСО-(7720-23-27+++7720-23-27+++Ф. 7720, о. 23, д. 27 Рождения 1922)"
ДАСО-7720-23-28,fs-ref,2,"ДАСО-(7720-23-28+++7720-23-28+++Ф. 7720, о. 23, д. 28 Бракосочетания 1922)"
ДАСО-7720-23-29,fs-ref,1,"ДАСО-(7720-23-29+++7720-23-29+++Ф. 7720, о. 23, д. 29 Бракосочетания 1922)"
ДАСО-7720-2-33,fs-ref,2,"ДАСО-(7720-2-33+++7720-2-33+++Ф. 7720, о. 2, д. 33 Рождения 1925 (стр. 108-283))"
ДАСО-7720-23-3,fs-ref,1,"ДАСО-(7720-23-3+++7720-23-3+++Ф. 7720, о. 23, д. 3 Рождения 1921)"
ДАСО-7720-23-30,fs-ref,1,"ДАСО-(7720-23-30+++7720-23-30+++Ф. 7720, о. 23, д. 30 Бракосочетания 1922)"
ДАСО-7720-23-31,fs-ref,1,"ДАСО-(7720-23-31+++7720-23-31+++Ф. 7720, о. 23, д. 31 Смерти 1922)"
ДАСО-7720-23-32,fs-ref,1,"ДАСО-(7720-23-32+++7720-23-32+++Ф. 7720, о. 23, д. 32 Смерти 1922-1923)"
ДАСО-7720-23-33,fs-ref,1,"ДАСО-(7720-23-33+++7720-23-33+++Ф. 7720, о. 23, д. 33 Смерти 1922)"
ДАСО-7720-23-34,fs-ref,1,"ДАСО-(7720-23-34+++7720-23-34+++Ф. 7720, о. 23, д. 34 Смерти 1922)"
ДАСО-7720-23-35,fs-ref,1,"ДАСО-(7720-23-35+++7720-23-35+++Ф. 7720, о. 23, д. 35 Смерти 1922)"
ДАСО-7720-23-36,fs-ref,1,"ДАСО-(7720-23-36+++7720-23-36+++Ф. 7720, о. 23, д. 36 Смерти 1922)"
ДАСО-7720-23-37,fs-ref,1,"ДАСО-(7720-23-37+++7720-23-37+++Ф. 7720, о. 23, д. 37 Смерти 1922)"
ДАСО-7720-23-38,fs-ref,1,"ДАСО-(7720-23-38+++7720-23-38+++Ф. 7720, о. 23, д. 38 Смерти 1922)"
ДАСО-7720-23-38А,fs-ref,1,"ДАСО-(7720-23-38А+++7720-23-38А+++Ф. 7720, о. 23, д. 38а Разводы 1922-1923)"
ДАСО-7720-23-39,fs-ref,1,"ДАСО-(7720-23-39+++7720-23-39+++Ф. 7720, о. 23, д. 39 Рождения 1923)"
ДАСО-7720-2-34,fs-ref,2,"ДАСО-(7720-2-34+++7720-2-34+++Ф. 7720, о. 2, д. 34 Рождения 1925)"
ДАСО-7720-23-4,fs-ref,1,"ДАСО-(7720-23-4+++7720-23-4+++Ф. 7720, о. 23, д. 4 Рождения 1921)"
ДАСО-7720-23-40,fs-ref,2,"ДАСО-(7720-23-40+++7720-23-40+++Ф. 7720, о. 23, д. 40 (продолжение) Рождения 1923)"
ДАСО-7720-23-41,fs-ref,1,"ДАСО-(7720-23-41+++7720-23-41+++Ф. 7720, о. 23, д. 41 Рождения 1923)"
ДАСО-7720-23-42,fs-ref,1,"ДАСО-(7720-23-42+++7720-23-42+++Ф. 7720, о. 23, д. 42 Рождения 1923)"
ДАСО-7720-23-43,fs-ref,1,"ДАСО-(7720-23-43+++7720-23-43+++Ф. 7720, о. 23, д. 43 Рождения 1923)"
ДАСО-7720-23-44,fs-ref,1,"ДАСО-(7720-23-44+++7720-23-44+++Ф. 7720, о. 23, д. 44 Рождения 1923)"
ДАСО-7720-23-45,fs-ref,1,"ДАСО-(7720-23-45+++7720-23-45+++Ф. 7720, о. 23, д. 45 Рождения 1923)"
ДАСО-7720-23-46,fs-ref,1,"ДАСО-(7720-23-46+++7720-23-46+++Ф. 7720, о. 23, д. 46 Бракосочетания 1923)"
ДАСО-7720-23-47,fs-ref,1,"ДАСО-(7720-23-47+++7720-23-47+++Ф. 7720, о. 23, д. 47 Бракосочетания 1923)"
ДАСО-7720-23-48,fs-ref,2,"ДАСО-(7720-23-48+++7720-23-48+++Ф. 7720, о. 23, д. 48 Бракосочетания 1923)"
ДАСО-7720-23-49,fs-ref,1,"ДАСО-(7720-23-49+++7720-23-49+++Ф. 7720, о. 23, д. 49 Рождения, смерти 1923 (в беспорядке))"
ДАСО-7720-2-35,fs-ref,1,"ДАСО-(7720-2-35+++7720-2-35+++Ф. 7720, о. 2, д. 35 Рождения 1925 (включает записи других сел))"
ДАСО-7720-23-5,fs-ref,1,"ДАСО-(7720-23-5+++7720-23-5+++Ф. 7720, о. 23, д. 5 Рождения 1921)"
ДАСО-7720-23-50,fs-ref,1,"ДАСО-(7720-23-50+++7720-23-50+++Ф. 7720, о. 23, д. 50 Смерти 1923)"
ДАСО-7720-23-51,fs-ref,1,"ДАСО-(7720-23-51+++7720-23-51+++Ф. 7720, о. 23, д. 51 Рождения 1924)"
ДАСО-7720-23-52,fs-ref,1,"ДАСО-(7720-23-52+++7720-23-52+++Ф. 7720, о. 23, д. 52 Бракосочетания 1924)"
ДАСО-7720-23-53,fs-ref,1,"ДАСО-(7720-23-53+++7720-23-53+++Ф. 7720, о. 23, д. 53 Бракосочетания 1924)"
ДАСО-7720-23-54,fs-ref,1,"ДАСО-(7720-23-54+++7720-23-54+++Ф. 7720, о. 23, д. 54 Смерти 1924)"
ДАСО-7720-23-55,fs-ref,1,"ДАСО-(7720-23-55+++7720-23-55+++Ф. 7720, о. 23, д. 55 Смерти 1924)"
ДАСО-7720-23-55А,fs-ref,1,"ДАСО-(7720-23-55А+++7720-23-55А+++Ф. 7720, о. 23, д. 55а Разводы 1924-1925)"
ДАСО-7720-23-56,fs-ref,1,"ДАСО-(7720-23-56+++7720-23-56+++Ф. 7720, о. 23, д. 56 Рождения 1925)"
ДАСО-7720-23-57,fs-ref,1,"ДАСО-(7720-23-57+++7720-23-57+++Ф. 7720, о. 23, д. 57 Рождения 1925)"
ДАСО-7720-23-58,fs-ref,1,"ДАСО-(7720-23-58+++7720-23-58+++Ф. 7720, о. 23, д. 58 Бракосочетания 1925)"
ДАСО-7720-23-59,fs-ref,1,"ДАСО-(7720-23-59+++7720-23-59+++Ф. 7720, о. 23, д. 59 Смерти 1925)"
ДАСО-7720-2-36,fs-ref,2,"ДАСО-(7720-2-36+++7720-2-36+++Ф. 7720, о. 2, д. 36 (продолжение) Рождения 1925)"
ДАСО-7720-23-6,fs-ref,2,"ДАСО-(7720-23-6+++7720-23-6+++Ф. 7720, о. 23, д. 6 (продолжение) Рождения 1921)"
ДАСО-7720-23-60,fs-ref,1,"ДАСО-(7720-23-60+++7720-23-60+++Ф. 7720, о. 23, д. 60 Рождения 1926)"
ДАСО-7720-23-61,fs-ref,1,"ДАСО-(7720-23-61+++7720-23-61+++Ф. 7720, о. 23, д. 61 Рождения 1926)"
ДАСО-7720-23-62,fs-ref,1,"ДАСО-(7720-23-62+++7720-23-62+++Ф. 7720, о. 23, д. 62 Рождения 1926)"
ДАСО-7720-23-63,fs-ref,1,"ДАСО-(7720-23-63+++7720-23-63+++Ф. 7720, о. 23, д. 63 Рождения 1926)"
ДАСО-7720-23-64,fs-ref,1,"ДАСО-(7720-23-64+++7720-23-64+++Ф. 7720, о. 23, д. 64 Рождения 1926)"
ДАСО-7720-23-65,fs-ref,1,"ДАСО-(7720-23-65+++7720-23-65+++Ф. 7720, о. 23, д. 65 Бракосочетания 1926)"
ДАСО-7720-23-66,fs-ref,1,"ДАСО-(7720-23-66+++7720-23-66+++Ф. 7720, о. 23, д. 66 Разводы 1926)"
ДАСО-7720-23-67,fs-ref,1,"ДАСО-(7720-23-67+++7720-23-67+++Ф. 7720, о. 23, д. 67 Смерти 1926)"
ДАСО-7720-23-68,fs-ref,1,"ДАСО-(7720-23-68+++7720-23-68+++Ф. 7720, о. 23, д. 68 Смерти 1926)"
ДАСО-7720-23-69,fs-ref,1,"ДАСО-(7720-23-69+++7720-23-69+++Ф. 7720, о. 23, д. 69 Рождения 1927)"
ДАСО-7720-2-37,fs-ref,4,"ДАСО-(7720-2-37+++7720-2-37+++Ф. 7720, о. 2, д. 37 Бракосочетания 1925 (стр. 1-30))"
ДАСО-7720-23-7,fs-ref,1,"ДАСО-(7720-23-7+++7720-23-7+++Ф. 7720, о. 23, д. 7 Рождения 1921)"
ДАСО-7720-23-70,fs-ref,1,"ДАСО-(7720-23-70+++7720-23-70+++Ф. 7720, о. 23, д. 70 Рождения 1927)"
ДАСО-7720-23-71,fs-ref,1,"ДАСО-(7720-23-71+++7720-23-71+++Ф. 7720, о. 23, д. 71 Рождения 1927)"
ДАСО-7720-23-72,fs-ref,1,"ДАСО-(7720-23-72+++7720-23-72+++Ф. 7720, о. 23, д. 72 Рождения 1927)"
ДАСО-7720-23-73,fs-ref,2,"ДАСО-(7720-23-73+++7720-23-73+++Ф. 7720, о. 23, д. 73 Бракосочетания 1927)"
ДАСО-7720-23-74,fs-ref,1,"ДАСО-(7720-23-74+++7720-23-74+++Ф. 7720, о. 23, д. 74 Разводы 1927)"
ДАСО-7720-23-75,fs-ref,1,"ДАСО-(7720-23-75+++7720-23-75+++Ф. 7720, о. 23, д. 75 Смерти 1927)"
ДАСО-7720-23-76,fs-ref,1,"ДАСО-(7720-23-76+++7720-23-76+++Ф. 7720, о. 23, д. 76 Смерти 1927)"
ДАСО-7720-23-77,fs-ref,1,"ДАСО-(7720-23-77+++7720-23-77+++Ф. 7720, о. 23, д. 77 Рождения 1928)"
ДАСО-7720-23-78,fs-ref,2,"ДАСО-(7720-23-78+++7720-23-78+++Ф. 7720, о. 23, д. 78 (продолжение) Рождения 1928)"
ДАСО-7720-23-79,fs-ref,1,"ДАСО-(7720-23-79+++7720-23-79+++Ф. 7720, о. 23, д. 79 Рождения 1928)"
ДАСО-7720-2-38,fs-ref,3,"ДАСО-(7720-2-38+++7720-2-38+++Ф. 7720, о. 2, д. 38 Рождения 1926 (стр. 1-115))"
ДАСО-7720-23-8,fs-ref,1,"ДАСО-(7720-23-8+++7720-23-8+++Ф. 7720, о. 23, д. 8 Бракосочетания 1921)"
ДАСО-7720-23-80,fs-ref,1,"ДАСО-(7720-23-80+++7720-23-80+++Ф. 7720, о. 23, д. 80 Рождения 1928)"
ДАСО-7720-23-81,fs-ref,1,"ДАСО-(7720-23-81+++7720-23-81+++Ф. 7720, о. 23, д. 81 Бракосочетания 1928)"
ДАСО-7720-23-82,fs-ref,1,"ДАСО-(7720-23-82+++7720-23-82+++Ф. 7720, о. 23, д. 82 Смерти 1928)"
ДАСО-7720-23-83,fs-ref,1,"ДАСО-(7720-23-83+++7720-23-83+++Ф. 7720, о. 23, д. 83 Смерти 1928)"
ДАСО-7720-23-84,fs-ref,1,"ДАСО-(7720-23-84+++7720-23-84+++Ф. 7720, о. 23, д. 84 Разводы 1928)"
ДАСО-7720-2-39,fs-ref,2,"ДАСО-(7720-2-39+++7720-2-39+++Ф. 7720, о. 2, д. 39 Рождения 1926 (стр. 1-181))"
ДАСО-7720-23-9,fs-ref,1,"ДАСО-(7720-23-9+++7720-23-9+++Ф. 7720, о. 23, д. 9 Бракосочетания 1921)"
ДАСО-7720-23-90,fs-ref,1,"ДАСО-(7720-23-90+++7720-23-90+++Ф. 7720, о. 23, д. 90 (продолжение) Рождения 1930)"
ДАСО-7720-23-91,fs-ref,1,"ДАСО-(7720-23-91+++7720-23-91+++Ф. 7720, о. 23, д. 91 Рождения 1930)"
ДАСО-7720-23-92,fs-ref,1,"ДАСО-(7720-23-92+++7720-23-92+++Ф. 7720, о. 23, д. 92 Рождения 1930)"
ДАСО-7720-23-93,fs-ref,1,"ДАСО-(7720-23-93+++7720-23-93+++Ф. 7720, о. 23, д. 93 Бракосочетания 1930)"
ДАСО-7720-23-94,fs-ref,1,"ДАСО-(7720-23-94+++7720-23-94+++Ф. 7720, о. 23, д. 94 Разводы 1930)"
ДАСО-7720-23-95,fs-ref,1,"ДАСО-(7720-23-95+++7720-23-95+++Ф. 7720, о. 23, д. 95 Смерти 1930)"
ДАСО-7720-2-4,fs-ref,2,"ДАСО-(7720-2-4+++7720-2-4+++Ф. 7720, о. 2, д. 4 (продолжение) Рождения 1919-1921)"
ДАСО-7720-2-40,fs-ref,2,"ДАСО-(7720-2-40+++7720-2-40+++Ф. 7720, о. 2, д. 40 (продолжение) Рождения 1926)"
ДАСО-7720-2-41,fs-ref,6,"ДАСО-(7720-2-41+++7720-2-41+++Ф. 7720, о. 2, д. 41 Бракосочетания 1926 (стр. 1-24))"
ДАСО-7720-24-1,fs-ref,2,"ДАСО-(7720-24-1+++7720-24-1+++Ф. 7720, о. 24, д. 1 (продолжение) Рождения 1921)"
ДАСО-7720-24-10,fs-ref,2,"ДАСО-(7720-24-10+++7720-24-10+++Ф. 7720, о. 24, д. 10 (продолжение) Рождения 1922)"
ДАСО-7720-24-100,fs-ref,1,"ДАСО-(7720-24-100+++7720-24-100+++Ф. 7720, о. 24, д. 100 Смерти 1928 (включает записи других сел))"
ДАСО-7720-24-101,fs-ref,1,"ДАСО-(7720-24-101+++7720-24-101+++Ф. 7720, о. 24, д. 101 Смерти 1928)"
ДАСО-7720-24-102,fs-ref,2,"ДАСО-(7720-24-102+++7720-24-102+++Ф. 7720, о. 24, д. 102 Смерти 1928 (стр. 1-56))"
ДАСО-7720-24-103,fs-ref,2,"ДАСО-(7720-24-103+++7720-24-103+++Ф. 7720, о. 24, д. 103 (продолжение) Смерти 1928)"
ДАСО-7720-24-104,fs-ref,1,"ДАСО-(7720-24-104+++7720-24-104+++Ф. 7720, о. 24, д. 104 Смерти 1928)"
ДАСО-7720-24-107,fs-ref,1,"ДАСО-(7720-24-107+++7720-24-107+++Ф. 7720, о. 24, д. 107 (продолжение) Рождения 1929)"
ДАСО-7720-24-108,fs-ref,3,"ДАСО-(7720-24-108+++7720-24-108+++Ф. 7720, о. 24, д. 108 Бракосочетания 1929 (стр. 1-18; включает записи других сел))"
ДАСО-7720-24-109,fs-ref,1,"ДАСО-(7720-24-109+++7720-24-109+++Ф. 7720, о. 24, д. 109 Бракосочетания 1929)"
ДАСО-7720-24-11,fs-ref,1,"ДАСО-(7720-24-11+++7720-24-11+++Ф. 7720, о. 24, д. 11 Рождения 1922)"
ДАСО-7720-24-110,fs-ref,2,"ДАСО-(7720-24-110+++7720-24-110+++Ф. 7720, о. 24, д. 110 Разводы 1929 (стр. 1-18; включает записи других сел))"
ДАСО-7720-24-111,fs-ref,1,"ДАСО-(7720-24-111+++7720-24-111+++Ф. 7720, о. 24, д. 111 Разводы 1929)"
ДАСО-7720-24-112,fs-ref,3,"ДАСО-(7720-24-112+++7720-24-112+++Ф. 7720, о. 24, д. 112 Смерти 1929 (стр. 1-36; включает записи других сел))"
ДАСО-7720-24-113,fs-ref,1,"ДАСО-(7720-24-113+++7720-24-113+++Ф. 7720, о. 24, д. 113 Смерти 1929)"
ДАСО-7720-24-114,fs-ref,1,"ДАСО-(7720-24-114+++7720-24-114+++Ф. 7720, о. 24, д. 114 Рождения 1930 (включает записи других сел))"
ДАСО-7720-24-115,fs-ref,1,"ДАСО-(7720-24-115+++7720-24-115+++Ф. 7720, о. 24, д. 115 Рождения 1930)"
ДАСО-7720-24-116,fs-ref,1,"ДАСО-(7720-24-116+++7720-24-116+++Ф. 7720, о. 24, д. 116 Рождения 1930)"
ДАСО-7720-24-117,fs-ref,1,"ДАСО-(7720-24-117+++7720-24-117+++Ф. 7720, о. 24, д. 117 Рождения 1930)"
ДАСО-7720-24-118,fs-ref,2,"ДАСО-(7720-24-118+++7720-24-118+++Ф. 7720, о. 24, д. 118 (продолжение) Рождения 1930)"
ДАСО-7720-24-119,fs-ref,1,"ДАСО-(7720-24-119+++7720-24-119+++Ф. 7720, о. 24, д. 119 Бракосочетания 1930 (включает записи других сел))"
ДАСО-7720-24-12,fs-ref,1,"ДАСО-(7720-24-12+++7720-24-12+++Ф. 7720, о. 24, д. 12 Рождения 1922)"
ДАСО-7720-24-120,fs-ref,1,"ДАСО-(7720-24-120+++7720-24-120+++Ф. 7720, о. 24, д. 120 Бракосочетания 1930)"
ДАСО-7720-24-121,fs-ref,1,"ДАСО-(7720-24-121+++7720-24-121+++Ф. 7720, о. 24, д. 121 Бракосочетания 1930)"
ДАСО-7720-24-122,fs-ref,1,"ДАСО-(7720-24-122+++7720-24-122+++Ф. 7720, о. 24, д. 122 Разводы 1930 (включает записи других сел))"
ДАСО-7720-24-123,fs-ref,1,"ДАСО-(7720-24-123+++7720-24-123+++Ф. 7720, о. 24, д. 123 Разводы 1930)"
ДАСО-7720-24-124,fs-ref,1,"ДАСО-(7720-24-124+++7720-24-124+++Ф. 7720, о. 24, д. 124 Разводы 1930)"
ДАСО-7720-24-125,fs-ref,1,"ДАСО-(7720-24-125+++7720-24-125+++Ф. 7720, о. 24, д. 125 Смерти 1930 (включает записи других сел))"
ДАСО-7720-24-126,fs-ref,1,"ДАСО-(7720-24-126+++7720-24-126+++Ф. 7720, о. 24, д. 126 Смерти 1930)"
ДАСО-7720-24-127,fs-ref,1,"ДАСО-(7720-24-127+++7720-24-127+++Ф. 7720, о. 24, д. 127 Смерти 1930)"
ДАСО-7720-24-128,fs-ref,1,"ДАСО-(7720-24-128+++7720-24-128+++Ф. 7720, о. 24, д. 128 Смерти 1930)"
ДАСО-7720-24-129,fs-ref,1,"ДАСО-(7720-24-129+++7720-24-129+++Ф. 7720, о. 24, д. 129 Смерти 1930)"
ДАСО-7720-24-13,fs-ref,1,"ДАСО-(7720-24-13+++7720-24-13+++Ф. 7720, о. 24, д. 13 Рождения 1922)"
ДАСО-7720-24-14,fs-ref,1,"ДАСО-(7720-24-14+++7720-24-14+++Ф. 7720, о. 24, д. 14 Рождения 1922)"
ДАСО-7720-24-15,fs-ref,1,"ДАСО-(7720-24-15+++7720-24-15+++Ф. 7720, о. 24, д. 15 Бракосочетания 1922)"
ДАСО-7720-24-16,fs-ref,1,"ДАСО-(7720-24-16+++7720-24-16+++Ф. 7720, о. 24, д. 16 Бракосочетания 1922)"
ДАСО-7720-24-17,fs-ref,1,"ДАСО-(7720-24-17+++7720-24-17+++Ф. 7720, о. 24, д. 17 Бракосочетания 1922)"
ДАСО-7720-24-18,fs-ref,1,"ДАСО-(7720-24-18+++7720-24-18+++Ф. 7720, о. 24, д. 18 Разводы 1922-1924)"
ДАСО-7720-24-19,fs-ref,1,"ДАСО-(7720-24-19+++7720-24-19+++Ф. 7720, о. 24, д. 19 Смерти 1922)"
ДАСО-7720-2-42,fs-ref,3,"ДАСО-(7720-2-42+++7720-2-42+++Ф. 7720, о. 2, д. 42 Смерти 1926 (стр. 1-70))"
ДАСО-7720-24-2,fs-ref,1,"ДАСО-(7720-24-2+++7720-24-2+++Ф. 7720, о. 24, д. 2 Бракосочетания 1919-1921)"
ДАСО-7720-24-20,fs-ref,2,"ДАСО-(7720-24-20+++7720-24-20+++Ф. 7720, о. 24, д. 20 (продолжение) Смерти 1922)"
ДАСО-7720-24-21,fs-ref,1,"ДАСО-(7720-24-21+++7720-24-21+++Ф. 7720, о. 24, д. 21 Смерти 1922)"
ДАСО-7720-24-22,fs-ref,1,"ДАСО-(7720-24-22+++7720-24-22+++Ф. 7720, о. 24, д. 22 Смерти 1922)"
ДАСО-7720-24-23,fs-ref,1,"ДАСО-(7720-24-23+++7720-24-23+++Ф. 7720, о. 24, д. 23 Смерти 1922)"
ДАСО-7720-24-24,fs-ref,1,"ДАСО-(7720-24-24+++7720-24-24+++Ф. 7720, о. 24, д. 24 Смерти 1922)"
ДАСО-7720-24-25,fs-ref,1,"ДАСО-(7720-24-25+++7720-24-25+++Ф. 7720, о. 24, д. 25 Смерти 1922)"
ДАСО-7720-24-26,fs-ref,1,"ДАСО-(7720-24-26+++7720-24-26+++Ф. 7720, о. 24, д. 26 Рождения 1922-1923 (в беспорядке))"
ДАСО-7720-24-27,fs-ref,1,"ДАСО-(7720-24-27+++7720-24-27+++Ф. 7720, о. 24, д. 27 Рождения 1923)"
ДАСО-7720-24-28,fs-ref,1,"ДАСО-(7720-24-28+++7720-24-28+++Ф. 7720, о. 24, д. 28 Бракосочетания 1923)"
ДАСО-7720-24-29,fs-ref,1,"ДАСО-(7720-24-29+++7720-24-29+++Ф. 7720, о. 24, д. 29 Смерти 1923)"
ДАСО-7720-2-43,fs-ref,1,"ДАСО-(7720-2-43+++7720-2-43+++Ф. 7720, о. 2, д. 43 Рождения 1926)"
ДАСО-7720-24-3,fs-ref,1,"ДАСО-(7720-24-3+++7720-24-3+++Ф. 7720, о. 24, д. 3 Разводы 1919-1921)"
ДАСО-7720-24-30,fs-ref,1,"ДАСО-(7720-24-30+++7720-24-30+++Ф. 7720, о. 24, д. 30 Смерти 1923)"
ДАСО-7720-24-31,fs-ref,1,"ДАСО-(7720-24-31+++7720-24-31+++Ф. 7720, о. 24, д. 31 Смерти 1923-1924)"
ДАСО-7720-24-32,fs-ref,1,"ДАСО-(7720-24-32+++7720-24-32+++Ф. 7720, о. 24, д. 32 Рождения 1924-1925 (включает записи других сел))"
ДАСО-7720-24-33,fs-ref,1,"ДАСО-(7720-24-33+++7720-24-33+++Ф. 7720, о. 24, д. 33 Рождения 1924-1925)"
ДАСО-7720-24-34,fs-ref,1,"ДАСО-(7720-24-34+++7720-24-34+++Ф. 7720, о. 24, д. 34 Рождения 1924-1925)"
ДАСО-7720-24-35,fs-ref,1,"ДАСО-(7720-24-35+++7720-24-35+++Ф. 7720, о. 24, д. 35 Рождения 1924)"
ДАСО-7720-24-36,fs-ref,1,"ДАСО-(7720-24-36+++7720-24-36+++Ф. 7720, о. 24, д. 36 Рождения 1924)"
ДАСО-7720-24-37,fs-ref,1,"ДАСО-(7720-24-37+++7720-24-37+++Ф. 7720, о. 24, д. 37 Рождения 1924)"
ДАСО-7720-24-38,fs-ref,2,"ДАСО-(7720-24-38+++7720-24-38+++Ф. 7720, о. 24, д. 38 (продолжение) Рождения 1924)"
ДАСО-7720-24-39,fs-ref,1,"ДАСО-(7720-24-39+++7720-24-39+++Ф. 7720, о. 24, д. 39 Бракосочетания 1924-1925 (включает записи других сел))"
ДАСО-7720-2-44,fs-ref,1,"ДАСО-(7720-2-44+++7720-2-44+++Ф. 7720, о. 2, д. 44 Рождения 1926)"
ДАСО-7720-24-4,fs-ref,1,"ДАСО-(7720-24-4+++7720-24-4+++Ф. 7720, о. 24, д. 4 Разводы 1919-1922)"
ДАСО-7720-24-40,fs-ref,1,"ДАСО-(7720-24-40+++7720-24-40+++Ф. 7720, о. 24, д. 40 Бракосочетания 1924-1925)"
ДАСО-7720-24-41,fs-ref,1,"ДАСО-(7720-24-41+++7720-24-41+++Ф. 7720, о. 24, д. 41 Бракосочетания 1924-1925)"
ДАСО-7720-24-42,fs-ref,1,"ДАСО-(7720-24-42+++7720-24-42+++Ф. 7720, о. 24, д. 42 Бракосочетания 1924)"
ДАСО-7720-24-43,fs-ref,1,"ДАСО-(7720-24-43+++7720-24-43+++Ф. 7720, о. 24, д. 43 Бракосочетания 1924-1925)"
ДАСО-7720-24-44,fs-ref,1,"ДАСО-(7720-24-44+++7720-24-44+++Ф. 7720, о. 24, д. 44 Разводы 1924-1925 (включает записи других сел))"
ДАСО-7720-24-45,fs-ref,1,"ДАСО-(7720-24-45+++7720-24-45+++Ф. 7720, о. 24, д. 45 Разводы 1924)"
ДАСО-7720-24-46,fs-ref,1,"ДАСО-(7720-24-46+++7720-24-46+++Ф. 7720, о. 24, д. 46 Смерти 1924-1925 (включает записи других сел))"
ДАСО-7720-24-47,fs-ref,1,"ДАСО-(7720-24-47+++7720-24-47+++Ф. 7720, о. 24, д. 47 Смерти 1924-1925)"
ДАСО-7720-24-48,fs-ref,1,"ДАСО-(7720-24-48+++7720-24-48+++Ф. 7720, о. 24, д. 48 Смерти 1924-1925)"
ДАСО-7720-24-49,fs-ref,1,"ДАСО-(7720-24-49+++7720-24-49+++Ф. 7720, о. 24, д. 49 Смерти 1924)"
ДАСО-7720-2-45,fs-ref,2,"ДАСО-(7720-2-45+++7720-2-45+++Ф. 7720, о. 2, д. 45 Рождения 1927 (стр. 1-93))"
ДАСО-7720-24-5,fs-ref,1,"ДАСО-(7720-24-5+++7720-24-5+++Ф. 7720, о. 24, д. 5 Бракосочетания 1921-1922)"
ДАСО-7720-24-50,fs-ref,1,"ДАСО-(7720-24-50+++7720-24-50+++Ф. 7720, о. 24, д. 50 Смерти 1924-1925)"
ДАСО-7720-24-51,fs-ref,1,"ДАСО-(7720-24-51+++7720-24-51+++Ф. 7720, о. 24, д. 51 Рождения 1925)"
ДАСО-7720-24-52,fs-ref,1,"ДАСО-(7720-24-52+++7720-24-52+++Ф. 7720, о. 24, д. 52 Рождения 1925)"
ДАСО-7720-24-53,fs-ref,1,"ДАСО-(7720-24-53+++7720-24-53+++Ф. 7720, о. 24, д. 53 Рождения 1925)"
ДАСО-7720-24-54,fs-ref,1,"ДАСО-(7720-24-54+++7720-24-54+++Ф. 7720, о. 24, д. 54 Рождения 1925)"
ДАСО-7720-24-55,fs-ref,1,"ДАСО-(7720-24-55+++7720-24-55+++Ф. 7720, о. 24, д. 55 Рождения 1925)"
ДАСО-7720-24-56,fs-ref,1,"ДАСО-(7720-24-56+++7720-24-56+++Ф. 7720, о. 24, д. 56 Бракосочетания 1925)"
ДАСО-7720-24-57,fs-ref,1,"ДАСО-(7720-24-57+++7720-24-57+++Ф. 7720, о. 24, д. 57 Бракосочетания 1925)"
