full_code,tags
ДАЧкО-931-1-1999,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2035,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2063,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-71,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2141,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2148,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-72,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1,метрична книга|народження|шлюб|смерть
ДАЧкО-154-1-6,метрична книга|шлюб
ДАЧкО-931-1-1879,метрична книга|шлюб
ДАЧкО-612-1-2,метрична книга|народження|шлюб
ДАЧкО-612-1-3,метрична книга|народження|шлюб
ДАЧкО-612-1-4,метрична книга|народження
ДАЧкО-612-1-5,метрична книга|народження
ДАЧкО-612-1-6,метрична книга|народження
ДАЧкО-612-1-7,метрична книга|народження
ДАЧкО-612-1-8,метрична книга|народження
ДАЧкО-612-1-9,метрична книга|народження
ДАЧкО-612-1-11,метрична книга|шлюб
ДАЧкО-612-1-10,метрична книга|шлюб
ДАЧкО-931-1-98,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-256,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-418,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-522,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-110,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-111,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2526,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-307,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-309,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2323,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2373,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-2463,метрична книга|народження
ДАЧкО-931-1-2483,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-99,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-257,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-347,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-417,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-540,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-112,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-113,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-114,метрична книга|народження|шлюб|смерть
ДАЧкО-931-2-115,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1472,метрична книга|народження
ДАЧкО-931-1-1506,метрична книга|народження|шлюб|смерть
ДАЧкО-931-1-1556,метрична книга|народження
