copy_id,parsed,full_code,file_id
1bf852e6-dc3c-4ffc-a55a-78f643a43afc,ДАКрО-(Р-1305-1т2-28+++Р-1305-1т2-28+++Р-1305-1т2-28),ДАКрО-Р1305-1Т2-28,d04c2338-4d63-4b75-a89b-d52b230ffcb7
730ee148-8f2a-4fd2-8211-e77590735457,ДАКрО-(Р-1305-1т2-29+++Р-1305-1т2-29+++Р-1305-1т2-29),ДАКрО-Р1305-1Т2-29,88542dfd-9b2c-4043-ab4e-5fde6344b5ca
4b9b1859-ac10-4637-87a2-4d9ed8b0295a,ДАКрО-(Р-1305-1т2-3+++Р-1305-1т2-3+++Р-1305-1т2-3),ДАКрО-Р1305-1Т2-3,4e0b5408-ffdd-40a5-9cf8-3928551ff143
f2a40efe-8080-499d-b353-d1317a9c2431,ДАКрО-(Р-1305-1т2-30+++Р-1305-1т2-30+++Р-1305-1т2-30),ДАКрО-Р1305-1Т2-30,9c707e3d-2a8d-4fe3-955a-aed555a2a111
d327eaf7-4111-4a8f-a349-a199c9ce253d,ДАКрО-(Р-1305-1т2-31+++Р-1305-1т2-31+++Р-1305-1т2-31),ДАКрО-Р1305-1Т2-31,fb5d9aaf-89ec-42b1-b866-fdfc591db12a
7c6fcd66-1eee-4c37-a369-f21c818f683e,ДАКрО-(Р-1305-1т2-32+++Р-1305-1т2-32+++Р-1305-1т2-32),ДАКрО-Р1305-1Т2-32,4232c8a7-d5ee-4ca7-8e94-e15ff7662edb
1f9c3b54-4c1e-437f-a208-70a8710425ad,ДАКрО-(Р-1305-1т2-33+++Р-1305-1т2-33+++Р-1305-1т2-33),ДАКрО-Р1305-1Т2-33,fc6f3762-139d-47ef-9edc-e0cef43b5855
f9f31061-df56-4c97-93ef-8ab8a0c62112,ДАКрО-(Р-1305-1т2-34+++Р-1305-1т2-34+++Р-1305-1т2-34),ДАКрО-Р1305-1Т2-34,5f8bb291-8c7b-4a85-8f8b-c097c65cd19e
1e0b76d4-d26a-48cf-ae77-b37618c096f2,ДАКрО-(Р-1305-1т2-35+++Р-1305-1т2-35+++Р-1305-1т2-35),ДАКрО-Р1305-1Т2-35,1738991b-c9b1-49b4-a43b-37661aacddfc
d286432a-3e58-4933-94c7-0518b03a9260,ДАКрО-(Р-1305-1т2-36+++Р-1305-1т2-36+++Р-1305-1т2-36),ДАКрО-Р1305-1Т2-36,aaff1b85-cb92-4615-8c25-4b391ca3a727
