copy_id,parsed,full_code,file_id
26c244ff-aed6-4e2f-848a-532897f72628,ДАКрО-Р-7915-1-864-a,ДАКрО-Р7915-1-864А,ce5ee58e-8585-4226-a228-dd798ef3586b
3e81ba84-108e-4b2f-bd9d-b82f04c3aae2,ДАКрО-Р-7915-1-998-а,ДАКрО-Р7915-1-998А,1389202b-7f58-4084-9680-c747af0801f3
fe1d49ab-7c1e-49dd-818c-9d2fb366343a,ДАКрО-Р-7915-2-403-а ,ДАКрО-Р7915-2-403А,64da5974-fea5-4546-b89b-2df6a84ccf62
882c0c50-6b69-49d2-8cf8-2419e8608a4d,ДАКрО-Р-7915-2-814-а,ДАКрО-Р7915-2-814А,1b5a0e14-e620-4800-9207-c6759847d477
6144ae68-c8f6-4970-9607-fa4fddf4a9ed,ДАХмО-786-1-76а,ДАХмО-786-1-76А,a4bfac86-1abf-4bd8-9dc6-0228bed64944
5e9e7d97-0198-4091-960d-62c6b85048f1,ДАХмО-Р6193-12-П15855,ДАХмО-Р6193-12-П15855,01f968b5-efef-428a-92ab-78bf86927ff7
497de718-089a-4d1a-89c5-d79400c4f4c8,ДАХмО-Р6193-12-П21268,ДАХмО-Р6193-12-П21268,b562216c-c9bf-41b7-b9bf-dd936e009e96
9ab25f30-ee48-437d-bf3a-93cf70b3efed,ДАЧгО-127-13А-3922,ДАЧгО-127-13А-3922,a8e48ccd-467c-434f-8104-087a81b554fd
763ba9db-0f43-464b-a41a-278ba1991a3c,ДАЧкО-Р5899-11-306А,ДАЧкО-Р5899-11-306А,efd2431d-27f1-43f7-9505-90d425e02070
4ec18e2a-e1c6-42cb-ae6b-e59749a4cc2c,ДАЧкО-Р5899-11-306Б,ДАЧкО-Р5899-11-306Б,ca143319-8ffa-4547-9062-cb38f983509b
410dfdaa-2773-4f1c-babc-5647890c082d,ДАЧкО-Р5899-11-346А,ДАЧкО-Р5899-11-346А,38f10744-bcc7-4be4-ab73-c7c0818f199b
8e4cce25-aca5-46ef-94e1-272ec45f647a,ДАЧкО-Р5899-11-346Б,ДАЧкО-Р5899-11-346Б,891ecf07-3bbc-4ff3-b68a-983a05b87200
b4cd0e04-29c9-4424-b1c3-57f68dfe9c1d,ДАЧкО-Р5899-11-359А,ДАЧкО-Р5899-11-359А,ff13d41c-b9f4-4c69-84d6-68a928ce2d4d
c4a8738b-fd1c-408a-b3cc-6280046a7789,ДАЧкО-Р5899-11-384А,ДАЧкО-Р5899-11-384А,5282b1f3-7e1d-4f8a-88b6-31dfc2c6c1f3
dab183c6-755b-461a-bb59-69584405d8bf,ДАЧкО-Р5899-11-395А,ДАЧкО-Р5899-11-395А,53165cb6-8948-4772-9dff-9ac745320f04
ee6e7f90-e6f5-4a07-be32-1770b0658baf,ДАЧкО-Р5899-11-400А,ДАЧкО-Р5899-11-400А,02beacce-87b0-4956-a318-6068ffbe5817
ed0b8b2b-8e52-4d02-8438-b2e4cee02eba,ДАЧкО-Р5899-11-416А,ДАЧкО-Р5899-11-416А,fc3702b5-c709-44f4-a687-65f8a30e177e
3309d518-9739-48f3-bd17-746fc05697fa,ДАЧкО-Р5899-11-431А,ДАЧкО-Р5899-11-431А,95d3a224-2e54-41b1-9457-24bd1bb00c8f
ef65e246-0d68-4f1c-9d23-73c04e0d6db5,ДАЧкО-Р5899-11-434А,ДАЧкО-Р5899-11-434А,e7b6fd9c-82b6-4a5e-abec-02a436bf77be
74e426c7-7c15-4b5e-84fe-77cef3d55ff0,ДАЧкО-Р5899-11-434Б,ДАЧкО-Р5899-11-434Б,5c6a7b8d-a52e-4b8f-bb49-4e0124e12a8b
c169a37e-190e-49bc-8047-153116c5d882,ДАЧкО-Р5899-11-434В,ДАЧкО-Р5899-11-434В,ae7ca881-1637-4449-83cb-5d51e1c62a72
6b848728-8887-459b-adc0-675a01ec6ddc,ДАЧкО-Р5899-11-436А,ДАЧкО-Р5899-11-436А,502551b9-12cf-470e-8553-fb21bb63869d
115ae401-b91d-4b33-94e9-04ff94f9f3e8,ДАЧкО-Р5899-11-436Б,ДАЧкО-Р5899-11-436Б,62e37d26-308c-47ac-991e-b5106701f791
391299e9-6673-46da-98d7-83bcdd4c50b6,ДАЧкО-Р5899-9-107А,ДАЧкО-Р5899-9-107А,cd39260b-3d1b-49ba-b8aa-8fbbc4dfe33b
46e92f31-9b5f-442a-9bea-be555e3eb80f,ЦДАГО-37-1-5а,ЦДАГО-37-1-5А,35541925-b8f6-4191-a7c2-6055a1331d6e
804cfb8a-6e03-4b51-82a8-b9edbff19b5f,ЦДАМЛМ-169-2-773-а,ЦДАМЛМ-169-2-773А,83ea2138-676d-43ac-8d9d-c4374091c759
8793cef2-11bc-4859-899a-6e7da9b41944,ЦДАМЛМ-17-2-12-а,ЦДАМЛМ-17-2-12А,306b7c54-69ac-40fa-b734-2635d7321441
eefc89db-8929-47eb-841a-814d3c29049d,ЦДАМЛМ-81-1-64-а,ЦДАМЛМ-81-1-64А,c1b4d0fc-cf19-4d4e-b4ab-36bca5cb2d3f
d5409515-c353-4675-b25c-ec21b015f3bd,ЦДІАЛ-186-1-7553А,ЦДІАЛ-186-1-7553А,3589ef42-f135-445a-941b-2d7a531f8e1a
43fb115a-628d-4faa-a4b3-3a43782a715e,ЦДІАЛ-186-1-7553Б,ЦДІАЛ-186-1-7553Б,12a19ddd-da24-4b27-a055-b32bd8af9276
