copy_id,parsed,target,target_id,kind
37457260-0e03-4fd0-ab0d-b6a398782891,ЦДНТА-(Р-107-3-36-5-1800+++Р-107-3-36-5-1800+++Р-107-3-36-5-1800),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
97416570-c327-4624-8dc1-384a73f4d41b,ЦДНТА-(Р-107-3-36-5-1837+++Р-107-3-36-5-1837+++Р-107-3-36-5-1837),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
3b0a9874-ba6b-43d2-bfcb-189330cc85bc,ЦДНТА-(Р-107-3-36-5-1802+++Р-107-3-36-5-1802+++Р-107-3-36-5-1802),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
62dc1533-45ae-4f82-9dbf-eb4346bb7b40,ЦДНТА-(Р-107-3-36-5-1841+++Р-107-3-36-5-1841+++Р-107-3-36-5-1841),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
26f6ba7e-2a64-4d7b-bb7e-8151e9b9d61f,ЦДНТА-(Р-107-3-36-5-1797+++Р-107-3-36-5-1797+++Р-107-3-36-5-1797),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
33682a53-863e-49bf-8816-13e75dea7309,ЦДНТА-(Р-107-3-36-5-1855+++Р-107-3-36-5-1855+++Р-107-3-36-5-1855),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
e3f263f8-4b23-4131-9462-2f5e13d4b205,ЦДНТА-(Р-107-3-36-5-1812+++Р-107-3-36-5-1812+++Р-107-3-36-5-1812),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
35d3ef58-0661-4765-a0e8-31734d9b8813,ЦДНТА-(Р-107-3-36-5-1836+++Р-107-3-36-5-1836+++Р-107-3-36-5-1836),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
3d006b22-c88c-416f-9fa9-5901804c7228,ЦДНТА-(Р-107-3-36-5-1795+++Р-107-3-36-5-1795+++Р-107-3-36-5-1795),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
0ae448fc-3184-41f7-98b2-3a676fbf9756,ЦДНТА-(Р-107-3-36-5-1864+++Р-107-3-36-5-1864+++Р-107-3-36-5-1864),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
9ee245bf-4a49-4ec4-926d-a027ecf14623,ЦДНТА-(Р-107-3-36-5-1793+++Р-107-3-36-5-1793+++Р-107-3-36-5-1793),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
bb8b1c8f-e9b0-4030-8134-7d057acaad3c,ЦДНТА-(Р-107-3-36-5-1806+++Р-107-3-36-5-1806+++Р-107-3-36-5-1806),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
b098dd20-89cb-41ee-a229-c281dd623542,ЦДНТА-(Р-107-3-36-5-1830+++Р-107-3-36-5-1830+++Р-107-3-36-5-1830),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
0d99ff42-abaa-4142-8c1e-ae00c373a475,ЦДНТА-(Р-107-3-36-5-1863+++Р-107-3-36-5-1863+++Р-107-3-36-5-1863),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
29131e85-2871-4078-9b72-41781c81f677,ЦДНТА-(Р-107-3-36-5-1827+++Р-107-3-36-5-1827+++Р-107-3-36-5-1827),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
6e7b4793-71b8-42c6-9f3a-9e4962a5ad32,ЦДНТА-(Р-107-3-36-6-1877+++Р-107-3-36-6-1877+++Р-107-3-36-6-1877),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
fc201a3f-49d4-41dd-aa40-7b344501200a,ЦДНТА-(Р-107-3-36-5-1822+++Р-107-3-36-5-1822+++Р-107-3-36-5-1822),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
020cf700-481e-4c6d-9fc1-f2e63e8204a0,ЦДНТА-(Р-107-3-36-5-1858+++Р-107-3-36-5-1858+++Р-107-3-36-5-1858),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
36b18a34-3769-43eb-b03e-722b857031fd,ЦДНТА-(Р-107-3-36-5-1817+++Р-107-3-36-5-1817+++Р-107-3-36-5-1817),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
f4ec71c1-806d-4a46-a069-8e9cd88246bb,ЦДНТА-(Р-107-3-36-5-1860+++Р-107-3-36-5-1860+++Р-107-3-36-5-1860),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
bf09f580-58f0-4614-b770-e76f036cbc38,ЦДНТА-(Р-107-3-36-5-1834+++Р-107-3-36-5-1834+++Р-107-3-36-5-1834),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
6d0c4464-0dd5-4bc5-b666-5eee139aaa6d,ЦДНТА-(Р-107-3-36-5-1831+++Р-107-3-36-5-1831+++Р-107-3-36-5-1831),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
992cd376-3180-484e-b108-1aa778bc90c2,ЦДНТА-(Р-107-3-36-5-1871+++Р-107-3-36-5-1871+++Р-107-3-36-5-1871),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
3bf9f6c7-70ad-49d8-ad92-bb7af82a48ed,ЦДНТА-(Р-107-3-36-5-1824+++Р-107-3-36-5-1824+++Р-107-3-36-5-1824),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
8ec8c873-d933-40fe-8782-1ade3782ed5a,ЦДНТА-(Р-107-3-36-6-1890+++Р-107-3-36-6-1890+++Р-107-3-36-6-1890),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
5cb1c399-36d2-420e-a1b8-ee203da954ea,ЦДНТА-(Р-107-3-36-6-1900+++Р-107-3-36-6-1900+++Р-107-3-36-6-1900),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
c55092af-82dd-4d28-8b58-e10fa9ee8c89,ЦДНТА-(Р-107-3-36-5-1832+++Р-107-3-36-5-1832+++Р-107-3-36-5-1832),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
68d3fa57-5031-4414-af91-36b12436adec,ЦДНТА-(Р-107-3-36-5-1820+++Р-107-3-36-5-1820+++Р-107-3-36-5-1820),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
045ff5ba-8a54-495f-acea-6cc582fe6b8d,ЦДНТА-(Р-107-3-36-5-1819+++Р-107-3-36-5-1819+++Р-107-3-36-5-1819),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
fe42df3d-37de-4728-ac11-2b4420a860fe,ЦДНТА-(Р-107-3-36-6-1881+++Р-107-3-36-6-1881+++Р-107-3-36-6-1881),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
129d6401-fe83-414c-8ce3-35e477749c58,ЦДНТА-(Р-107-3-36-6-1888+++Р-107-3-36-6-1888+++Р-107-3-36-6-1888),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
787a28e5-40df-41db-8c7b-3d895fcf0664,ЦДНТА-(Р-107-3-36-5-1815+++Р-107-3-36-5-1815+++Р-107-3-36-5-1815),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
ded590a4-a805-4a7b-9476-e9f27203a965,ЦДНТА-(Р-107-3-36-5-1823+++Р-107-3-36-5-1823+++Р-107-3-36-5-1823),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
1c2420f6-4581-4c51-a63c-d58471d053aa,ЦДНТА-(Р-107-3-36-5-1853+++Р-107-3-36-5-1853+++Р-107-3-36-5-1853),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
d06d4649-61bd-4c27-9595-96deb24388dc,ЦДНТА-(Р-107-3-36-5-1845+++Р-107-3-36-5-1845+++Р-107-3-36-5-1845),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
4c5be82d-a22a-44f0-993d-7008c85d7c62,ЦДНТА-(Р-107-3-36-5-1849+++Р-107-3-36-5-1849+++Р-107-3-36-5-1849),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
611e890b-7432-4bc7-94bb-062f18b7150c,ЦДНТА-(Р-107-3-36-6-1902+++Р-107-3-36-6-1902+++Р-107-3-36-6-1902),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
5d3bf000-e06c-4cbd-a019-a045c3645bdf,ЦДНТА-(Р-107-3-36-6-1884+++Р-107-3-36-6-1884+++Р-107-3-36-6-1884),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
471defcf-71a1-4781-9acb-555ceaca48cd,ЦДНТА-(Р-107-3-36-6-1921+++Р-107-3-36-6-1921+++Р-107-3-36-6-1921),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
508fe6ea-9fb5-415b-be49-adec474afabb,ЦДНТА-(Р-107-3-36-6-1931+++Р-107-3-36-6-1931+++Р-107-3-36-6-1931),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
34a8b259-d117-4d91-9095-337aa4310954,ЦДНТА-(Р-107-3-36-6-1894+++Р-107-3-36-6-1894+++Р-107-3-36-6-1894),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
5075a16d-a86d-4561-9154-2fa2dd738acd,ЦДНТА-(Р-107-3-36-5-1846+++Р-107-3-36-5-1846+++Р-107-3-36-5-1846),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
e9bb8e34-bd30-4991-8ea9-a3e22be31642,ЦДНТА-(Р-107-3-36-5-1852+++Р-107-3-36-5-1852+++Р-107-3-36-5-1852),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
b26c9d27-9ef4-4855-a6e4-30d679651351,ЦДНТА-(Р-107-3-36-6-1901+++Р-107-3-36-6-1901+++Р-107-3-36-6-1901),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
0da865d8-04c9-450a-a90a-434b21f47fc5,ЦДНТА-(Р-107-3-36-6-1911+++Р-107-3-36-6-1911+++Р-107-3-36-6-1911),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
f002ccfc-26bd-420f-bd48-100e5fad8588,ЦДНТА-(Р-107-3-36-5-1854+++Р-107-3-36-5-1854+++Р-107-3-36-5-1854),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
d446a25c-393d-4c62-ace3-1b53f2cb9e57,ЦДНТА-(Р-107-3-36-5-1848+++Р-107-3-36-5-1848+++Р-107-3-36-5-1848),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
246e94cd-418e-4d02-a4df-d275364e04c2,ЦДНТА-(Р-107-3-36-6-1927+++Р-107-3-36-6-1927+++Р-107-3-36-6-1927),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
a329d745-ee2b-4e78-8f36-066c8e16f8ec,ЦДНТА-(Р-107-3-36-6-1918+++Р-107-3-36-6-1918+++Р-107-3-36-6-1918),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
7580b391-97d9-4f08-aeca-a8a0e878cd94,ЦДНТА-(Р-107-3-36-6-1929+++Р-107-3-36-6-1929+++Р-107-3-36-6-1929),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
33ea77ee-5f75-44a4-a8dd-93d233b9c705,ЦДНТА-(Р-107-3-36-5-1862+++Р-107-3-36-5-1862+++Р-107-3-36-5-1862),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
ccf0f35f-26e7-49ff-a379-fec716615c2d,ЦДНТА-(Р-107-3-36-5-1875+++Р-107-3-36-5-1875+++Р-107-3-36-5-1875),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
ec96403c-e597-4a81-b2ff-e70f0be3a2e8,ЦДНТА-(Р-107-3-36-5-1868+++Р-107-3-36-5-1868+++Р-107-3-36-5-1868),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
a1491e2e-3ef4-4e92-8ed2-5ca49e2561ca,ЦДНТА-(Р-107-3-36-6-1942+++Р-107-3-36-6-1942+++Р-107-3-36-6-1942),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
d03ebd77-bdd4-4d56-9dcb-9e6b247a4066,ЦДНТА-(Р-107-3-36-5-1876+++Р-107-3-36-5-1876+++Р-107-3-36-5-1876),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
e5dae042-f2c5-4254-9b3e-0931b9996a73,ЦДНТА-(Р-107-3-36-5-1866+++Р-107-3-36-5-1866+++Р-107-3-36-5-1866),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
74418111-504d-4ac3-ac7c-aea42d6a1c33,ЦДНТА-(Р-107-3-36-6-1928+++Р-107-3-36-6-1928+++Р-107-3-36-6-1928),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
bfd38bb9-e04a-4314-b09e-7519dec47e31,ЦДНТА-(Р-107-3-36-5-1850+++Р-107-3-36-5-1850+++Р-107-3-36-5-1850),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
55a14e2c-37dc-4ace-94ae-c65981dd6e07,ЦДНТА-(Р-107-3-36-6-1933+++Р-107-3-36-6-1933+++Р-107-3-36-6-1933),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
f428d353-8334-4689-92b0-e90f55390495,ЦДНТА-(Р-107-3-36-5-1873+++Р-107-3-36-5-1873+++Р-107-3-36-5-1873),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
34c1d37b-56d0-4253-a7c6-671d668c56cd,ЦДНТА-(Р-107-3-36-6-1935+++Р-107-3-36-6-1935+++Р-107-3-36-6-1935),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
ac178b2b-b0d7-42d3-a154-53e7eb5c5660,ЦДНТА-(Р-107-3-36-5-1859+++Р-107-3-36-5-1859+++Р-107-3-36-5-1859),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
832b6e6f-627e-46aa-b45d-c2ceeb3024a9,ЦДНТА-(Р-107-3-36-6-1941+++Р-107-3-36-6-1941+++Р-107-3-36-6-1941),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
8a3603d6-a049-41cf-b4c5-942c9fe99af3,ЦДНТА-(Р-107-3-36-5-1861+++Р-107-3-36-5-1861+++Р-107-3-36-5-1861),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
3a82ed77-cd2f-42ee-b2a5-55548bb1c79d,ЦДНТА-(Р-107-3-36-5-1867+++Р-107-3-36-5-1867+++Р-107-3-36-5-1867),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
c93cffc8-4806-449c-be9b-818ebc555c8f,ЦДНТА-(Р-107-3-36-6-1930+++Р-107-3-36-6-1930+++Р-107-3-36-6-1930),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
0df97ad7-afbd-4501-8687-d5f5ddb8b141,ЦДНТА-(Р-107-3-36-6-1878+++Р-107-3-36-6-1878+++Р-107-3-36-6-1878),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
d4627d98-c1dd-4df7-a6b8-c3726aad9dd3,ЦДНТА-(Р-107-3-36-6-1960+++Р-107-3-36-6-1960+++Р-107-3-36-6-1960),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
d6a0a933-9092-489a-8cd8-d32bd761638c,ЦДНТА-(Р-107-3-36-5-1869+++Р-107-3-36-5-1869+++Р-107-3-36-5-1869),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
3eee4987-d4fc-4b73-9263-2566a469011e,ЦДНТА-(Р-107-3-36-6-1957+++Р-107-3-36-6-1957+++Р-107-3-36-6-1957),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
21ed8a2e-9ce4-4d2b-a83b-36c6cff0e057,ЦДНТА-(Р-107-3-36-5-1874+++Р-107-3-36-5-1874+++Р-107-3-36-5-1874),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
e5de1b61-c60b-408b-adf1-d170f13bcefe,ЦДНТА-(Р-107-3-36-5-1857+++Р-107-3-36-5-1857+++Р-107-3-36-5-1857),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
cd873cef-53ea-4ff4-8217-6ae0f5184dac,ЦДНТА-(Р-107-3-36-6-1962+++Р-107-3-36-6-1962+++Р-107-3-36-6-1962),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
f9c3bd5d-27f5-4bb3-b461-0b9e4f1bfbc5,ЦДНТА-(Р-107-3-36-6-1883+++Р-107-3-36-6-1883+++Р-107-3-36-6-1883),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
c7901710-68bc-4f0e-b607-cd4b061d25de,ЦДНТА-(Р-107-3-36-6-1886+++Р-107-3-36-6-1886+++Р-107-3-36-6-1886),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
011934fa-968b-4698-8d77-26e20b9358cc,ЦДНТА-(Р-107-3-36-6-1879+++Р-107-3-36-6-1879+++Р-107-3-36-6-1879),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
12bd40e8-e72b-493f-80a2-30472b5713c8,ЦДНТА-(Р-107-3-36-6-1899+++Р-107-3-36-6-1899+++Р-107-3-36-6-1899),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
e85fabbc-9417-4dda-9ad0-6def0e4362b9,ЦДНТА-(Р-107-3-36-6-1950+++Р-107-3-36-6-1950+++Р-107-3-36-6-1950),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
be8f3200-fd36-472a-92ea-9e48d921cd7b,ЦДНТА-(Р-107-3-36-6-1892+++Р-107-3-36-6-1892+++Р-107-3-36-6-1892),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
1b115927-1202-4eed-b05f-971963b8308e,ЦДНТА-(Р-107-3-36-6-1898+++Р-107-3-36-6-1898+++Р-107-3-36-6-1898),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
7fee38e4-8647-41b4-9d5b-d12c8407c51e,ЦДНТА-(Р-107-3-36-6-1882+++Р-107-3-36-6-1882+++Р-107-3-36-6-1882),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
5498c502-1d50-469f-a500-74633222e0c0,ЦДНТА-(Р-107-3-36-6-1895+++Р-107-3-36-6-1895+++Р-107-3-36-6-1895),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
de9c8197-d19e-4637-b224-86f2275e6ead,ЦДНТА-(Р-107-3-36-6-1949+++Р-107-3-36-6-1949+++Р-107-3-36-6-1949),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
9dc5aca1-fbf8-49f5-a8b2-6860d5ea65c9,ЦДНТА-(Р-107-3-36-6-1956+++Р-107-3-36-6-1956+++Р-107-3-36-6-1956),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
70c618c6-36c8-4d59-8b05-db14a5524cfa,ЦДНТА-(Р-107-3-36-6-1945+++Р-107-3-36-6-1945+++Р-107-3-36-6-1945),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
224ece37-ceef-4c18-bb0b-e0dc98042824,ЦДНТА-(Р-107-3-36-6-1948+++Р-107-3-36-6-1948+++Р-107-3-36-6-1948),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
f0f91961-2395-40df-8cf6-94ff8ef1828b,ЦДНТА-(Р-107-3-36-6-1885+++Р-107-3-36-6-1885+++Р-107-3-36-6-1885),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
2740fc1b-33f3-4439-8890-aa00aef9dbaf,ЦДНТА-(Р-107-3-36-6-1891+++Р-107-3-36-6-1891+++Р-107-3-36-6-1891),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
79f723c8-0d40-48da-8eb1-5c705d8ecffc,ЦДНТА-(Р-107-3-36-6-1920+++Р-107-3-36-6-1920+++Р-107-3-36-6-1920),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
4505664b-6dd0-4323-acf6-b616e7b1618b,ЦДНТА-(Р-107-3-36-6-1896+++Р-107-3-36-6-1896+++Р-107-3-36-6-1896),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
46d5e057-5811-40db-ba56-7ea84ca71054,ЦДНТА-(Р-107-3-36-6-1946+++Р-107-3-36-6-1946+++Р-107-3-36-6-1946),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
77f05c19-2164-4c9b-b5e9-1cc4851f3d19,ЦДНТА-(Р-107-3-36-6-1947+++Р-107-3-36-6-1947+++Р-107-3-36-6-1947),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
56289b39-1fe1-4f13-b510-250aef7dc3b6,ЦДНТА-(Р-107-3-36-6-1913+++Р-107-3-36-6-1913+++Р-107-3-36-6-1913),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
70dd6327-80d9-4319-9502-30b3457d34af,ЦДНТА-(Р-107-3-36-6-1893+++Р-107-3-36-6-1893+++Р-107-3-36-6-1893),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
a24d439b-7506-4de7-914c-8ea5578cb30e,ЦДНТА-(Р-107-3-36-6-1908+++Р-107-3-36-6-1908+++Р-107-3-36-6-1908),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
fc42f90f-1537-4010-a505-aa06b40a47ac,ЦДНТА-(Р-107-3-36-6-1969+++Р-107-3-36-6-1969+++Р-107-3-36-6-1969),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
144c3df4-9afe-488f-82c1-7e04c155b136,ЦДНТА-(Р-107-3-36-6-1909+++Р-107-3-36-6-1909+++Р-107-3-36-6-1909),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
bb2c60f7-7d4b-4fb8-9e30-c8338a2df804,ЦДНТА-(Р-107-3-36-6-1922+++Р-107-3-36-6-1922+++Р-107-3-36-6-1922),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
c5a3b8b0-33d6-4aac-8c35-34aa6a60161e,ЦДНТА-(Р-107-3-36-6-1984+++Р-107-3-36-6-1984+++Р-107-3-36-6-1984),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
ab972aec-14a5-4cbd-b03c-f173bcae3cf7,ЦДНТА-(Р-107-3-36-6-1978+++Р-107-3-36-6-1978+++Р-107-3-36-6-1978),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
67462ba0-09ac-4d61-9914-cd39e1f87223,ЦДНТА-(Р-107-3-36-6-1905+++Р-107-3-36-6-1905+++Р-107-3-36-6-1905),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
04e61a16-948f-49b8-bdd1-daeae565840c,ЦДНТА-(Р-107-3-36-6-1880+++Р-107-3-36-6-1880+++Р-107-3-36-6-1880),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
d32f54c0-2bbb-4543-8876-f9fb8614ba7c,ЦДНТА-(Р-107-3-36-6-1980+++Р-107-3-36-6-1980+++Р-107-3-36-6-1980),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
a0895383-b568-4154-9a0e-39256ee2b6ba,ЦДНТА-(Р-107-3-36-6-1919+++Р-107-3-36-6-1919+++Р-107-3-36-6-1919),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
a5c1f754-329e-48b3-9248-3851ab9df57a,ЦДНТА-(Р-107-3-36-6-1972+++Р-107-3-36-6-1972+++Р-107-3-36-6-1972),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
b374dede-61c9-4a75-8a6a-c7b5f612dc23,ЦДНТА-(Р-107-3-36-6-2002+++Р-107-3-36-6-2002+++Р-107-3-36-6-2002),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
673c3634-ce30-4acf-b014-1336a74ccb8f,ЦДНТА-(Р-107-3-36-6-1903+++Р-107-3-36-6-1903+++Р-107-3-36-6-1903),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
83c23df0-1837-4880-ad4d-3da03417c71f,ЦДНТА-(Р-107-3-36-6-1914+++Р-107-3-36-6-1914+++Р-107-3-36-6-1914),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
bebe2f18-163d-42d8-9e0b-b510bd5ae458,ЦДНТА-(Р-107-3-36-6-1952+++Р-107-3-36-6-1952+++Р-107-3-36-6-1952),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
d1bdf3db-cd4f-4d04-92a3-f011b4692eb8,ЦДНТА-(Р-107-3-36-6-1906+++Р-107-3-36-6-1906+++Р-107-3-36-6-1906),ЦДНТА-Р107-3-36,ac9d5e36-488e-4176-b43c-c4aa3a168ae9,file
