id,created_at,created_by,resolved_at,resolved_by,type,note,is_rejected,online_copy_id,inventory_id
c02c0ec9-3836-44fd-bcec-54124475e716,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,ca3a238c-e19c-4b11-895c-738b0e691841,0c98e68f-682f-4cd6-8b75-1d095d48894c
910e881e-17fa-4f1e-8c7f-4269f0e3dac4,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,9e7b0bea-2fa0-4a7f-873c-eacf9ac878c3,0c98e68f-682f-4cd6-8b75-1d095d48894c
c64f008d-0411-4add-8332-8871957ba138,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,dcf0ab8d-9db6-4a5a-bc6b-6a602fabaa06,0c98e68f-682f-4cd6-8b75-1d095d48894c
26f33d90-94d4-4c4a-8f29-c5e77097dfee,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,210a15c1-d5ab-4a5f-a47b-8be5dc0a5c81,0c98e68f-682f-4cd6-8b75-1d095d48894c
8788322c-686b-4452-8836-c00cd38e9f23,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,a651fc5a-5c05-4ff1-b2db-20471562288f,0c98e68f-682f-4cd6-8b75-1d095d48894c
d5775134-dbe2-4a34-a2aa-ef8830715ef4,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,428e8025-e528-4964-a690-7a125f6034aa,0c98e68f-682f-4cd6-8b75-1d095d48894c
175e79b5-382c-4ed7-a143-53b5d6421034,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,3f595db0-3ba6-4d9d-89d3-f3214612e535,0c98e68f-682f-4cd6-8b75-1d095d48894c
268f80a0-5364-40e1-bf32-1e7d1772f6f7,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,527ce186-25dd-4560-ab1e-519d97191638,0c98e68f-682f-4cd6-8b75-1d095d48894c
c66a910c-4090-41b3-8464-1179c8575720,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,ee3fde20-f587-4cf1-bc5d-996f609ae182,0c98e68f-682f-4cd6-8b75-1d095d48894c
850366da-a03a-4cc0-8961-a15c28d4012a,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,fc880884-d35a-4725-85f4-ceceeb295e3e,0c98e68f-682f-4cd6-8b75-1d095d48894c
351fb320-5306-40ec-9beb-2b0cae8b7e92,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,e471222c-9041-4a8c-96d8-34717b80a883,0c98e68f-682f-4cd6-8b75-1d095d48894c
ec5afd65-d75b-4890-b6d3-69c22c802429,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,a02653e9-160f-44c8-a9e9-59e3c18ca1f9,0c98e68f-682f-4cd6-8b75-1d095d48894c
0a46c6d7-252e-4fcd-abdf-5f7c935feda8,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,e6004478-ffc3-4154-b925-986e9db76fe0,0c98e68f-682f-4cd6-8b75-1d095d48894c
0cc41490-8987-4a36-802e-0144dc4ad35e,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,3a816b73-710f-4416-88d2-cb7002695cef,0c98e68f-682f-4cd6-8b75-1d095d48894c
465dc6ee-c180-44e9-b7f6-0763e2a1ce0a,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,b383d3f1-d93c-40db-8ba3-a2e55c07eae1,0c98e68f-682f-4cd6-8b75-1d095d48894c
583c7eba-b204-4593-a617-3b9e5e79b512,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,0ee89bb4-0d57-4eac-8b65-600b963768de,0c98e68f-682f-4cd6-8b75-1d095d48894c
2c533cf2-0e78-4ff1-81dc-a5d44238dc2b,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,77ea1898-88db-473a-a374-eaf748f979e4,0c98e68f-682f-4cd6-8b75-1d095d48894c
287a6b82-88e2-4cee-a8e6-36fc42bf1083,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,b63f20c3-f340-4b35-adf0-f483b061d6be,0c98e68f-682f-4cd6-8b75-1d095d48894c
00a32dc3-b5a9-4b07-955b-b5905b4e5690,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,b87d7349-4510-4789-88d6-c4941e41ffb6,0c98e68f-682f-4cd6-8b75-1d095d48894c
a7d0a197-de92-40ff-a4f9-2d9d53e50d54,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,b15efec1-e1b5-47e6-8634-939744288b79,0c98e68f-682f-4cd6-8b75-1d095d48894c
db367eb2-480d-4258-90f8-32a10c0e07f8,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,42eaabd7-896e-44dd-aedd-700fbba3c637,0c98e68f-682f-4cd6-8b75-1d095d48894c
2eb3d94c-ffc6-440f-876f-147198469317,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,57744abf-8237-4261-b1a9-8d0e7f74f2d6,0c98e68f-682f-4cd6-8b75-1d095d48894c
b520f953-c625-4aae-aca4-e23bb3bba935,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,1acb0bd2-0247-42c5-8e46-eddf43c9108e,0c98e68f-682f-4cd6-8b75-1d095d48894c
46528d50-4759-42ab-9d0d-36cce8eaa3e6,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,525132bd-481a-4755-bb43-3e77ead7470c,0c98e68f-682f-4cd6-8b75-1d095d48894c
30666f6e-425f-4dbe-9969-af96866bb12b,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,15835173-d75a-4156-a071-f95019a1494c,0c98e68f-682f-4cd6-8b75-1d095d48894c
bfb2e83c-4837-42b7-9453-818d550d5c1f,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,3699120a-579f-4e92-a2a1-7499993aea53,0c98e68f-682f-4cd6-8b75-1d095d48894c
657d02f1-8a27-44ba-99fb-c9f0437b3c6f,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,5e957ca8-467f-465b-9e99-634f58b41e2d,0c98e68f-682f-4cd6-8b75-1d095d48894c
cbf6ddd5-4f0d-4f90-a0dd-6eb354e272fc,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,22e2f158-473a-4c11-a2fd-33c3189138d9,0c98e68f-682f-4cd6-8b75-1d095d48894c
738f377c-2b43-4d7d-a6cc-d8df33109431,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,0699bf91-85be-4f8a-a53e-c54fd465243c,0c98e68f-682f-4cd6-8b75-1d095d48894c
de2dfccb-51f2-4f10-b47c-01d4ccf643a9,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,7e920475-d156-4c9b-aeda-c3d62ac942a9,0c98e68f-682f-4cd6-8b75-1d095d48894c
23ac9d36-5a76-4ff8-a21d-deaab8965185,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,cf075bb5-8e22-4008-afed-aa21501599b3,0c98e68f-682f-4cd6-8b75-1d095d48894c
bad62d15-8241-4395-b5c7-c81d125f7e72,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,60b8b236-9b26-428c-8c67-9e1174b524bd,0c98e68f-682f-4cd6-8b75-1d095d48894c
b117b064-6012-4024-9162-69fc3e2d9469,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,a7cd4352-36e7-40fd-8f65-fb595db5d184,0c98e68f-682f-4cd6-8b75-1d095d48894c
cecf02fb-8339-41f3-becc-a6db5dcf9e07,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,c1ad0706-83f3-48e4-bc3c-83bbd59ec526,0c98e68f-682f-4cd6-8b75-1d095d48894c
f5d175eb-71d0-4a11-9ecb-5aa4f2c0e098,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,badc586f-02dd-4819-9d5e-7479ecc98090,0c98e68f-682f-4cd6-8b75-1d095d48894c
7c905bb7-d8b2-4f5e-8d85-b5ba065b5f06,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,44a021c4-f880-443d-a988-4ff9840d5ad7,0c98e68f-682f-4cd6-8b75-1d095d48894c
b83b8610-495d-420f-b3c4-e1b46e666785,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,fadc3aab-acf0-447f-bf6f-88504674093d,0c98e68f-682f-4cd6-8b75-1d095d48894c
155c7c59-b2f0-44fb-8d2b-ac4a623012d1,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,958c3c3e-fedc-4b8f-947b-7ef19e6b95be,0c98e68f-682f-4cd6-8b75-1d095d48894c
124579e9-f006-4ba2-b470-bca79366f937,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,5463bb5b-3259-4249-affd-01c7d2940358,0c98e68f-682f-4cd6-8b75-1d095d48894c
4dc67571-d127-4e75-a8d1-e467876be66e,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,475f4042-8d0b-4a9b-947b-6da56a11dba3,0c98e68f-682f-4cd6-8b75-1d095d48894c
1f0f29fa-e970-4cc1-bf4f-1049018ba6c3,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,51b0679c-012c-4be3-b436-86730c070277,0c98e68f-682f-4cd6-8b75-1d095d48894c
0be57387-3350-483d-9d04-e0e1909fda4d,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,c02eb5ff-815c-453e-96b2-fa06498d42d8,0c98e68f-682f-4cd6-8b75-1d095d48894c
891b08d1-8b58-4114-9268-eaff59b3c5e8,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,3432295f-e7b9-463b-85ef-5dbb8c9ecd42,0c98e68f-682f-4cd6-8b75-1d095d48894c
8bfc04e8-6493-4cea-9a11-7e37440e5713,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,12640103-e511-45ad-92cc-98a1793fc2a0,0c98e68f-682f-4cd6-8b75-1d095d48894c
aed499a3-feb4-4ca4-aeb8-7a969b9f10b5,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,69de07f2-2e93-4a65-af89-749d044bdd43,0c98e68f-682f-4cd6-8b75-1d095d48894c
ab75282b-949a-4c36-8c9a-4fcf2ce2753e,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,eea78441-c5c6-4492-8b2d-3d2d3cd07c1a,0c98e68f-682f-4cd6-8b75-1d095d48894c
e6870437-0cff-4600-b9e3-3a37969c2728,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,6a68122d-0be4-4325-8457-3c03c7b52afb,0c98e68f-682f-4cd6-8b75-1d095d48894c
14057b89-151b-4777-ac06-97159d821176,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,80828a3e-04de-4fd8-b5bb-b9105fe6d8f2,0c98e68f-682f-4cd6-8b75-1d095d48894c
720a658d-ad0a-4b6d-84f8-5781f06df93e,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,68e5fc2b-6078-470c-9003-57e17e226be8,0c98e68f-682f-4cd6-8b75-1d095d48894c
67598380-e585-4b2f-8260-040f1feb04af,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,f89c56a0-ee10-41e7-97d4-01d9addca2f1,0c98e68f-682f-4cd6-8b75-1d095d48894c
244c8b99-e0f5-4db8-9f6b-8dc727e1f2de,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,9ee2f212-3679-41ab-a731-a93f0da76a47,0c98e68f-682f-4cd6-8b75-1d095d48894c
834cde79-1d23-4b05-b399-8830e911fef8,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,f207e6bf-32e7-45d5-a604-c53a941809fa,0c98e68f-682f-4cd6-8b75-1d095d48894c
0f9ce736-fb78-4947-81c0-64158209531c,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,8484ff9a-5376-4dac-bfe5-fafe04881143,0c98e68f-682f-4cd6-8b75-1d095d48894c
28df9097-3aa1-4ef6-8768-f84727a5dd4a,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,a0d5d15f-9552-49a1-9bb6-d0679646e749,0c98e68f-682f-4cd6-8b75-1d095d48894c
6d09d4c8-3d27-4486-a31d-f0cb9cd8e5e6,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,29dacfa3-0721-40e5-82e0-4ab608078581,0c98e68f-682f-4cd6-8b75-1d095d48894c
0897a88e-e964-4b12-bece-ce7094c582de,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,e9ef52e0-663c-43b5-a29e-1d6189a7df09,0c98e68f-682f-4cd6-8b75-1d095d48894c
036214a0-8865-482d-8719-ff229959751c,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,d4cbacfe-1387-43d4-bac5-59bf777cf1c3,0c98e68f-682f-4cd6-8b75-1d095d48894c
84364d62-39bc-4193-bdc0-caf15b01a222,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,89037303-f927-484a-b2db-43fcd9bc46a8,0c98e68f-682f-4cd6-8b75-1d095d48894c
f756336e-c40d-4d5e-8b38-5570f840d6a7,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,50f9e776-026f-4503-b292-3f636e3234c1,0c98e68f-682f-4cd6-8b75-1d095d48894c
3e18d639-a502-48b4-90e8-30e51e434842,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,bfa81f1c-97e5-445d-9c7c-bf44d9528d08,0c98e68f-682f-4cd6-8b75-1d095d48894c
4553a699-ae28-4ac8-a187-e0806e23c129,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,5109a92e-6808-4b50-8927-d2b68e7e9cbc,0c98e68f-682f-4cd6-8b75-1d095d48894c
cfb262d6-a17f-4fff-aa4c-dde73b6117fe,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,769f3fda-e8db-46b6-bffd-0865a3cbc020,0c98e68f-682f-4cd6-8b75-1d095d48894c
e259cb65-60b2-466e-9c60-503237bcb7f5,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,1db8ecbc-7b9d-4345-a380-64ece9018e5e,0c98e68f-682f-4cd6-8b75-1d095d48894c
003b55fa-0466-4185-9a71-649a2440b060,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,6ef68282-1098-4ad2-8740-106513bfaecd,0c98e68f-682f-4cd6-8b75-1d095d48894c
103c9ceb-07ba-49a5-887d-e5aba83db119,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,4bdcd726-da21-4b05-a90d-99b3ed8e98f9,0c98e68f-682f-4cd6-8b75-1d095d48894c
25adc108-442b-4298-bb0a-0a9e0ade76ab,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,64ed8aff-4a3d-4862-aab2-9882227d4dcc,0c98e68f-682f-4cd6-8b75-1d095d48894c
161419c8-8b9b-443b-acc4-a3001fbafef2,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,7d880ebf-20d9-460a-ba4f-13b8c1d4bc40,0c98e68f-682f-4cd6-8b75-1d095d48894c
addee19b-f45e-4ead-81ef-7444f5207a2d,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,83b78ef1-0ca8-47f4-bfd0-74bd6306d633,0c98e68f-682f-4cd6-8b75-1d095d48894c
4207c411-33ae-4ca4-861c-1f806e50243d,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,63c7088e-093b-404f-8c78-22172f73711b,0c98e68f-682f-4cd6-8b75-1d095d48894c
b482697e-0e80-4bb7-8258-9c1a02fad42a,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,82e45e9b-6d36-4af6-b837-52ef978840e1,0c98e68f-682f-4cd6-8b75-1d095d48894c
88ea9d4b-b3c4-4d67-a69f-4f65d51e7e30,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,c7582794-0144-4c23-abe9-78dc1b230071,0c98e68f-682f-4cd6-8b75-1d095d48894c
a63f2ad7-d0ef-447d-921c-ad1ab5aeee98,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,ccc2bd93-cd25-4c97-840c-e5a96a9ab942,0c98e68f-682f-4cd6-8b75-1d095d48894c
b577bc42-d873-41f9-a415-fc01151387ef,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,4e5c9470-6fff-4b2a-9ea4-83f126c61e17,0c98e68f-682f-4cd6-8b75-1d095d48894c
05432f84-eac1-434d-ae9a-b454a2a0832b,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,c23974a9-29e2-4269-98ef-0599179b7ea1,0c98e68f-682f-4cd6-8b75-1d095d48894c
46b775ef-8f63-4763-9f92-160ba95c762e,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,7617af3b-d6ba-42e8-9f28-f8fad54133de,0c98e68f-682f-4cd6-8b75-1d095d48894c
6c5610d6-7ea2-4181-80bf-0af6e1b58324,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,23851500-e047-462b-b8e4-b2f2689d3248,0c98e68f-682f-4cd6-8b75-1d095d48894c
f33d3f73-8e2f-45f9-ad78-8888b9780e20,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,c48ace1f-67d5-42ad-8ba0-24b0bb3dedfe,0c98e68f-682f-4cd6-8b75-1d095d48894c
f4c4a1c4-5a7b-4fdf-94cc-9d54bc2d4713,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,9028452a-597b-40d5-ba46-c8f47ec10955,0c98e68f-682f-4cd6-8b75-1d095d48894c
c4b12ab1-ff53-4feb-ab9b-9695cf4fbc55,2026-08-25 07:22:48.503968,115828403043852811910,2026-08-25 11:33:30.165318,migration:2026-08-25-cdnta-tree,connect_to_online_copy,superseded: комплексні таблиці ЦДНТА розшифровано,t,ae50091b-c7d6-40aa-a774-cc4c7d194b1f,0c98e68f-682f-4cd6-8b75-1d095d48894c
