id,fond,code,title,info
2888c7c6-a747-4425-a2b0-c9c1b1b472ee,Р88,1А,Пристрій контролю натягу матеріалу електротензометричного типу УКНТ,"к. 2-111, од.зб. 1-66"
d0df4d84-a726-4ec0-9c61-0f4b92e7f42d,Р88,1Б,Автоматизована система керування раціональним розкроєм балок на УБС Нижньотагільського металургійного комбінату /«Раскрой-2»/,"к. 2-112, од.зб. 1-21"
9ed0daee-af25-4886-8710-f02c7e71357b,Р88,1В,Система інформаційного керування універсальними клітьми,"к. 2-113, од.зб. 1-55"
30837e8b-3f1d-4c70-9907-c1e3211c4a85,Р88,1Г,Автоматизована система керування Ладижинської ДРЕС,"к. 2-114, од.зб. 1-107"
bd8b159d-9183-4f9b-b791-949ac3e32df4,Р88,1Ґ,Автоматизована система визначення теоретичної ваги прокату,"к. 2-142, од.зб. 1-35"
ab70ce7e-2f9c-4e5d-a799-33085d5ef7c9,Р88,1Д,Гама-рівномір металу «ГУМ-003М»,"к. 2-143, од.зб. 1-58"
8776d8da-d461-4903-8e21-60cc9bb8fd12,Р88,1Е,Система автоматичного контролю та регулювання розподілу природного газу по фурмах доменної печі,"к. 2-144, од.зб. 1-62"
7fbe7064-686b-48a0-968b-02c762a33bb4,Р9,1,Дослідний пристрій автоматизованого дистанційного керування електровозом гасильного вагону батареї 9/10,"к. 2-150, од.зб. 1-162"
fa55d693-7e69-4097-8443-60fbd4161f5e,Р9,1А,Звіти по темах науково-дослідних робіт інституту «Діпрококс»,"к. 3-1, од.зб. 1-244"
e5a31cfc-5ead-4ea2-a6e4-7f3b1d30b28f,Р9,2,Звіти по темах науково-дослідних робіт інституту «Діпрококс»,"к. 3-1, од.зб. 245-256"
accc1143-311e-487e-a983-ecabb3e272e4,Р9,3,Звіти по темах науково-дослідних робіт інституту «Діпрококс»,"к. 3-1, од.зб. 257-258"
30e8bedb-6a05-430d-8a70-cd2cc2fb6fc9,Р90,1,Звіти про науково- дослідні роботи інституту «Діпровугле автоматизація»,"к. 3-27, од.зб. 1-33"
bad1bf0f-783e-49fb-a85f-ace12571e580,Р91,1,Обладнання для процесів виготовлення електродвигунів,"к. 2-127, од.зб. 1-397;398-740"
26d398a0-d8a6-4a2e-b129-a3154bcf2849,Р91,1А,Напівавтомат для заклинювання статорів I габариту,"к. 2-206, од.зб. 1-22"
793f68b9-03e7-4fa7-9135-4693a6e082ff,Р91,1Б,Автомат для збирання пакетів статора електродвигунів ДХМ,"к. 2-207, од.зб. 1-82"
dc37bd5b-5447-4ab6-ab6e-bef7b99069ba,Р91,1В,Універсальна установка контролю статорів електродвигунів серії АО-2 I-VII габаритів /УУКС/,"к. 2-208, од.зб. 1-28"
a0a32e2a-48a2-42fb-9815-bca9a3762d23,Р91,1Г,Імпульсна установка для випробування полюсних котушок електродвигунів серії УВ2 ПВ-06,"к. 2-209, од.зб. 1-40"
8823ed60-930e-4c42-81da-b99b2c5e81d6,Р91,1Ґ,Автомат ИПК-3А для ізолювання пазів статорів III габариту,"к. 2-210, од.зб. 1-105"
a9df2ddb-252c-4b3f-9132-8f790ee90b60,Р92,1,Уніфікована система автоматичного дистанційного керування,"к. 2-149, од.зб. 1-22"
f47d3448-a418-4a60-9fa3-0764bb1fca70,Р92,1А,Звіти про науково-дослідні роботи інституту «Діпровугле-автоматизація» (Ворошиловградський /Луганський/ філіал),"к. 3-28, од.зб. 1-211"
3547f510-9275-4f4e-bc89-e8697b86446e,Р92,2,Звіти про науково-дослідні роботи інституту «Діпровугле-автоматизація» (Ворошиловградський /Луганський/ філіал),"к. 3-28, од.зб. 212-243"
1e8a6cf9-62ea-427c-a850-e923582dae0e,Р92,3,Звіти про науково-дослідні роботи інституту «Діпровугле-автоматизація» (Ворошиловградський /Луганський/ філіал),"к. 3-28, од.зб. 244-268"
30fa8785-a10a-4d8c-acfc-456eb51fa28b,Р92,4,Звіти про науково-дослідні роботи інституту «Діпровугле-автоматизація» (Ворошиловградський /Луганський/ філіал),"к. 3-28, од.зб. 269-276"
5e06d753-18ab-4136-aef4-b483eab4d228,Р93,1,Колекція гідрообладнання,"к. 2-168, од.зб. 1-69"
82a88bc5-dbad-46ca-bc52-ea5f59163093,Р93,1А,Звіти про науково-дослідні роботи інституту «ВНДІгідропривід»,"к. 3-29, од.зб. 1-194"
5a45de62-3fb5-421d-bb1f-0e0f32668ba8,Р93,2,Колекція гідрообладнання,"к. 2-168, од.зб. 70-284"
3c907555-55a9-4ace-8a36-961f47a6a841,Р93,2А,Звіти про науково-дослідні роботи інституту «ВНДІгідропривід»,"к. 3-29, од.зб. 195-303"
1b6d761c-3862-4f77-b6b4-f0588f2cbd9f,Р93,3,Колекція гідрообладнання,"к. 2-168, од.зб. 285-489"
4111fba4-ce76-4d75-9d8c-13bda5f2824d,Р93,3А,Звіти про науково-дослідні роботи інституту «ВНДІгідропривід»,"к. 3-29, од.зб. 304-319"
af6efdd5-d8c8-406e-bd36-d0bec0f76ef5,Р93,4,Колекція гідрообладнання,"к. 2-168, од.зб. 490-513"
167f5924-09b5-4a2a-a165-01967acea40b,Р94,1,Звіти за темами науково-дослідних робіт,"к. 3-30, од.зб. 1-39"
a1d97f46-6dca-47a4-97d5-515072e84185,Р95,1,Машина для формування бікомпонентних синтетичних ниток МФ-600 БШ8,"к. 2-115, од.зб. 1-316"
87fc9a2e-9c12-48f7-807a-b705a5f0fc52,Р95,1А,Cушарка безперервної дії,"к. 2-116, од.зб. 1-74"
597e51b0-956e-4bc7-a271-bf48d9be4843,Р95,1Б,Екстрактор безперервної дії продуктивністю 12 т/добу,"к. 2-117, од.зб. 1-50"
742c4a5d-ddba-4a7d-9506-4e9510a52d36,Р95,1В,Безперервно потокова лінія для обробки гранул капронової смоли з екстрактором і сушаркою безперервної дії,"к. 2-118, од.зб. 1-15;16-531"
03ff264e-02d5-40e4-8847-2b8f018f499a,Р95,1Г,Установка сушильна безперервної дії НС-40,"к. 2-166, од.зб. 1-173"
55b93b74-9d5b-47b5-93cf-169cebdcce31,Р95,1Ґ,Установка екстракційна на 40 т/добу,"к. 2-167, од.зб. 1-150"
43ca78fc-529c-4cbf-aa96-9c1f07a15bfe,Р95,1Д,Екструдери черв'ячні,"к. 2-394, од.зб. 1-142"
421144d4-7731-4975-b659-1da4b499b60c,Р95,1Е,Лінії виробництва монониток,"к. 2-395, од.зб. 1-534"
d2b2c5eb-5e2e-4995-9a93-1314f236c927,Р95,1Є,Укладальник джгута волокна вугілля в контейнери,"к. 2-396, од.зб. 1-242"
718d5a14-7c1a-49f4-815d-3fab4202525d,Р95,1Ж,Розплавники для виробництва хімічних волокон,"к. 2-397, од.зб. 1-173"
897338ed-a17d-44a9-adc9-539daa698785,Р95,1З,Машини намотувальні та розмотувальні для виробництва хімічного волокна,"к. 2-398, од.зб. 1-194"
51d6000b-3979-4e8b-95bc-b1be2f403bfc,Р95,1И,Агрегат полотноутворюючий,"к. 2-399, од.зб. 1-459"
eeecfc9b-4b15-45f0-9be0-5c72d85dcdac,Р95,1І,Фільтри для підприємств хімічної промисловості,"к. 2-400, од.зб. 1-107"
33685a13-924b-4ab9-9bb2-4d30fb0a1725,Р95,1Ї,Пристрої приймально-охолоджуючі для отримання безперервних металевих стрічок,"к. 2-401, од.зб. 1-32"
e4802e58-bb9c-4a06-8177-07fc5fd3a6e0,Р95,1Й,Гранулятор,"к. 2-402, од.зб. 1-103"
56c0638d-04d9-4b6c-871c-a6a441e58385,Р95,1К,Машина формувально-прийомна МФПТ-1000-КГ18,"к. 2-403, од.зб. 1-103"
4057be5e-66e8-4cdb-af58-6ea726c5bf2f,Р95,1Л,Термокамера марки ТН-1,"к. 2-404, од.зб. 1-13"
62790189-e3e4-4516-bd15-6b0af04b4728,Р95,1М,Експериментальна лінія для отримання волокнистих матеріалів із пеків,"к. 2-405, од.зб. 1-22"
110cb98c-fbd2-4bb2-b3f5-0ee56a820408,Р95,1Н,Агрегат для попередньої обробки джгута волокна вуглецю,"к. 2-406, од.зб. 1-211"
08391d03-60bb-423a-9864-b8ea32741b8d,Р95,1О,Установка випарника-змішувача,"к. 2-407, од.зб. 1-49"
829606d1-5395-4c8e-8e7a-4c599a19e45c,Р95,1П,Установка для рубання крихти у стрічці,"к. 2-408, од.зб. 1-171"
4e3df453-b700-46fa-b168-9f3ecd1f3513,Р95,1Р,Агрегат для виробництва капронових монониток,"к. 2-409, од.зб. 1-325"
e73b4dc0-ef06-44d0-8641-99bc89198480,Р95,1С,Апарат активаційний марки АВС-1,"к. 2-410, од.зб. 1-159"
55264e4c-4fa2-4164-8194-bdeb81445ece,Р95,1Т,Лінія поточна типу ЛВУ-12,"к. 2-411, од.зб. 1-301"
02352cc1-99b5-4aff-9a86-7b552a1fa0ac,Р95,1У,Установка формування колагенових ниток,"к. 2-412, од.зб. 1-234"
98668052-26a5-488c-9698-f3b9ce77eae8,Р95,1Ф,Лінія безперервної екстракції та сушіння крихти полікапроаміду,"к. 2-413, од.зб. 1-295"
19d99bdc-1837-42e8-b4ef-a64feb1249c0,Р95,1Х,"Установка розплавлення, введення та змішування полімерного концентрату барвника з основним полімером","к. 2-414, од.зб. 1-169"
1c06f779-0acb-433c-8d76-a9317b56ba9f,Р95,1Ц,Звіти про науково-дослідні роботи НДІ машин для виробництва синтетичних волокон,"к. 3-58, од.зб. 1-29"
2663d1fb-c7a1-4f1a-b68e-13d85a3f4191,Р95,2,"Сушарка безперервної дії марки НС-7,5 ПМ","к. 2-116, од.зб. 75-238"
2a6373cf-79a7-4e22-958a-ec2f1ad2be3e,Р95,2А,Лінії виробництва монониток,"к. 2-395, од.зб. 535-1338"
83a84f68-d238-4314-962b-167f4e976dc4,Р95,2Б,Звіти про науково-дослідні роботи НДІ машин для виробництва синтетичних волокон,"к. 3-58, од.зб. 30-155"
cad98d1e-2961-4ea1-832f-83a1eeeb712f,Р95,3,Звіти про науково-дослідні роботи НДІ машин для виробництва синтетичних волокон,"к. 3-58, од.зб. 156-294"
b86ffa3b-e240-4c96-aa29-10ac2f283d58,Р96,1,Комплексно-механізована лінія виробництва порошків кремнемідних сплавів,"к. 2-119, од.зб. 1-99"
5d2da143-c80d-4870-a2d0-fec748c237c5,Р96,1А,Однопозиційні кокільні машини,"к. 2-120, од.зб. 1-71"
75085a31-d947-4b0c-b64f-1091d85c698e,Р96,1Б,Стрижневий автомат з продувкою СО2,"к. 2-121, од.зб. 1-138"
49e0b66b-9742-40df-81e5-44a4f23cd2d8,Р96,1В,Карусельні кокільні машини,"к. 2-122, од.зб. 1-255"
7861c194-9988-4b45-8c6b-773cea3f900c,Р96,1Г,Установки для модифікування рідкого чавуну магнієм,"к. 2-123, од.зб. 1-192"
36784734-e49c-4770-afd7-e71e590d3daf,Р96,1Ґ,"Лінія для отримання листів, стрічок, припоїв і порошків з деформованих сплавів","к. 2-124, од.зб. 1-92"
2e884287-c024-4084-883d-4286b4ef3fad,Р96,1Д,Агрегат розливання ферохрому,"к. 2-128, од.зб. 1-31"
bc5574c8-c0e4-4f08-8c19-4bf5dc013b3d,Р96,1Е,Звіти про науково-дослідні роботи,"к. 3-52, од.зб. 1-83"
1cadf505-baec-4f89-910b-61954157713a,Р97,1,Колекція коксового обладнання,"к. 2-134, од.зб. 1-440;441-849;850-1357"
0f10dc8a-e2a1-4754-9b56-664ac54b050e,Р98,1,Звіти про науково-дослідні роботи,"к. 3-59, од.зб. 1-15"
da4076f5-7302-4b5c-8ef7-5b9d061d3088,Р98,2,Звіти про науково-дослідні роботи,"к. 3-59, од.зб. 16-48"
578da15b-5f22-4dcb-adde-587538860ead,Р98,3,Звіти про науково-дослідні роботи,"к. 3-59, од.зб. 49-89"
08f3242a-812d-45a2-9844-5bf6152a92a2,Р99,1,Звіти за темами науково-дослідних робіт по проблемах Науково-дослідного інституту будівельних матеріалів та виробів (НДІБМВ),"к. 3-31, од.зб. 1-118"
4f8546e2-1eb1-4728-90bf-74d507e2da73,Р99,2,Звіти за темами науково-дослідних робіт по проблемах Науково-дослідного інституту будівельних матеріалів та виробів (НДІБМВ),"к. 3-31, од.зб. 119-160"
