8d669615-4636-48ad-93cd-f2c68dd364cc	ЦДНТА-(Р-17-3-9-4-2547+++Р-17-3-9-4-2547+++Р-17-3-9-4-2547)	file
9b852869-bfc9-4d30-9b7f-b73c89fb10f1	ЦДНТА-(Р-17-3-9-4-2613+++Р-17-3-9-4-2613+++Р-17-3-9-4-2613)	file
39ee3e83-752f-4754-926b-2d766349c5e2	ЦДНТА-(Р-17-3-9-4-2622+++Р-17-3-9-4-2622+++Р-17-3-9-4-2622)	file
5712c500-f9a5-4621-a6d0-56e196285d0b	ЦДНТА-(Р-17-3-9-4-2635+++Р-17-3-9-4-2635+++Р-17-3-9-4-2635)	file
18f1e89c-941b-40ef-88c2-f800caf68c79	ЦДНТА-(Р-17-3-9-4-2642+++Р-17-3-9-4-2642+++Р-17-3-9-4-2642)	file
831d9ba8-0154-47f3-9ff0-b4a74c8781bd	ЦДНТА-(Р-17-3-9-4-2626+++Р-17-3-9-4-2626+++Р-17-3-9-4-2626)	file
0574e01c-d16b-4e90-9287-e9121fc29758	ЦДНТА-(Р-17-3-9-4-2643+++Р-17-3-9-4-2643+++Р-17-3-9-4-2643)	file
c2e2bce8-4c98-460b-88d5-35bea59f5ae2	ЦДНТА-(Р-17-3-9-4-2659+++Р-17-3-9-4-2659+++Р-17-3-9-4-2659)	file
5d87005d-2c0a-49f0-927e-f9ad1241bc7c	ЦДНТА-(Р-17-3-9-4-2658+++Р-17-3-9-4-2658+++Р-17-3-9-4-2658)	file
6f1bb079-6d4f-40e1-8885-65094cb4c321	ЦДНТА-(Р-17-3-9-4-2662+++Р-17-3-9-4-2662+++Р-17-3-9-4-2662)	file
9a6e2dc5-947f-40b0-96ed-d0e27e564432	ЦДНТА-(Р-17-3-9-4-2672+++Р-17-3-9-4-2672+++Р-17-3-9-4-2672)	file
a85ad5a8-2825-4e2e-93d5-ee4c7eab13c8	ЦДНТА-(Р-17-3-9-4-2673+++Р-17-3-9-4-2673+++Р-17-3-9-4-2673)	file
453705fd-d281-4fee-82a1-fa39df9c817d	ЦДНТА-(Р-17-3-9-4-2670+++Р-17-3-9-4-2670+++Р-17-3-9-4-2670)	file
8339b851-a06f-4d22-ad84-61122c5a710d	ЦДНТА-(Р-17-3-9-4-2703+++Р-17-3-9-4-2703+++Р-17-3-9-4-2703)	file
c4e64449-fab4-4492-b268-f93c40480d93	ЦДНТА-(Р-17-3-9-4-2695+++Р-17-3-9-4-2695+++Р-17-3-9-4-2695)	file
e21cfbb9-6a0c-4c92-8b3b-c96a0a453f24	ЦДНТА-(Р-17-3-9-4-2713+++Р-17-3-9-4-2713+++Р-17-3-9-4-2713)	file
bbe2639b-400b-41a5-91f6-418cffeca1ac	ЦДНТА-(Р-17-3-9-4-2729+++Р-17-3-9-4-2729+++Р-17-3-9-4-2729)	file
4b51e4a8-d661-47e7-9ed4-5825acce38d5	ЦДНТА-(Р-17-3-9-4-2752+++Р-17-3-9-4-2752+++Р-17-3-9-4-2752)	file
3e1659d3-a720-45b7-95c4-356b1065c872	ЦДНТА-(Р-17-3-9-4-2748+++Р-17-3-9-4-2748+++Р-17-3-9-4-2748)	file
e841fd60-708f-448e-b4a9-6cf0d32034fc	ЦДНТА-(Р-17-3-9-4-2745+++Р-17-3-9-4-2745+++Р-17-3-9-4-2745)	file
6938741f-d26f-4b23-90ef-faba1e59ab20	ЦДНТА-(Р-17-3-9-4-2743+++Р-17-3-9-4-2743+++Р-17-3-9-4-2743)	file
00cce9dd-26c8-468b-af3d-99024b75708d	ЦДНТА-(Р-17-3-9-4-2759+++Р-17-3-9-4-2759+++Р-17-3-9-4-2759)	file
9bedcccd-d8b4-430d-a4da-10217d220e77	ЦДНТА-(Р-17-3-9-4-2768+++Р-17-3-9-4-2768+++Р-17-3-9-4-2768)	file
f5d893cd-f988-47b6-bab1-190b0c6926f0	ЦДНТА-(Р-17-3-9-5-2841+++Р-17-3-9-5-2841+++Р-17-3-9-5-2841)	file
b3494a7d-997e-4e26-adce-21d7fadffd2f	ЦДНТА-(Р-17-3-9-4-2571+++Р-17-3-9-4-2571+++Р-17-3-9-4-2571)	file
10ed9ba3-fabe-45ab-888c-29eb316c462f	ЦДНТА-(Р-17-3-9-4-2577+++Р-17-3-9-4-2577+++Р-17-3-9-4-2577)	file
18dafe72-c9f7-4345-9609-eb209ccc7502	ЦДНТА-(Р-17-3-9-1-537+++Р-17-3-9-1-537+++Р-17-3-9-1-537)	file
ec5d4912-abed-4662-8486-d280a23b6805	ЦДНТА-(Р-17-3-9-1-540+++Р-17-3-9-1-540+++Р-17-3-9-1-540)	file
74253ccf-5095-46de-93fd-3b0ce80b0038	ЦДНТА-(Р-17-3-9-1-558+++Р-17-3-9-1-558+++Р-17-3-9-1-558)	file
f2b36aff-0aa5-4bda-babe-18befb55e702	ЦДНТА-(Р-17-3-9-1-610+++Р-17-3-9-1-610+++Р-17-3-9-1-610)	file
d08adfbc-e855-4244-a963-21be767a67cf	ЦДНТА-(Р-17-3-9-1-597+++Р-17-3-9-1-597+++Р-17-3-9-1-597)	file
ca9f6c2a-36b9-4d53-8b35-ed7f41931111	ЦДНТА-(Р-17-3-9-2-690+++Р-17-3-9-2-690+++Р-17-3-9-2-690)	file
3f741edd-268d-446e-8056-1bf87d2a9450	ЦДНТА-(Р-17-3-9-2-742+++Р-17-3-9-2-742+++Р-17-3-9-2-742)	file
